date,port_ret,n_stocks,bench_ret_000001.SH,excess_000001.SH,bench_ret_000300.SH,excess_000300.SH,bench_ret_000905.SZ,excess_000905.SZ
2018-01-29,-0.00280817,12,0.03299014,-0.03579832,0.01817147,-0.02097964,0.00187793,-0.00468611
2018-02-12,-0.12682125,13,-0.10470486,-0.02211639,-0.09574890,-0.03107235,-0.14245548,0.01563423
2018-02-26,0.04664094,15,0.05562502,-0.00898408,0.05869097,-0.01205003,0.12896175,-0.08232081
2018-03-12,0.07733162,20,-0.00086332,0.07819495,0.00224542,0.07508620,0.03097773,0.04635389
2018-03-26,-0.05309858,11,-0.05800867,0.00491009,-0.06002743,0.00692885,-0.13333333,0.08023475
2018-04-09,0.01325069,16,0.00145890,0.01179179,-0.00694962,0.02020032,0.11484290,-0.10159221
2018-04-23,-0.10455098,13,-0.02239485,-0.08215614,-0.02247731,-0.08207367,-0.10106900,-0.00348198
2018-05-07,0.08687171,14,0.02237045,0.06450127,0.01801809,0.06885362,0.01081081,0.07606090
2018-05-21,0.03042252,17,0.02461088,0.00581164,0.02270478,0.00771774,0.02459893,0.00582359
2018-06-04,-0.04427262,12,-0.03816291,-0.00610971,-0.02898673,-0.01528589,-0.03340292,-0.01086970
2018-06-15,0.00361327,15,-0.02241534,0.02602861,-0.01422014,0.01783341,-0.05507559,0.05868887
2018-07-02,-0.08950054,15,-0.08151949,-0.00798106,-0.09204105,0.00254051,-0.11428571,0.02478517
2018-07-16,-0.00193168,15,0.01386561,-0.01579729,0.01881537,-0.02074705,-0.02064516,0.01871348
2018-07-30,0.05506915,15,0.01954758,0.03552157,0.01238261,0.04268654,0.02898551,0.02608364
2018-08-13,-0.00671974,15,-0.02899131,0.02227157,-0.03548577,0.02876603,0.02048656,-0.02720630
2018-08-27,-0.02807917,15,-0.00178508,-0.02629409,0.00478695,-0.03286611,-0.05646173,0.02838257
2018-09-10,-0.04492537,14,-0.04006420,-0.00486116,-0.05181318,0.00688781,-0.05984043,0.01491506
2018-09-21,0.06435771,14,0.04794944,0.01640826,0.05585563,0.00850207,0.01697313,0.04738458
2018-10-08,-0.03423187,10,-0.02894543,-0.00528644,-0.03506445,0.00083258,-0.04033380,0.00610193
2018-10-22,0.01295413,14,-0.02268874,0.03564287,-0.00626747,0.01922160,-0.13043478,0.14338892
2018-11-05,-0.01116416,19,0.00397548,-0.01513964,-0.00227446,-0.00888971,0.02500000,-0.03616416
2018-11-19,0.03174338,20,0.01428700,0.01745638,0.00973632,0.02200706,0.10406504,-0.07232166
2018-12-03,-0.02037954,23,-0.01801864,-0.00236090,-0.01021455,-0.01016499,0.02356406,-0.04394361
2018-12-17,-0.01925414,21,-0.02140438,0.00215024,-0.03059035,0.01133621,-0.06906475,0.04981061
2018-12-28,-0.03943132,15,-0.04006103,0.00062971,-0.04762216,0.00819083,-0.06336940,0.02393808
2019-01-14,0.00590496,21,0.01678863,-0.01088367,0.01897624,-0.01307129,0.05280528,-0.04690032
2019-01-28,0.02710702,12,0.02413922,0.00296780,0.03781009,-0.01070306,-0.03291536,0.06002239
2019-02-11,0.03736121,14,0.02191752,0.01544368,0.03853749,-0.00117628,0.00810373,0.02925748
2019-02-25,0.07443690,24,0.11582496,-0.04138806,0.12793411,-0.05349720,0.13504823,-0.06061133
2019-03-11,0.02199820,25,0.02218940,-0.00019120,0.00012643,0.02187178,0.02832861,-0.00633041
2019-03-25,0.05107540,20,0.00529859,0.04577681,0.00345061,0.04762480,0.33471074,-0.28363534
2019-04-08,0.06644426,24,0.06630855,0.00013571,0.08400163,-0.01755736,-0.03818369,0.10462796
2019-04-22,-0.04384518,24,-0.00917394,-0.03467124,-0.00779293,-0.03605225,-0.01287554,-0.03096964
2019-05-06,-0.07972218,8,-0.09597963,0.01625745,-0.08470617,0.00498400,-0.18913043,0.10940826
2019-05-20,-0.11768868,16,-0.01233781,-0.10535087,-0.01813605,-0.09955263,0.00134048,-0.11902916
2019-06-03,0.15641450,15,0.00678474,0.14962976,0.00393066,0.15248384,0.01070950,0.14570500
2019-06-17,0.01231113,15,-0.00085077,0.01316190,0.00628084,0.00603029,-0.03973510,0.05204623
2019-07-01,0.09706166,17,0.05446720,0.04259446,0.07688106,0.02018060,0.07862069,0.01844097
2019-07-15,-0.05166273,15,-0.03373425,-0.01792848,-0.02836106,-0.02330167,0.00895141,-0.06061414
2019-07-29,0.00369225,15,-0.00040048,0.00409273,0.00786640,-0.00417415,-0.03041825,0.03411050
2019-08-12,-0.03424114,15,-0.04284675,0.00860562,-0.04025813,0.00601699,-0.08496732,0.05072618
2019-08-26,0.00046351,14,0.01725506,-0.01679155,0.01805999,-0.01759648,0.02428571,-0.02382220
2019-09-09,0.02434885,19,0.05628347,-0.03193462,0.05497685,-0.03062800,0.05020921,-0.02586036
2019-09-23,-0.01904829,20,-0.01575743,-0.00329086,-0.02071177,0.00166348,-0.00132802,-0.01772027
2019-09-30,-0.01637831,12,-0.02414701,0.00776870,-0.01956824,0.00318993,-0.03723404,0.02085573
2019-10-21,0.02178487,11,0.01185076,0.00993411,0.01738396,0.00440091,-0.00690608,0.02869094
2019-11-04,0.00472273,12,0.01220363,-0.00748090,0.02506720,-0.02034447,0.00556328,-0.00084055
2019-11-18,-0.03101493,15,-0.02227924,-0.00873569,-0.01764463,-0.01337030,-0.03181189,0.00079696
2019-12-02,-0.07745208,16,-0.01147841,-0.06597367,-0.01839087,-0.05906122,-0.02142857,-0.05602351
2019-12-16,0.11151011,25,0.03775820,0.07375191,0.03949040,0.07201971,0.04525547,0.06625464
2019-12-30,0.03119140,24,0.01864078,0.01255062,0.02359521,0.00759619,0.03631285,-0.00512145
2020-01-13,0.01377689,24,0.02485036,-0.01107347,0.02997695,-0.01620006,0.01752022,-0.00374333
2020-01-23,-0.06748177,19,-0.04462796,-0.02285382,-0.04759457,-0.01988721,-0.08476821,0.01728644
2020-02-10,-0.02622162,25,-0.02890626,0.00268464,-0.02195261,-0.00426901,-0.07670043,0.05047881
2020-02-24,0.04441792,21,0.04869265,-0.00427473,0.05537112,-0.01095320,0.04388715,0.00053077
2020-03-09,0.02958470,17,-0.02901215,0.05859685,-0.03283610,0.06242079,0.01351351,0.01607118
2020-03-23,-0.08999455,14,-0.09619277,0.00619822,-0.11679040,0.02679585,-0.10962963,0.01963508
2020-04-03,0.06130051,14,0.03902762,0.02227289,0.05181208,0.00948843,-0.00166389,0.06296440
2020-04-20,0.04214532,16,0.03204262,0.01010270,0.03776692,0.00437840,0.01000000,0.03214532
2020-04-30,0.01803652,12,0.00263953,0.01539699,0.01534262,0.00269390,-0.02310231,0.04113883
