date,port_ret,n_stocks,bench_ret_000001.SH,excess_000001.SH,bench_ret_000300.SH,excess_000300.SH,bench_ret_000905.SZ,excess_000905.SZ
2018-01-29,-0.13856183,8,0.03299014,-0.17155198,0.01817147,-0.15673330,0.00187793,-0.14043977
2018-02-12,-0.09267047,8,-0.10470486,0.01203439,-0.09574890,0.00307843,-0.14245548,0.04978502
2018-02-26,0.20466547,7,0.05562502,0.14904045,0.05869097,0.14597451,0.12896175,0.07570373
2018-03-12,0.07269167,12,-0.00086332,0.07355499,0.00224542,0.07044624,0.03097773,0.04171393
2018-03-26,-0.05642882,7,-0.05800867,0.00157985,-0.06002743,0.00359861,-0.13333333,0.07690451
2018-04-09,0.02521205,20,0.00145890,0.02375315,-0.00694962,0.03216168,0.11484290,-0.08963085
2018-04-23,-0.08394313,8,-0.02239485,-0.06154828,-0.02247731,-0.06146581,-0.10106900,0.01712587
2018-05-07,0.00429854,13,0.02237045,-0.01807190,0.01801809,-0.01371955,0.01081081,-0.00651227
2018-05-21,0.02524388,13,0.02461088,0.00063300,0.02270478,0.00253910,0.02459893,0.00064495
2018-06-04,-0.11540534,8,-0.03816291,-0.07724243,-0.02898673,-0.08641861,-0.03340292,-0.08200242
2018-06-15,-0.01300078,7,-0.02241534,0.00941456,-0.01422014,0.00121936,-0.05507559,0.04207481
2018-07-02,-0.04149840,7,-0.08151949,0.04002108,-0.09204105,0.05054265,-0.11428571,0.07278731
2018-07-16,-0.00994979,12,0.01386561,-0.02381541,0.01881537,-0.02876516,-0.02064516,0.01069537
2018-07-30,0.03669214,12,0.01954758,0.01714456,0.01238261,0.02430952,0.02898551,0.00770663
2018-08-13,0.00577892,11,-0.02899131,0.03477023,-0.03548577,0.04126469,0.02048656,-0.01470763
2018-08-27,-0.01881127,12,-0.00178508,-0.01702619,0.00478695,-0.02359821,-0.05646173,0.03765047
2018-09-10,-0.05799525,7,-0.04006420,-0.01793104,-0.05181318,-0.00618207,-0.05984043,0.00184518
2018-09-21,0.03429258,11,0.04794944,-0.01365686,0.05585563,-0.02156305,0.01697313,0.01731945
2018-10-08,-0.02698822,7,-0.02894543,0.00195721,-0.03506445,0.00807623,-0.04033380,0.01334558
2018-10-22,-0.01067400,7,-0.02268874,0.01201474,-0.00626747,-0.00440654,-0.13043478,0.11976078
2018-11-05,0.06931630,12,0.00397548,0.06534083,-0.00227446,0.07159076,0.02500000,0.04431630
2018-11-19,0.03371877,12,0.01428700,0.01943177,0.00973632,0.02398245,0.10406504,-0.07034627
2018-12-03,-0.03350724,20,-0.01801864,-0.01548860,-0.01021455,-0.02329269,0.02356406,-0.05707131
2018-12-17,-0.03936870,20,-0.02140438,-0.01796432,-0.03059035,-0.00877835,-0.06906475,0.02969605
2018-12-28,-0.05395164,20,-0.04006103,-0.01389061,-0.04762216,-0.00632948,-0.06336940,0.00941776
2019-01-14,0.05793920,12,0.01678863,0.04115057,0.01897624,0.03896296,0.05280528,0.00513392
2019-01-28,0.01103784,11,0.02413922,-0.01310138,0.03781009,-0.02677225,-0.03291536,0.04395320
2019-02-11,0.02399511,11,0.02191752,0.00207758,0.03853749,-0.01454238,0.00810373,0.01589138
2019-02-25,0.08276159,25,0.11582496,-0.03306337,0.12793411,-0.04517251,0.13504823,-0.05228664
2019-03-11,0.01665344,24,0.02218940,-0.00553596,0.00012643,0.01652702,0.02832861,-0.01167517
2019-03-25,0.03674727,25,0.00529859,0.03144868,0.00345061,0.03329666,0.33471074,-0.29796348
2019-04-08,0.09834752,24,0.06630855,0.03203896,0.08400163,0.01434589,-0.03818369,0.13653121
2019-04-22,-0.02877937,19,-0.00917394,-0.01960543,-0.00779293,-0.02098644,-0.01287554,-0.01590384
