date,strategy,bench_000001.SH,bench_000300.SH,bench_000905.SZ
2023-12-25,783961.52,256750.27,237675.35,201971.83
2024-01-08,788875.63,253999.23,233316.23,199436.62
2024-01-22,723784.56,242458.53,228548.12,176619.72
2024-02-05,589235.79,237694.86,227236.01,159154.93
2024-02-19,619375.32,256022.94,241676.81,176338.03
2024-03-04,663075.03,267349.31,251408.38,177746.48
2024-03-18,713801.85,271362.28,255857.32,183098.59
2024-04-01,723765.42,270698.37,255297.72,182535.21
2024-04-15,686498.72,268939.00,251991.12,180281.69
2024-04-29,692516.83,273835.56,257304.65,182535.21
2024-05-13,692173.22,276912.32,260199.99,185070.42
2024-05-27,690996.51,274803.12,258142.15,183098.59
2024-06-07,640387.45,268402.51,253768.89,171267.61
2024-06-24,666993.20,260645.87,246860.12,156338.03
2024-07-08,640286.15,257070.22,241531.44,156338.03
2024-07-22,652298.35,260744.09,249566.33,157746.48
2024-08-05,659909.63,251638.27,237382.09,162816.90
2024-08-19,665237.47,254538.97,238351.07,163380.28
2024-09-02,663336.78,247269.73,231821.97,156338.03
2024-09-13,640363.55,237862.39,224312.53,152112.68
2024-09-30,781843.80,293491.48,285275.29,181971.83
2024-10-14,750183.59,288901.97,281262.82,179718.31
2024-10-28,842491.93,292233.60,281462.65,181408.45
2024-11-11,902472.53,305240.67,293318.15,191549.30
2024-11-25,871068.35,287093.18,273221.75,184507.04
2024-12-09,964427.22,299300.34,281634.05,190985.92
2024-12-23,911551.79,294789.80,279291.05,180000.00
2025-01-06,862168.04,282093.58,267603.99,201408.45
2025-01-20,923523.23,285388.26,271914.28,207605.63
2025-01-27,925612.14,285935.66,271019.93,202253.52
2025-02-17,949992.27,295192.01,280272.76,196619.72
2025-03-03,968237.62,291769.84,276089.01,197746.48
2025-03-17,1041397.88,301375.78,283779.50,
2025-03-31,1007724.40,293425.40,276006.07,212957.75
2025-04-14,933973.23,287009.42,266906.22,225352.11
2025-04-28,955543.59,289261.93,268502.10,209859.15
2025-05-12,1016389.24,296372.04,276240.66,215774.65
2025-05-26,1025821.52,294401.15,274074.89,224788.73
2025-06-09,1031871.50,299057.33,275859.82,225070.42
2025-06-23,1002549.62,297457.26,273918.33,232957.75
2025-07-07,1056647.64,305509.96,281534.91,232957.75
2025-07-21,1114699.83,313133.28,290085.86,230704.23
2025-08-04,1120323.13,315201.98,289027.58,236056.34
2025-08-18,1132607.15,327931.99,301006.32,231267.61
2025-09-01,1160298.48,340906.95,321192.06,246478.87
2025-09-15,1184887.43,339585.13,321855.55,240000.00
2025-09-29,1147002.90,339763.53,328032.51,230985.92
2025-10-13,1147539.58,342135.96,326181.18,237183.10
2025-10-27,1177868.23,351587.01,334846.26,292957.75
2025-11-10,1206251.35,353491.67,333357.50,306197.18
2025-11-24,1140334.72,337497.03,315819.83,284225.35
2025-12-08,1145673.21,345177.37,328153.33,371830.99
2025-12-22,1131217.66,344586.78,327434.01,378309.86
2025-12-31,1150319.04,349114.84,328734.48,368169.01
