date,strategy,bench_000001.SH,bench_000300.SH,bench_000905.SZ
2023-12-25,560914.44,256750.27,237675.35,201971.83
2024-01-08,568558.80,253999.23,233316.23,199436.62
2024-01-22,521550.01,242458.53,228548.12,176619.72
2024-02-05,416530.06,237694.86,227236.01,159154.93
2024-02-19,449627.67,256022.94,241676.81,176338.03
2024-03-04,482155.88,267349.31,251408.38,177746.48
2024-03-18,526533.33,271362.28,255857.32,183098.59
2024-04-01,529884.88,270698.37,255297.72,182535.21
2024-04-15,502250.34,268939.00,251991.12,180281.69
2024-04-29,530213.52,273835.56,257304.65,182535.21
2024-05-13,532899.29,276912.32,260199.99,185070.42
2024-05-27,530050.71,274803.12,258142.15,183098.59
2024-06-07,487215.90,268402.51,253768.89,171267.61
2024-06-24,492967.88,260645.87,246860.12,156338.03
2024-07-08,478454.31,257070.22,241531.44,156338.03
2024-07-22,556207.82,260744.09,249566.33,157746.48
2024-08-05,562707.99,251638.27,237382.09,162816.90
2024-08-19,569370.36,254538.97,238351.07,163380.28
2024-09-02,566526.21,247269.73,231821.97,156338.03
2024-09-13,548488.97,237862.39,224312.53,152112.68
2024-09-30,664798.22,293491.48,285275.29,181971.83
2024-10-14,639899.44,288901.97,281262.82,179718.31
2024-10-28,720998.41,292233.60,281462.65,181408.45
2024-11-11,768480.02,305240.67,293318.15,191549.30
2024-11-25,741714.56,287093.18,273221.75,184507.04
2024-12-09,822548.71,299300.34,281634.05,190985.92
2024-12-23,778072.03,294789.80,279291.05,180000.00
2025-01-06,733377.54,282093.58,267603.99,201408.45
2025-01-20,774431.48,285388.26,271914.28,207605.63
2025-01-27,777436.67,285935.66,271019.93,202253.52
2025-02-17,799532.07,295192.01,280272.76,196619.72
2025-03-03,805410.66,291769.84,276089.01,197746.48
2025-03-17,859138.15,301375.78,283779.50,
2025-03-31,832105.87,293425.40,276006.07,212957.75
2025-04-14,796530.21,287009.42,266906.22,225352.11
2025-04-28,806302.50,289261.93,268502.10,209859.15
2025-05-12,862625.51,296372.04,276240.66,215774.65
2025-05-26,863047.23,294401.15,274074.89,224788.73
2025-06-09,876177.66,299057.33,275859.82,225070.42
2025-06-23,852148.70,297457.26,273918.33,232957.75
2025-07-07,893344.50,305509.96,281534.91,232957.75
2025-07-21,929634.03,313133.28,290085.86,230704.23
2025-08-04,934383.95,315201.98,289027.58,236056.34
2025-08-18,944261.67,327931.99,301006.32,231267.61
2025-09-01,967243.94,340906.95,321192.06,246478.87
2025-09-15,984249.90,339585.13,321855.55,240000.00
2025-09-29,948500.57,339763.53,328032.51,230985.92
2025-10-13,955273.98,342135.96,326181.18,237183.10
2025-10-27,976490.07,351587.01,334846.26,292957.75
2025-11-10,1001498.04,353491.67,333357.50,306197.18
2025-11-24,947277.29,337497.03,315819.83,284225.35
2025-12-08,968935.80,345177.37,328153.33,371830.99
2025-12-22,970131.24,344586.78,327434.01,378309.86
2025-12-31,984165.91,349114.84,328734.48,368169.01
