date,port_ret,n_stocks,bench_ret_000001.SH,excess_000001.SH,bench_ret_000300.SH,excess_000300.SH,bench_ret_000905.SZ,excess_000905.SZ
2018-01-29,-0.13856183,8,0.03299014,-0.17155198,0.01817147,-0.15673330,0.00187793,-0.14043977
2018-02-12,-0.09306432,8,-0.10470486,0.01164054,-0.09574890,0.00268458,-0.14245548,0.04939117
2018-02-26,0.20536983,7,0.05562502,0.14974480,0.05869097,0.14667886,0.12896175,0.07640808
2018-03-12,0.07268074,12,-0.00086332,0.07354406,0.00224542,0.07043531,0.03097773,0.04170301
2018-03-26,-0.05642091,7,-0.05800867,0.00158776,-0.06002743,0.00360652,-0.13333333,0.07691242
2018-04-09,0.02520831,20,0.00145890,0.02374940,-0.00694962,0.03215793,0.11484290,-0.08963460
2018-04-23,-0.08393096,8,-0.02239485,-0.06153612,-0.02247731,-0.06145365,-0.10106900,0.01713803
2018-05-07,0.00402493,13,0.02237045,-0.01834551,0.01801809,-0.01399316,0.01081081,-0.00678588
2018-05-21,0.02880246,13,0.02461088,0.00419157,0.02270478,0.00609767,0.02459893,0.00420353
2018-06-04,-0.11554580,8,-0.03816291,-0.07738289,-0.02898673,-0.08655907,-0.03340292,-0.08214288
2018-06-15,-0.01307617,7,-0.02241534,0.00933917,-0.01422014,0.00114397,-0.05507559,0.04199942
2018-07-02,-0.04609920,7,-0.08151949,0.03542028,-0.09204105,0.04594185,-0.11428571,0.06818651
2018-07-16,-0.01223459,12,0.01386561,-0.02610020,0.01881537,-0.03104996,-0.02064516,0.00841057
2018-07-30,0.02447047,12,0.01954758,0.00492290,0.01238261,0.01208786,0.02898551,-0.00451503
2018-08-13,0.00424496,11,-0.02899131,0.03323626,-0.03548577,0.03973073,0.02048656,-0.01624160
2018-08-27,-0.00218742,11,-0.00178508,-0.00040235,0.00478695,-0.00697437,-0.05646173,0.05427431
2018-09-10,-0.06300209,7,-0.04006420,-0.02293788,-0.05181318,-0.01118891,-0.05984043,-0.00316166
2018-09-21,0.05313801,11,0.04794944,0.00518856,0.05585563,-0.00271763,0.01697313,0.03616488
2018-10-08,-0.03039771,7,-0.02894543,-0.00145228,-0.03506445,0.00466674,-0.04033380,0.00993608
2018-10-22,0.02763239,7,-0.02268874,0.05032113,-0.00626747,0.03389986,-0.13043478,0.15806717
2018-11-05,-0.00176981,12,0.00397548,-0.00574529,-0.00227446,0.00050465,0.02500000,-0.02676981
2018-11-19,0.00278493,12,0.01428700,-0.01150206,0.00973632,-0.00695139,0.10406504,-0.10128011
2018-12-03,-0.02728659,20,-0.01801864,-0.00926795,-0.01021455,-0.01707204,0.02356406,-0.05085066
2018-12-17,-0.02259696,20,-0.02140438,-0.00119258,-0.03059035,0.00799339,-0.06906475,0.04646779
2018-12-28,-0.04621871,20,-0.04006103,-0.00615768,-0.04762216,0.00140345,-0.06336940,0.01715069
2019-01-14,0.02385893,12,0.01678863,0.00707030,0.01897624,0.00488268,0.05280528,-0.02894635
2019-01-28,0.04196219,11,0.02413922,0.01782297,0.03781009,0.00415211,-0.03291536,0.07487755
2019-02-11,0.02147726,11,0.02191752,-0.00044027,0.03853749,-0.01706023,0.00810373,0.01337353
2019-02-25,0.05856859,25,0.11582496,-0.05725637,0.12793411,-0.06936551,0.13504823,-0.07647964
2019-03-11,0.00130833,24,0.02218940,-0.02088107,0.00012643,0.00118191,0.02832861,-0.02702028
2019-03-25,0.03605349,25,0.00529859,0.03075490,0.00345061,0.03260289,0.33471074,-0.29865725
2019-04-08,0.10324022,24,0.06630855,0.03693166,0.08400163,0.01923859,-0.03818369,0.14142391
2019-04-22,-0.04192203,19,-0.00917394,-0.03274809,-0.00779293,-0.03412910,-0.01287554,-0.02904650
2019-05-06,-0.05791473,19,-0.09597963,0.03806490,-0.08470617,0.02679144,-0.18913043,0.13121570
2019-05-20,-0.04969656,8,-0.01233781,-0.03735875,-0.01813605,-0.03156050,0.00134048,-0.05103704
2019-06-03,0.03715645,7,0.00678474,0.03037171,0.00393066,0.03322579,0.01070950,0.02644695
2019-06-17,0.00701069,7,-0.00085077,0.00786146,0.00628084,0.00072985,-0.03973510,0.04674579
2019-07-01,0.14009073,11,0.05446720,0.08562353,0.07688106,0.06320967,0.07862069,0.06147004
2019-07-15,-0.01981589,11,-0.03373425,0.01391835,-0.02836106,0.00854517,0.00895141,-0.02876730
2019-07-29,-0.00334139,7,-0.00040048,-0.00294091,0.00786640,-0.01120779,-0.03041825,0.02707686
2019-08-12,-0.03683830,7,-0.04284675,0.00600846,-0.04025813,0.00341983,-0.08496732,0.04812902
2019-08-26,0.03401954,11,0.01725506,0.01676448,0.01805999,0.01595955,0.02428571,0.00973383
2019-09-09,0.03902110,11,0.05628347,-0.01726237,0.05497685,-0.01595575,0.05020921,-0.01118810
2019-09-23,-0.02015769,19,-0.01575743,-0.00440026,-0.02071177,0.00055408,-0.00132802,-0.01882967
2019-09-30,-0.00458265,19,-0.02414701,0.01956436,-0.01956824,0.01498559,-0.03723404,0.03265139
2019-10-21,0.02824299,19,0.01185076,0.01639223,0.01738396,0.01085904,-0.00690608,0.03514907
2019-11-04,0.02776465,20,0.01220363,0.01556102,0.02506720,0.00269744,0.00556328,0.02220136
2019-11-18,-0.00483994,7,-0.02227924,0.01743930,-0.01764463,0.01280469,-0.03181189,0.02697196
2019-12-02,-0.03900323,7,-0.01147841,-0.02752482,-0.01839087,-0.02061236,-0.02142857,-0.01757466
2019-12-16,0.02143506,11,0.03775820,-0.01632313,0.03949040,-0.01805534,0.04525547,-0.02382041
2019-12-30,0.02444708,24,0.01864078,0.00580630,0.02359521,0.00085186,0.03631285,-0.01186577
2020-01-13,0.02092433,24,0.02485036,-0.00392603,0.02997695,-0.00905261,0.01752022,0.00340412
2020-01-23,-0.03975766,19,-0.04462796,0.00487030,-0.04759457,0.00783691,-0.08476821,0.04501056
2020-02-10,-0.02281833,20,-0.02890626,0.00608793,-0.02195261,-0.00086572,-0.07670043,0.05388210
2020-02-24,0.01568333,23,0.04869265,-0.03300932,0.05537112,-0.03968779,0.04388715,-0.02820382
2020-03-09,-0.01911273,20,-0.02901215,0.00989942,-0.03283610,0.01372336,0.01351351,-0.03262625
2020-03-23,-0.10684235,18,-0.09619277,-0.01064958,-0.11679040,0.00994805,-0.10962963,0.00278728
2020-04-03,0.06096718,7,0.03902762,0.02193956,0.05181208,0.00915509,-0.00166389,0.06263107
2020-04-20,0.04625073,11,0.03204262,0.01420810,0.03776692,0.00848381,0.01000000,0.03625073
2020-04-30,0.00725877,12,0.00263953,0.00461924,0.01534262,-0.00808385,-0.02310231,0.03036108
2020-05-18,0.03384950,12,0.00536187,0.02848763,0.00264135,0.03120815,-0.01013514,0.04398464
2020-06-01,-0.00524218,11,0.01391572,-0.01915790,0.01234504,-0.01758722,0.13651877,-0.14176095
2020-06-15,-0.03548278,19,-0.00871243,-0.02677034,-0.00411748,-0.03136530,-0.03303303,-0.00244974
2020-06-29,0.05537170,18,0.02473531,0.03063639,0.03912226,0.01624943,-0.02795031,0.08332201
2020-07-13,0.11557064,23,0.16267676,-0.04710612,0.18085063,-0.06527999,0.42012780,-0.30455715
2020-07-27,-0.02517296,19,-0.06913729,0.04396434,-0.06686870,0.04169574,-0.20697413,0.18180117
2020-08-10,0.03866335,19,0.05429432,-0.01563097,0.04337460,-0.00471125,0.04822695,-0.00956360
