date,ts_code,name,shares,buy_price,buy_date,current_price,market_value,pnl_pct
20180115,000809.SZ,和展能源,11600,3.6955,20180115,3.69,42804.0,-0.15
20180115,000159.SZ,国际实业,8200,5.2278,20180115,5.22,42804.0,-0.15
20180115,600237.SH,铜峰电子,8200,5.2278,20180115,5.22,42804.0,-0.15
20180115,600313.SH,农发种业,13700,3.1247,20180115,3.12,42744.0,-0.15
20180115,000737.SZ,北方铜业,9500,4.4967,20180115,4.49,42655.0,-0.15
20180115,000978.SZ,桂林旅游,5200,8.1622,20180115,8.15,42380.0,-0.15
20180115,603508.SH,思维列控,1100,37.7566,20180115,37.7,41470.0,-0.15
20180129,600854.SH,春兰股份,7000,5.2879,20180129,5.28,36960.0,-0.15
20180129,600237.SH,铜峰电子,7200,5.2278,20180115,5.13,36936.0,-1.87
20180129,603117.SH,万林物流,4200,8.8032,20180129,8.79,36918.0,-0.15
20180129,600080.SH,金花股份,4300,8.5728,20180129,8.56,36808.0,-0.15
20180129,000428.SZ,华天酒店,8900,4.1262,20180129,4.12,36668.0,-0.15
20180129,000705.SZ,浙江震元,4400,8.3024,20180129,8.29,36476.0,-0.15
20180129,603020.SH,爱普股份,3100,11.7376,20180129,11.72,36332.0,-0.15
20180129,000737.SZ,北方铜业,9500,4.4967,20180115,0.0,0.0,-100.0
20180212,000679.SZ,大连友谊,5800,5.7787,20180212,5.77,33466.0,-0.15
20180212,600178.SH,东安动力,6400,5.2278,20180212,5.22,33408.0,-0.15
20180212,000032.SZ,深桑达Ａ,4400,7.5413,20180212,7.53,33132.0,-0.15
20180212,603020.SH,爱普股份,3200,11.6944,20180129,10.34,33088.0,-11.58
20180212,000153.SZ,丰原药业,4700,7.0506,20180212,7.04,33088.0,-0.15
20180212,600573.SH,惠泉啤酒,4700,7.0506,20180212,7.04,33088.0,-0.15
20180212,000705.SZ,浙江震元,4700,8.22,20180129,7.0,32900.0,-14.84
20180212,600080.SH,金花股份,4300,8.5728,20180129,0.0,0.0,-100.0
20180226,000833.SZ,粤桂股份,6500,6.2193,20180226,6.21,40365.0,-0.15
20180226,600573.SH,惠泉啤酒,5400,7.1051,20180212,7.46,40284.0,5.0
20180226,600819.SH,耀皮玻璃,8300,4.8573,20180226,4.85,40255.0,-0.15
20180226,600052.SH,东望时代,11200,3.5954,20180226,3.59,40208.0,-0.15
20180226,603979.SH,金诚信,4200,9.5543,20180226,9.54,40068.0,-0.15
20180226,600716.SH,凤凰股份,9500,4.2163,20180226,4.21,39995.0,-0.15
20180226,603020.SH,爱普股份,3700,11.5541,20180129,10.64,39368.0,-7.91
20180312,000809.SZ,和展能源,7200,3.4952,20180312,3.49,25128.0,-0.15
20180312,600791.SH,京能置业,3800,6.5999,20180312,6.59,25042.0,-0.15
20180312,603979.SH,金诚信,2500,9.5543,20180226,10.01,25025.0,4.77
20180312,000428.SZ,华天酒店,6500,3.8558,20180312,3.85,25025.0,-0.15
20180312,600470.SH,六国化工,4500,5.5683,20180312,5.56,25020.0,-0.15
20180312,600159.SH,大龙地产,6900,3.6254,20180312,3.62,24978.0,-0.15
20180312,000159.SZ,国际实业,5300,4.7071,20180312,4.7,24910.0,-0.15
20180312,600819.SH,耀皮玻璃,4900,4.8573,20180226,5.08,24892.0,4.59
20180312,600375.SH,汉马科技,4900,5.0876,20180312,5.08,24892.0,-0.15
20180312,600327.SH,大东方,3500,7.0305,20180312,7.02,24570.0,-0.15
20180312,000978.SZ,桂林旅游,3100,7.9219,20180312,7.91,24521.0,-0.15
20180312,603727.SH,博迈科,1200,20.3705,20180312,20.34,24408.0,-0.15
20180326,600159.SH,大龙地产,12300,3.4935,20180312,3.32,40836.0,-4.97
20180326,600854.SH,春兰股份,8800,4.647,20180326,4.64,40832.0,-0.15
20180326,000159.SZ,国际实业,9200,4.5924,20180312,4.43,40756.0,-3.54
20180326,000978.SZ,桂林旅游,5500,7.7034,20180312,7.41,40755.0,-3.81
20180326,000809.SZ,和展能源,12500,3.3976,20180312,3.26,40750.0,-4.05
20180326,600573.SH,惠泉啤酒,5400,7.5313,20180326,7.52,40608.0,-0.15
20180326,600470.SH,六国化工,7800,5.4158,20180312,5.2,40560.0,-3.98
20180409,600854.SH,春兰股份,3400,4.647,20180326,4.71,16014.0,1.36
20180409,600654.SH,中安科,5200,3.0446,20180409,3.04,15808.0,-0.15
20180409,600573.SH,惠泉啤酒,2000,7.5313,20180326,7.66,15320.0,1.71
20180409,000573.SZ,粤宏远Ａ,3300,4.6169,20180409,4.61,15213.0,-0.15
20180409,600159.SH,大龙地产,4500,3.4935,20180312,3.38,15210.0,-3.25
20180409,600665.SH,天地源,3800,3.9559,20180409,3.95,15010.0,-0.15
20180409,000159.SZ,国际实业,3300,4.5924,20180312,4.49,14817.0,-2.23
20180409,000521.SZ,长虹美菱,3500,4.1562,20180409,4.15,14525.0,-0.15
20180409,600470.SH,六国化工,2700,5.4158,20180312,5.35,14445.0,-1.22
20180409,000419.SZ,通程控股,2600,5.5483,20180409,5.54,14404.0,-0.15
20180409,000589.SZ,贵州轮胎,3500,4.0661,20180409,4.06,14210.0,-0.15
20180409,000833.SZ,粤桂股份,2300,6.1091,20180409,6.1,14030.0,-0.15
20180409,000422.SZ,湖北宜化,4700,2.9845,20180409,2.98,14006.0,-0.15
20180409,000863.SZ,三湘印象,3000,4.647,20180409,4.64,13920.0,-0.15
20180409,600375.SH,汉马科技,2700,5.1477,20180409,5.14,13878.0,-0.15
20180409,600982.SH,宁波能源,3600,3.8558,20180409,3.85,13860.0,-0.15
20180409,000570.SZ,苏常柴Ａ,2700,5.0776,20180409,5.07,13689.0,-0.15
20180409,600199.SH,金种子酒,2100,6.5198,20180409,6.51,13671.0,-0.15
20180409,600097.SH,开创国际,1000,13.3901,20180409,13.37,13370.0,-0.15
20180409,603116.SH,红蜻蜓,900,14.3215,20180409,14.3,12870.0,-0.15
20180423,000159.SZ,国际实业,9200,4.332,20180312,4.18,38456.0,-3.51
20180423,000573.SZ,粤宏远Ａ,9000,4.4013,20180409,4.27,38430.0,-2.98
20180423,600159.SH,大龙地产,12000,3.3131,20180312,3.2,38400.0,-3.41
20180423,000428.SZ,华天酒店,10700,3.5854,20180423,3.58,38306.0,-0.15
20180423,600470.SH,六国化工,7700,5.1312,20180312,4.97,38269.0,-3.14
20180423,600854.SH,春兰股份,8400,4.5933,20180326,4.55,38220.0,-0.94
20180423,000978.SZ,桂林旅游,5400,7.0305,20180423,7.02,37908.0,-0.15
20180423,000422.SZ,湖北宜化,4700,2.9845,20180409,0.0,0.0,-100.0
20180507,000557.SZ,西部创业,5500,4.1362,20180507,4.13,22715.0,-0.15
20180507,000159.SZ,国际实业,5200,4.332,20180312,4.33,22516.0,-0.05
20180507,600159.SH,大龙地产,7000,3.3131,20180312,3.21,22470.0,-3.11
20180507,000530.SZ,冰山冷热,4700,4.7772,20180507,4.77,22419.0,-0.15
