date,model_a_score,model_b_score,small_cap,industry_momentum,market_state
2024-02-19,0.07881336,0.07885247,0.07927995,0.06908681,0.02378398
2024-03-04,0.07171583,0.07164303,0.07232393,0.05872108,0.03616197
2024-03-18,0.09135539,0.09153985,0.09220499,0.06829143,0.04610250
2024-04-01,0.00634223,0.00633214,0.00640945,0.00391762,0.00640945
2024-04-15,-0.04597738,-0.04590876,-0.04650687,-0.03151870,-0.03720550
2024-04-29,0.05901637,0.05904870,0.05978608,0.03895228,0.05978608
2024-05-13,0.00432433,0.00432311,0.00438037,0.00285718,0.00438037
2024-05-27,-0.00483988,-0.00482761,-0.00488853,-0.00317564,-0.00391083
2024-06-07,-0.07645085,-0.07614046,-0.07677413,-0.05739780,-0.02303224
2024-06-24,0.01156596,0.01152034,0.01170044,0.00924892,0.00351013
2024-07-08,-0.02622376,-0.02626801,-0.02655246,-0.02225349,-0.00796574
2024-07-22,0.16169479,0.16151119,0.16344752,0.11260200,0.08172376
2024-08-05,0.01189575,0.01189472,0.01201307,0.00891657,0.00600653
2024-08-19,0.00961423,0.00959474,0.00971891,0.00755991,0.00485946
2024-09-02,-0.00481036,-0.00478546,-0.00485413,-0.00361363,-0.00242707
2024-09-13,-0.03315800,-0.03317638,-0.03346233,-0.02469839,-0.01003870
2024-09-30,0.21001997,0.20742564,0.21182409,0.14308699,0.10591204
2024-10-14,-0.03210066,-0.03195530,-0.03248198,-0.01892195,-0.03248198
2024-10-28,0.11958104,0.11899164,0.12092005,0.07513697,0.12092005
2024-11-11,0.06888363,0.06851676,0.06969903,0.04310306,0.06969903
2024-11-25,-0.03613376,-0.03610428,-0.03660292,-0.02690578,-0.02928234
2024-12-09,0.11044552,0.11036232,0.11181618,0.06865594,0.11181618
2024-12-23,-0.05253449,-0.05244199,-0.05306099,-0.03070478,-0.04244879
2025-01-06,-0.05508040,-0.05462140,-0.05558114,-0.03288652,-0.04446491
2025-01-20,0.05574680,0.05526224,0.05609762,0.04146482,0.02804881
2025-01-27,0.00292257,0.00291456,0.00294494,0.00197979,0.00147247
2025-02-17,0.02673262,0.02656463,0.02690069,0.01930305,0.01345034
2025-03-03,0.00738606,0.00736060,0.00746555,0.00537871,0.00597244
2025-03-17,0.06401445,0.06388675,0.06491294,0.03945255,0.06491294
2025-03-31,-0.02878123,-0.02858119,-0.02914494,-0.01561918,-0.02331595
2025-04-14,-0.04265994,-0.04270899,-0.03920495,-0.02692181,-0.03460991
2025-04-28,0.01740825,0.01728807,0.01318726,0.01377336,0.00879151
2025-05-12,0.04979261,0.04956162,0.05032685,0.04194011,0.02516343
2025-05-26,0.00035680,0.00035622,0.00036121,0.00026824,0.00028897
2025-06-09,0.01462278,0.01467375,0.01482359,0.01106208,0.01482359
2025-06-23,-0.03007906,-0.03001379,-0.03034536,-0.02216201,-0.02427629
2025-07-07,0.05208876,0.05185721,0.05257089,0.03858466,0.05257089
2025-07-21,0.04516952,0.04502373,0.04565872,0.03348453,0.04565872
2025-08-04,0.01025321,0.01026051,0.01037583,0.00712250,0.00830067
2025-08-18,0.01261425,0.01260919,0.01274440,0.00812061,0.01274440
2025-09-01,0.02397467,0.02386075,0.02428538,0.01395729,0.01942830
2025-09-15,0.01891692,0.01878030,0.01909047,0.01396908,0.01527238
2025-09-29,-0.03614883,-0.03564764,-0.03649928,-0.02603150,-0.02919943
2025-10-13,0.00562421,0.00560703,0.00569397,0.00403038,0.00455517
2025-10-27,0.01901097,0.01892327,0.01912308,0.01400388,0.01529846
2025-11-10,0.02404132,0.02396231,0.02339010,0.01675011,0.02426797
2025-11-24,-0.05080037,-0.05069464,-0.05130435,-0.03560635,-0.04104348
2025-12-08,0.02383380,0.02379702,0.02408683,0.01849553,0.01926947
2025-12-22,-0.00181441,-0.00180813,-0.00183360,-0.00137520,-0.00091680
2025-12-31,0.01417490,0.01411765,0.01431054,0.01083008,0.00715527
