date,model_a_score,model_b_score,small_cap,industry_momentum,market_state
2018-01-29,-0.13650498,-0.13670790,-0.13856183,-0.10491110,-0.04156855
2018-02-12,-0.09207987,-0.09184406,-0.09306432,-0.06071339,-0.02791930
2018-02-26,0.20370795,0.20116169,0.20536983,0.14278093,0.06161095
2018-03-12,0.07127099,0.07191971,0.07268074,0.05249957,0.03634037
2018-03-26,-0.05566129,-0.05606411,-0.05642091,-0.04110667,-0.01692627
2018-04-09,0.02473204,0.02476348,0.02520831,0.01591782,0.02016664
2018-04-23,-0.08318971,-0.08255619,-0.08393096,-0.06674510,-0.02517929
2018-05-07,0.00398609,0.00399331,0.00402493,0.00267805,0.00201247
2018-05-21,0.02853456,0.02843487,0.02880246,0.01945730,0.01440123
2018-06-04,-0.11464909,-0.11416138,-0.11554580,-0.08693446,-0.03466374
2018-06-15,-0.01285483,-0.01292016,-0.00934012,-0.00828157,-0.00392285
2018-07-02,-0.04534272,-0.04538977,-0.02634240,-0.03029376,-0.01382976
2018-07-16,-0.01192350,-0.01204775,-0.00815480,-0.00665897,-0.00611729
2018-07-30,0.02410654,0.02425637,0.01832710,0.01274646,0.01223524
2018-08-13,0.00418524,0.00416191,0.00068752,0.00303289,0.00212248
2018-08-27,-0.00214168,-0.00214816,-0.00072970,-0.00124699,-0.00109371
2018-09-10,-0.06260944,-0.06136567,-0.00000000,-0.04830160,-0.01890063
2018-09-21,0.05277506,0.05185440,0.01762552,0.03963303,0.02656900
2018-10-08,-0.02998078,-0.02986525,-0.00000000,-0.02663419,-0.00911931
2018-10-22,0.02735061,0.02712191,0.00000000,0.01894792,0.00828972
2018-11-05,-0.00174124,-0.00175577,-0.00000000,-0.00142104,-0.00088491
2018-11-19,0.00272868,0.00275063,0.00000000,0.00243723,0.00139247
2018-12-03,-0.02681298,-0.02671071,-0.01087534,-0.02067088,-0.02182928
2018-12-17,-0.02207168,-0.02213176,-0.00809564,-0.01631784,-0.01807757
2018-12-28,-0.04542271,-0.04533226,-0.01194803,-0.03307344,-0.03697496
2019-01-14,0.02358726,0.02353632,0.00198926,0.01908714,0.01192946
2019-01-28,0.04152122,0.04157188,0.00351148,0.03070576,0.02098110
2019-02-11,0.02124494,0.02108938,0.00180190,0.01639659,0.01073863
2019-02-25,0.05745107,0.05736350,0.00226690,0.03735341,0.05856859
2019-03-11,0.00127818,0.00128015,0.00034424,0.00072914,0.00130833
2019-03-25,0.03542552,0.03516872,0.01123426,0.02026658,0.03605349
2019-04-08,0.10136946,0.10125062,0.02472854,0.06262755,0.10324022
2019-04-22,-0.04149426,-0.04131343,-0.00204736,-0.02329615,-0.03353763
2019-05-06,-0.05694769,-0.05705601,-0.00532804,-0.04215405,-0.04633179
2019-05-20,-0.04920113,-0.04937364,-0.00000000,-0.04378030,-0.01490897
2019-06-03,0.03668470,0.03690119,0.00000000,0.03361774,0.01114694
2019-06-17,0.00695600,0.00697242,0.00000000,0.00637639,0.00210321
2019-07-01,0.13865847,0.13914508,0.00000000,0.12511283,0.07004536
2019-07-15,-0.01930610,-0.01959242,-0.00000000,-0.01745313,-0.00990795
2019-07-29,-0.00327799,-0.00329890,-0.00000000,-0.00289587,-0.00100242
2019-08-12,-0.03630392,-0.03633677,-0.00000000,-0.02806727,-0.01105149
2019-08-26,0.03345965,0.03362684,0.00000000,0.02770800,0.01700977
2019-09-09,0.03858055,0.03858496,0.00000000,0.03481499,0.01951055
2019-09-23,-0.01985685,-0.01992266,-0.00000000,-0.01553035,-0.01612615
2019-09-30,-0.00452558,-0.00452313,-0.00000000,-0.00372079,-0.00366612
2019-10-21,0.02785469,0.02786413,0.00000000,0.02315240,0.02259440
2019-11-04,0.02739954,0.02744456,0.00000000,0.02279577,0.02221172
2019-11-18,-0.00480944,-0.00481625,-0.00000000,-0.00410243,-0.00145198
2019-12-02,-0.03887023,-0.03873289,-0.00000000,-0.03083112,-0.01170097
2019-12-16,0.02122618,0.02130680,0.00000000,0.01616010,0.01071753
2019-12-30,0.02409916,0.02420234,0.00000000,0.01678228,0.02444708
2020-01-13,0.02059118,0.02060932,0.00000000,0.01319925,0.02092433
2020-01-23,-0.03925738,-0.03936021,-0.00000000,-0.02613227,-0.03180612
2020-02-10,-0.02234801,-0.02235237,-0.00000000,-0.01380239,-0.01825466
2020-02-24,0.01543541,0.01545319,0.00000000,0.00967581,0.01568333
2020-03-09,-0.01889126,-0.01882095,-0.00000000,-0.01199158,-0.01529019
2020-03-23,-0.10488537,-0.10505311,-0.00000000,-0.06754503,-0.08547388
2020-04-03,0.06001307,0.06059513,0.00000000,0.04354798,0.01829015
2020-04-20,0.04591746,0.04584312,0.00000000,0.03320139,0.02312536
2020-04-30,0.00718656,0.00719260,0.00000000,0.00524245,0.00362939
2020-05-18,0.03352330,0.03365996,0.00000000,0.02623336,0.01692475
2020-06-01,-0.00517356,-0.00521693,-0.00000000,-0.00407979,-0.00262109
2020-06-15,-0.03499391,-0.03506764,-0.00000000,-0.02120171,-0.02838622
2020-06-29,0.05436075,0.05475285,0.00000000,0.03515285,0.04429736
2020-07-13,0.11371246,0.11356749,0.00000000,0.07679819,0.11557064
2020-07-27,-0.02478311,-0.02480426,-0.00000000,-0.01851415,-0.02013837
2020-08-10,0.03806872,0.03809304,0.00000000,0.02875600,0.03093068
2020-08-24,0.01542851,0.01546869,0.00000000,0.01199909,0.01250268
2020-09-07,-0.02015722,-0.02017613,-0.00000000,-0.01556356,-0.01633750
2020-09-21,0.00336802,0.00337282,0.00000000,0.00272588,0.00272718
2020-09-30,-0.00034837,-0.00035030,-0.00000000,-0.00027827,-0.00028381
2020-10-19,0.03131026,0.03133932,0.00000000,0.02568648,0.01577532
2020-11-02,-0.00266555,-0.00266915,-0.00000000,-0.00211778,-0.00080374
2020-11-16,0.07320602,0.07355633,0.00000000,0.06113505,0.03693692
2020-11-30,-0.03838593,-0.03821995,-0.00000000,-0.02828594,-0.03098950
2020-12-14,0.05871539,0.05878336,0.00000000,0.04494818,0.04748915
2020-12-28,0.02907710,0.02943292,0.00000000,0.02448845,0.00886651
2021-01-11,0.12424932,0.12433360,0.00000000,0.10354143,0.03748914
2021-01-25,0.02905232,0.02915581,0.00000000,0.02402919,0.01470306
2021-02-08,0.00907524,0.00940009,0.00000000,0.00888433,0.00285568
2021-02-22,-0.04852505,-0.04878306,-0.00417224,-0.03739138,-0.02481041
2021-03-08,-0.06772691,-0.06738325,-0.00000000,-0.05302585,-0.03417474
2021-03-22,0.00421323,0.00418936,0.00000000,0.00289091,0.00340439
2021-04-02,0.06029301,0.06030342,0.00275689,0.04331860,0.04877090
2021-04-19,-0.02519282,-0.02519402,-0.00000000,-0.01607701,-0.02552404
2021-04-30,0.02224551,0.02219283,0.00000000,0.01361332,0.01804379
2021-05-17,-0.00724557,-0.00726115,-0.00034228,-0.00520480,-0.00586718
2021-05-31,0.01370341,0.01376108,0.00056818,0.01008323,0.01393066
2021-06-11,-0.00560796,-0.00559069,-0.00000000,-0.00384134,-0.00452686
2021-06-28,0.03348601,0.03352651,0.00000000,0.02084130,0.02710373
2021-07-12,-0.02513927,-0.02529187,-0.00963986,-0.01546291,-0.02048828
2021-07-26,-0.03982024,-0.03982411,-0.02144664,-0.02015020,-0.03243753
2021-08-09,0.03200473,0.03216449,0.02254805,0.02117767,0.02625178
2021-08-23,0.00758354,0.00759882,0.00580312,0.00435999,0.00774955
2021-09-06,0.03657786,0.03662207,0.00000000,0.02276623,0.02975564
2021-09-17,0.01206812,0.01203207,0.00000000,0.00703056,0.00977717
2021-09-30,-0.00418189,-0.00418339,-0.00019333,-0.00281795,-0.00339891
2021-10-18,0.01831040,0.01843858,0.00166299,0.01179975,0.01499297
2021-11-01,0.00262842,0.00267648,0.00090685,0.00163915,0.00135961
2021-11-15,-0.00653844,-0.00653060,-0.00110935,-0.00489777,-0.00332644
2021-11-29,0.02565809,0.02603110,0.00516307,0.01643677,0.02656800
2021-12-13,0.03093176,0.03125740,0.01251070,0.01850422,0.02544043
2021-12-27,-0.00093806,-0.00094477,-0.00032312,-0.00075842,-0.00076533
2022-01-10,-0.03513760,-0.03545986,-0.00723346,-0.02557325,-0.02886951
2022-01-24,0.01709463,0.01708660,0.00515146,0.00905933,0.01399265
2022-02-07,-0.04705675,-0.04747497,-0.01460733,-0.02649654,-0.03873048
2022-02-21,0.03002069,0.02985800,0.01774074,0.01555046,0.01521891
2022-03-07,-0.01058612,-0.01058243,-0.00535222,-0.00473663,-0.00536936
2022-03-21,-0.02770350,-0.02767448,-0.01200715,-0.01480882,-0.00840501
