date,ts_code,name,shares,buy_price,buy_date,current_price,market_value,pnl_pct
20180115,000809.SZ,和展能源,38700,3.6955,20180115,3.69,142803.0,-0.15
20180115,000737.SZ,北方铜业,31800,4.4967,20180115,4.49,142782.0,-0.15
20180115,600469.SH,风神股份,27500,5.1978,20180115,5.19,142725.0,-0.15
20180115,000422.SZ,湖北宜化,35200,4.0561,20180115,4.05,142560.0,-0.15
20180115,600237.SH,铜峰电子,27300,5.2278,20180115,5.22,142506.0,-0.15
20180115,000159.SZ,国际实业,27300,5.2278,20180115,5.22,142506.0,-0.15
20180115,603117.SH,万林物流,15400,9.2639,20180115,9.25,142450.0,-0.15
20180129,600222.SH,太龙药业,23800,5.1177,20180129,5.11,121618.0,-0.15
20180129,000809.SZ,和展能源,33500,3.6955,20180115,3.63,121605.0,-1.77
20180129,600080.SH,金花股份,14200,8.5728,20180129,8.56,121552.0,-0.15
20180129,000428.SZ,华天酒店,29500,4.1262,20180129,4.12,121540.0,-0.15
20180129,600854.SH,春兰股份,23000,5.2879,20180129,5.28,121440.0,-0.15
20180129,603117.SH,万林物流,13800,9.2639,20180115,8.79,121302.0,-5.12
20180129,603020.SH,爱普股份,10300,11.7376,20180129,11.72,120716.0,-0.15
20180129,000737.SZ,北方铜业,31800,4.4967,20180115,0.0,0.0,-100.0
20180212,600573.SH,惠泉啤酒,15900,7.0506,20180212,7.04,111936.0,-0.15
20180212,600889.SH,南京化纤,17800,6.2894,20180212,6.28,111784.0,-0.15
20180212,000159.SZ,国际实业,25800,4.3365,20180212,4.33,111714.0,-0.15
20180212,000922.SZ,佳电股份,18900,5.9189,20180212,5.91,111699.0,-0.15
20180212,603020.SH,爱普股份,10800,11.6736,20180129,10.34,111672.0,-11.42
20180212,000705.SZ,浙江震元,15900,7.0105,20180212,7.0,111300.0,-0.15
20180212,000911.SZ,广农糖业,15400,7.2108,20180212,7.2,110880.0,-0.15
20180212,600080.SH,金花股份,14200,8.5728,20180129,0.0,0.0,-100.0
20180226,000159.SZ,国际实业,29700,4.3602,20180212,4.51,133947.0,3.44
20180226,600889.SH,南京化纤,20500,6.3224,20180212,6.53,133865.0,3.28
20180226,603727.SH,博迈科,6900,19.4191,20180226,19.39,133791.0,-0.15
20180226,000428.SZ,华天酒店,36400,3.6755,20180226,3.67,133588.0,-0.15
20180226,600159.SH,大龙地产,37200,3.5954,20180226,3.59,133548.0,-0.15
20180226,600573.SH,惠泉啤酒,17900,7.0976,20180212,7.46,133534.0,5.11
20180226,000619.SZ,海螺新材,18400,7.2609,20180226,7.25,133400.0,-0.15
20180312,600159.SH,大龙地产,22800,3.5954,20180226,3.62,82536.0,0.68
20180312,000428.SZ,华天酒店,21400,3.6755,20180226,3.85,82390.0,4.75
20180312,600791.SH,京能置业,12500,6.5999,20180312,6.59,82375.0,-0.15
20180312,000809.SZ,和展能源,23600,3.4952,20180312,3.49,82364.0,-0.15
20180312,000978.SZ,桂林旅游,10400,7.9219,20180312,7.91,82264.0,-0.15
20180312,000159.SZ,国际实业,17500,4.3602,20180212,4.7,82250.0,7.79
20180312,000619.SZ,海螺新材,11000,7.2609,20180226,7.46,82060.0,2.74
20180312,600819.SH,耀皮玻璃,16100,5.0876,20180312,5.08,81788.0,-0.15
20180312,603727.SH,博迈科,4000,19.4191,20180226,20.34,81360.0,4.74
20180312,600470.SH,六国化工,14600,5.5683,20180312,5.56,81176.0,-0.15
20180312,603979.SH,金诚信,8100,10.025,20180312,10.01,81081.0,-0.15
20180312,603012.SH,创力集团,11200,7.1607,20180312,7.15,80080.0,-0.15
20180326,600159.SH,大龙地产,39900,3.4795,20180226,3.32,132468.0,-4.58
