date,model_a_score,model_b_score,small_cap,industry_momentum,market_state
2018-01-29,-0.03689198,-0.03688484,-0.03749210,-0.01980027,-0.03749210
2018-02-12,-0.10866007,-0.10825531,-0.11043089,-0.05568358,-0.11043089
2018-02-26,0.04669168,0.04637887,0.04752016,0.02527127,0.04752016
2018-03-12,0.11998163,0.12039164,0.12236207,0.07608531,0.12236207
2018-03-26,-0.05333987,-0.05334354,-0.05412957,-0.03295277,-0.05412957
2018-04-09,-0.01389467,-0.01385259,-0.01414288,-0.00822823,-0.01414288
2018-04-23,-0.07240285,-0.07201169,-0.07347932,-0.04634297,-0.07347932
2018-05-07,0.02774435,0.02778052,0.02811893,0.01399833,0.02811893
2018-05-21,0.02593643,0.02577149,0.02624357,0.01487477,0.02624357
2018-06-04,-0.10337466,-0.10290710,-0.10439726,-0.05483620,-0.10439726
2018-06-15,0.01834707,0.01838016,0.01807852,0.01010537,0.01880144
2018-07-02,-0.05562676,-0.05548567,-0.05271732,-0.03102337,-0.05686557
2018-07-16,-0.00797549,-0.00791184,-0.00784645,-0.00408132,-0.00814323
2018-07-30,0.09420698,0.09408311,0.09605672,0.05323364,0.09605672
2018-08-13,-0.01451665,-0.01440154,-0.01114634,-0.00834738,-0.01477089
2018-08-27,-0.01065276,-0.01060241,-0.00907993,-0.00535752,-0.01084323
2018-09-10,-0.04831010,-0.04833204,-0.03147011,-0.02871006,-0.04932330
2018-09-21,0.03247424,0.03227192,0.02290280,0.01994065,0.03302436
2018-10-08,-0.02670932,-0.02657265,-0.01312443,-0.01637287,-0.02718831
2018-10-22,-0.03963492,-0.03952856,-0.02477531,-0.02275804,-0.04036513
2018-11-05,0.02579882,0.02568642,0.00955461,0.01970022,0.02627446
2018-11-19,0.02443016,0.02433297,0.01415348,0.02039616,0.02488604
2018-12-03,-0.03245239,-0.03247572,-0.02713715,-0.02241451,-0.03307871
2018-12-17,-0.03302582,-0.03294322,-0.02987517,-0.02205111,-0.03369964
2018-12-28,-0.05146970,-0.05169821,-0.03864761,-0.03364177,-0.05263495
2019-01-14,0.05071326,0.05087203,0.02491114,0.03888322,0.05187296
2019-01-28,0.01374721,0.01372620,0.00386674,0.01010010,0.01403056
2019-02-11,0.02187243,0.02167991,0.01336586,0.01500029,0.02222646
2019-02-25,0.09020750,0.09004171,0.03043747,0.06089706,0.09191760
2019-03-11,0.01941271,0.01933200,0.01276839,0.01154506,0.01979673
2019-03-25,0.03629089,0.03596972,0.02298108,0.02271046,0.03696720
2019-04-08,0.09325332,0.09281300,0.05493364,0.05238416,0.09455522
2019-04-22,-0.02606871,-0.02602482,-0.01190728,-0.01387995,-0.02645848
2019-05-06,-0.07984911,-0.07979777,-0.03003083,-0.05200932,-0.08097941
2019-05-20,-0.01926494,-0.01929899,-0.00378981,-0.01284670,-0.01961479
2019-06-03,0.04435742,0.04456701,0.00350343,0.02864205,0.04521464
2019-06-17,0.00024511,0.00024589,0.00006668,0.00016302,0.00025029
2019-07-01,0.06994844,0.07011699,0.01368249,0.04953807,0.07117292
2019-07-15,-0.01960175,-0.01955463,-0.00548053,-0.01452687,-0.02001314
2019-07-29,-0.00721852,-0.00717574,-0.00232501,-0.00473745,-0.00735044
2019-08-12,-0.04705974,-0.04690891,-0.01873020,-0.02412319,-0.04797304
2019-08-26,0.01933685,0.01929805,0.00631241,0.01341883,0.01964299
2019-09-09,0.04381043,0.04372801,0.00684592,0.03186570,0.04450152
2019-09-23,-0.01983165,-0.01971040,-0.00683785,-0.01439093,-0.02008152
