date,port_ret,n_stocks,bench_ret_000001.SH,excess_000001.SH,bench_ret_000300.SH,excess_000300.SH,bench_ret_000905.SZ,excess_000905.SZ
2018-02-28,-0.09094884,26,-0.06361275,-0.02733609,-0.05899511,-0.03195374,-0.04018692,-0.05076193
2018-03-30,0.01342968,27,-0.02776928,0.04119895,-0.03110212,0.04453180,-0.04965920,0.06308888
2018-04-27,-0.02267275,27,-0.02734864,0.00467588,-0.03632712,0.01365437,-0.06045082,0.03777806
2018-05-31,-0.01483467,27,0.00429627,-0.01913094,0.01211097,-0.02694564,0.01635769,-0.03119236
2018-06-29,-0.08162002,26,-0.08013494,-0.00148508,-0.07663403,-0.00498599,-0.15557940,0.07395938
2018-07-31,0.07917764,25,0.01017862,0.06899902,0.00190041,0.07727723,-0.00889454,0.08807218
2018-08-31,-0.03846202,25,-0.05254866,0.01408664,-0.05206682,0.01360480,-0.04871795,0.01025593
2018-09-28,-0.00350403,25,0.03526289,-0.03876693,0.03129740,-0.03480144,-0.04582210,0.04231807
2018-10-31,-0.07683167,25,-0.07746890,0.00063723,-0.08288825,0.00605658,-0.16949153,0.09265986
2018-11-30,0.15577323,25,-0.00560773,0.16138096,0.00598214,0.14979110,0.15646259,-0.00068935
2018-12-28,-0.06313866,25,-0.03643140,-0.02670726,-0.05107224,-0.01206642,-0.10882353,0.04568487
2019-01-31,0.06369733,25,0.03635925,0.02733808,0.06343456,0.00026276,-0.01485149,0.07854881
2019-02-28,0.17590036,25,0.13788795,0.03801240,0.14609332,0.02980704,0.18927973,-0.01337938
2019-03-29,0.11838849,25,0.05093728,0.06745120,0.05531491,0.06307357,0.25070423,-0.13231574
2019-04-30,-0.00818247,25,-0.00401814,-0.00416433,0.01055429,-0.01873676,-0.06644144,0.05825897
2019-05-31,-0.05480697,24,-0.05835706,0.00355009,-0.07242689,0.01761992,-0.09529554,0.04048857
2019-06-28,0.00271851,23,0.02766151,-0.02494299,0.05394197,-0.05122346,0.01866667,-0.01594815
2019-07-31,0.01937651,23,-0.01556713,0.03494364,0.00255427,0.01682223,-0.00785340,0.02722991
2019-08-30,-0.02154081,23,-0.01577808,-0.00576274,-0.00932705,-0.01221376,-0.06200528,0.04046446
2019-09-30,-0.01152679,23,0.00656658,-0.01809337,0.00393251,-0.01545930,0.01828411,-0.02981090
2019-10-31,0.00656866,23,0.00821527,-0.00164660,0.01893385,-0.01236519,-0.01381215,0.02038082
2019-11-29,-0.00256756,24,-0.01948573,0.01691817,-0.01494340,0.01237584,-0.03781513,0.03524756
2019-12-31,0.04734842,24,0.06202781,-0.01467938,0.06997507,-0.02262665,0.08733624,-0.03998782
2020-01-23,-0.03044782,25,-0.02412882,-0.00631900,-0.02262393,-0.00782389,-0.07496653,0.04451871
2020-02-28,-0.03992791,23,-0.03232770,-0.00760021,-0.01594757,-0.02398034,-0.07670043,0.03677252
2020-03-31,-0.03900244,22,-0.04513677,0.00613432,-0.06443923,0.02543678,-0.05329154,0.01428909
2020-04-30,0.03814708,23,0.03991788,-0.00177080,0.06142501,-0.02327792,-0.01986755,0.05801463
2020-05-29,-0.00202209,21,-0.00270307,0.00068098,-0.01164297,0.00962088,0.02195946,-0.02398155
2020-06-30,0.02391342,19,0.04639082,-0.02247740,0.07678788,-0.05287446,0.06611570,-0.04220228
2020-07-31,0.06799039,20,0.10900098,-0.04101059,0.12754254,-0.05955214,0.11937984,-0.05138945
2020-08-31,0.03325249,18,0.02588243,0.00737006,0.02580786,0.00744463,-0.00277008,0.03602257
2020-09-30,-0.02991185,21,-0.05230927,0.02239742,-0.04751033,0.01759849,-0.07916667,0.04925482
2020-10-30,0.01682267,18,0.00201376,0.01480891,0.02352937,-0.00670669,-0.00904977,0.02587245
2020-11-30,0.05091094,20,0.05185949,-0.00094855,0.05642157,-0.00551063,0.10350076,-0.05258982
2020-12-31,0.04246747,20,0.02397408,0.01849339,0.05060965,-0.00814218,-0.01103448,0.05350195
2021-01-29,0.05727806,19,0.00287927,0.05439880,0.02699449,0.03028357,-0.07949791,0.13677597
2021-02-26,-0.00085572,21,0.00746790,-0.00832362,-0.00284077,0.00198505,0.00303030,-0.00388603
2021-03-31,-0.05246912,18,-0.01914145,-0.03332766,-0.05404031,0.00157119,0.07854985,-0.13101897
2021-04-30,-0.00388010,23,0.00143667,-0.00531677,0.01488172,-0.01876182,-0.05322129,0.04934119
2021-05-31,0.04619258,22,0.04892020,-0.00272761,0.04061307,0.00557952,0.00443787,0.04175471
2021-06-30,0.03037098,21,-0.00671566,0.03708663,-0.02016828,0.05053926,-0.01914580,0.04951678
2021-07-30,-0.00996289,23,-0.05397632,0.04401343,-0.07903297,0.06907008,-0.05255255,0.04258966
2021-08-31,0.07418932,18,0.04314612,0.03104319,-0.00115556,0.07534488,0.05705230,0.01713702
2021-09-30,-0.00195274,22,0.00683606,-0.00878881,0.01264620,-0.01459894,-0.00749625,0.00554351
2021-10-29,0.03564773,22,-0.00583793,0.04148566,0.00871027,0.02693746,-0.04229607,0.07794380
2021-11-30,0.02801609,20,0.00466578,0.02335030,-0.01563408,0.04365017,0.17823344,-0.15021735
2021-12-31,0.00520795,21,0.02129366,-0.01608571,0.02242275,-0.01721480,0.00669344,-0.00148549
2022-01-28,-0.07613684,23,-0.07647057,0.00033373,-0.07622932,0.00009248,-0.05319149,-0.02294535
2022-02-28,0.06277337,20,0.03000699,0.03276638,0.00391648,0.05885689,0.07443820,-0.01166483
2022-03-31,-0.06515264,24,-0.06068310,-0.00446953,-0.07836684,0.01321420,0.00653595,-0.07168859
2022-04-29,-0.13370356,25,-0.06307740,-0.07062616,-0.04886941,-0.08483416,-0.10909091,-0.02461265
2022-05-31,0.10368284,24,0.04573740,0.05794544,0.01874305,0.08493979,0.22594752,-0.12226469
2022-06-30,0.03546376,24,0.06659151,-0.03112775,0.09617292,-0.06070916,-0.06064209,0.09610586
2022-07-29,-0.00466114,24,-0.04277562,0.03811448,-0.07021363,0.06555249,0.01265823,-0.01731937
2022-08-31,-0.00878515,25,-0.01570755,0.00692240,-0.02188476,0.01309961,0.00750000,-0.01628515
2022-09-30,-0.05909854,25,-0.05550895,-0.00358959,-0.06716490,0.00806636,-0.12158809,0.06248955
2022-10-31,0.03570995,25,-0.04328396,0.07899391,-0.07784253,0.11355248,0.02401130,0.01169865
2022-11-30,0.07995753,25,0.08911489,-0.00915736,0.09813685,-0.01817932,0.05241379,0.02754374
2022-12-30,-0.04297289,25,-0.01969876,-0.02327413,0.00482666,-0.04779955,-0.05373526,0.01076236
2023-01-31,0.06261282,25,0.05386773,0.00874510,0.07367019,-0.01105737,0.06648199,-0.00386917
2023-02-28,0.03035344,25,0.00735213,0.02300131,-0.02102528,0.05137872,-0.03376623,0.06411968
2023-03-31,-0.02233814,25,-0.00205668,-0.02028146,-0.00455417,-0.01778397,-0.03091398,0.00857584
2023-04-28,-0.00427589,25,0.01540377,-0.01967967,-0.00539134,0.00111544,0.04576976,-0.05004566
2023-05-31,0.01668090,25,-0.03572085,0.05240175,-0.05721953,0.07390043,-0.00132626,0.01800716
2023-06-30,0.02072426,25,-0.00078079,0.02150505,0.01155922,0.00916504,0.03320053,-0.01247627
2023-07-31,0.05956383,25,0.02778756,0.03177627,0.04480954,0.01475429,0.04370180,0.01586203
2023-08-31,-0.03172568,25,-0.05200891,0.02028323,-0.06211339,0.03038771,-0.10221675,0.07049106
2023-09-28,0.00468727,25,-0.00301329,0.00770056,-0.02011825,0.02480552,0.01234568,-0.00765841
2023-10-31,-0.00901216,25,-0.02948254,0.02047038,-0.03171461,0.02270245,-0.04878049,0.03976833
2023-11-30,0.03473728,25,0.00361144,0.03112584,-0.02135834,0.05609562,0.03276353,0.00197374
2023-12-29,-0.00787677,25,-0.01806727,0.01019049,-0.01861817,0.01074140,-0.01103448,0.00315771
2024-01-31,-0.14720639,25,-0.06265233,-0.08455406,-0.06288289,-0.08432351,-0.11854951,-0.02865688
2024-02-29,0.00934543,25,0.08126917,-0.07192374,0.09352967,-0.08418424,0.01107595,-0.00173052
2024-03-29,0.04727375,25,0.00862163,0.03865211,0.00608680,0.04118694,0.00782473,0.03944902
