date,model_a_score,model_b_score,small_cap,industry_momentum,market_state
2018-01-29,-0.04078569,-0.04084632,-0.04140025,-0.03134590,-0.01242007
2018-02-12,-0.01835262,-0.01834717,-0.01863266,-0.01540300,-0.00372653
2018-02-26,0.08030237,0.07906418,0.08115101,0.05734671,0.03246040
2018-03-12,0.06337736,0.06352304,0.06458805,0.04008063,0.06458805
2018-03-26,-0.00764116,-0.00765636,-0.00771703,-0.00565916,-0.00115755
2018-04-09,0.03452643,0.03442327,0.03509805,0.02116658,0.02983335
2018-04-23,-0.01195785,-0.01193405,-0.01207720,-0.01006433,-0.00181158
2018-05-07,0.01145144,0.01149424,0.01156416,0.00790217,0.00462566
2018-05-21,0.01838619,0.01826088,0.01861700,0.01106858,0.01861700
2018-06-04,-0.01948184,-0.01943421,-0.01968825,-0.01706315,-0.00295324
2018-06-15,0.00161386,0.00161275,0.00163321,0.00126302,0.00032664
2018-07-02,-0.00954711,-0.00937410,-0.00959580,-0.00799650,-0.00191916
2018-07-16,0.01248261,0.01246669,0.01267468,0.00722457,0.00506987
2018-07-30,0.01685113,0.01690162,0.01704246,0.00971420,0.00681698
2018-08-13,0.00517981,0.00514765,0.00313313,0.00325498,0.00208876
2018-08-27,-0.00788554,-0.00790272,-0.00639011,-0.00439320,-0.00319505
2018-09-10,-0.01148888,-0.01165332,-0.00937907,-0.00742510,-0.00234477
2018-09-21,0.01304782,0.01312374,0.01194152,0.00866866,0.00530734
2018-10-08,-0.00401977,-0.00395598,-0.00270299,-0.00355894,-0.00060817
2018-10-22,-0.00177604,-0.00178102,-0.00180522,-0.00121551,-0.00036104
2018-11-05,0.07105643,0.07059959,0.02357473,0.05692786,0.07228540
2018-11-19,0.01744149,0.01735659,0.01007120,0.01458529,0.01776315
2018-12-03,-0.03220301,-0.03222616,-0.02692861,-0.02224226,-0.03282451
2018-12-17,-0.02169842,-0.02186357,-0.02085638,-0.01524095,-0.01440047
2018-12-28,-0.01031558,-0.01025188,-0.01039163,-0.00872897,-0.00207833
2019-01-14,0.04398077,0.04417506,0.02270578,0.03513605,0.02912033
2019-01-28,0.00528368,0.00528624,0.00076452,0.00474003,0.00160549
2019-02-11,0.00971833,0.00964055,0.00588257,0.00702640,0.00392171
2019-02-25,0.08556890,0.08525375,0.02844952,0.05584020,0.08702097
2019-03-11,0.01961070,0.01952917,0.01289862,0.01166281,0.01999864
