date,model_a_score,model_b_score,small_cap,industry_momentum,market_state
2024-02-19,0.07882995,0.07886907,0.07929663,0.06910135,0.02378899
2024-03-04,0.07171926,0.07164646,0.07232740,0.05872389,0.03616370
2024-03-18,0.09131579,0.09150017,0.09216503,0.06826183,0.04608252
2024-04-01,0.00636369,0.00635356,0.00643114,0.00393087,0.00643114
2024-04-15,-0.04630102,-0.04623187,-0.04683421,-0.03173972,-0.03746737
2024-04-29,0.05911076,0.05914315,0.05988171,0.03901458,0.05988171
2024-05-13,0.00437409,0.00437285,0.00443077,0.00289005,0.00443077
2024-05-27,-0.00480284,-0.00479066,-0.00485112,-0.00315134,-0.00388090
2024-06-07,-0.07640362,-0.07609342,-0.07672669,-0.05736234,-0.02301801
2024-06-24,0.01157798,0.01153231,0.01171259,0.00925852,0.00351378
2024-07-08,-0.02621937,-0.02626361,-0.02654801,-0.02224976,-0.00796440
2024-07-22,0.16175814,0.16157447,0.16351156,0.11264611,0.08175578
2024-08-05,0.01189968,0.01189865,0.01201703,0.00891951,0.00600852
2024-08-19,0.00959265,0.00957321,0.00969710,0.00754294,0.00484855
2024-09-02,-0.00483333,-0.00480832,-0.00487732,-0.00363089,-0.00243866
2024-09-13,-0.03319044,-0.03320884,-0.03349507,-0.02472255,-0.01004852
2024-09-30,0.21002493,0.20743057,0.21182919,0.14309419,0.10591460
2024-10-14,-0.03211814,-0.03197274,-0.03249965,-0.01893302,-0.03249965
2024-10-28,0.11945906,0.11887038,0.12079666,0.07505797,0.12079666
2024-11-11,0.06890901,0.06854195,0.06972469,0.04311801,0.06972469
2024-11-25,-0.03608170,-0.03605226,-0.03655018,-0.02686701,-0.02924015
2024-12-09,0.11034775,0.11026457,0.11171724,0.06859641,0.11171724
2024-12-23,-0.05260180,-0.05250914,-0.05312891,-0.03074257,-0.04250313
2025-01-06,-0.05513638,-0.05467697,-0.05563764,-0.03291985,-0.04451011
2025-01-20,0.05592766,0.05546133,0.05633633,0.04178810,0.02816817
2025-01-27,0.00378658,0.00377622,0.00381560,0.00256598,0.00190780
2025-02-17,0.02677579,0.02660762,0.02694408,0.01933260,0.01347204
2025-03-03,0.00736474,0.00733939,0.00744402,0.00536378,0.00595521
2025-03-17,0.06419588,0.06406749,0.06509707,0.03959242,0.06509707
2025-03-31,-0.02876790,-0.02856803,-0.02913185,-0.01561719,-0.02330548
2025-04-14,-0.04273114,-0.04255286,-0.04320530,-0.02587211,-0.03456424
2025-04-28,0.01333226,0.01329697,0.01348384,0.00988814,0.00674192
2025-05-12,0.07436091,0.07401588,0.07515859,0.06263404,0.03757929
2025-05-26,0.00041890,0.00041821,0.00042408,0.00031495,0.00033926
2025-06-09,0.01457616,0.01462700,0.01477621,0.01102684,0.01477621
2025-06-23,-0.03010014,-0.03003484,-0.03036662,-0.02217748,-0.02429330
2025-07-07,0.05214411,0.05191236,0.05262684,0.03862577,0.05262684
2025-07-21,0.04517084,0.04502499,0.04566003,0.03348556,0.04566003
2025-08-04,0.01031243,0.01031978,0.01043577,0.00716364,0.00834861
2025-08-18,0.01258046,0.01257542,0.01271027,0.00809884,0.01271027
2025-09-01,0.02423798,0.02406613,0.02455159,0.01460389,0.01964127
2025-09-15,0.02052728,0.02037896,0.02071550,0.01515777,0.01657240
2025-09-29,-0.03617223,-0.03567054,-0.03652296,-0.02604915,-0.02921837
2025-10-13,0.00564287,0.00562562,0.00571285,0.00404370,0.00457028
2025-10-27,0.01898940,0.01890182,0.01910139,0.01398809,0.01528111
2025-11-10,0.02416233,0.02406854,0.02438054,0.01662350,0.02438054
2025-11-24,-0.05285048,-0.05283769,-0.05337065,-0.03619558,-0.04269652
2025-12-08,0.02419274,0.02415965,0.02445655,0.01876696,0.01956524
2025-12-22,-0.00132928,-0.00132494,-0.00134593,-0.00106169,-0.00067296
2025-12-31,0.01418804,0.01413074,0.01432385,0.01084297,0.00716193
