date,model_a_score,model_b_score,small_cap,industry_momentum,market_state
2018-01-29,-0.13650498,-0.13670790,-0.13856183,-0.10491110,-0.04156855
2018-02-12,-0.09143784,-0.09145537,-0.09267047,-0.06619319,-0.02780114
2018-02-26,0.20300930,0.20047177,0.20466547,0.14229123,0.06139964
2018-03-12,0.07128171,0.07193053,0.07269167,0.05250746,0.03634583
2018-03-26,-0.05566909,-0.05607197,-0.05642882,-0.04111243,-0.01692865
2018-04-09,0.02473572,0.02476716,0.02521205,0.01592026,0.02016964
2018-04-23,-0.08320176,-0.08256815,-0.08394313,-0.06675477,-0.02518294
2018-05-07,0.00425188,0.00426661,0.00429854,0.00285821,0.00214927
2018-05-21,0.02500908,0.02492171,0.02524388,0.01705333,0.01262194
2018-06-04,-0.11428582,-0.11369170,-0.11540534,-0.09452247,-0.03462160
2018-06-15,-0.01281386,-0.01276144,-0.01300078,-0.01015299,-0.00390023
2018-07-02,-0.04133129,-0.04081776,-0.04149840,-0.02608471,-0.01244952
2018-07-16,-0.00977402,-0.00979511,-0.00994979,-0.00508121,-0.00497490
2018-07-30,0.03628443,0.03640755,0.03669214,0.01939296,0.01834607
2018-08-13,0.00573216,0.00570647,0.00385261,0.00330683,0.00288946
2018-08-27,-0.01857545,-0.01863283,-0.01567345,-0.00925108,-0.00940563
2018-09-10,-0.05695044,-0.05751955,-0.04142518,-0.03755883,-0.01739857
2018-09-21,0.03372475,0.03393475,0.03141637,0.02079985,0.01714629
2018-10-08,-0.02673536,-0.02635265,-0.01542184,-0.02030542,-0.00809647
2018-10-22,-0.01052922,-0.01055115,-0.01067400,-0.00635357,-0.00320220
2018-11-05,0.06812590,0.06812359,0.03464566,0.05583661,0.03465815
2018-11-19,0.03331146,0.03318407,0.01975945,0.02959137,0.01685939
2018-12-03,-0.03290023,-0.03310655,-0.03195393,-0.02126634,-0.02680579
2018-12-17,-0.03841395,-0.03873344,-0.03749071,-0.02706558,-0.03149496
2018-12-28,-0.05272549,-0.05302838,-0.04114205,-0.03787348,-0.04316131
2019-01-14,0.05695707,0.05734642,0.02896390,0.04446945,0.02896960
2019-01-28,0.01089920,0.01092196,0.00182003,0.00823430,0.00551892
2019-02-11,0.02373511,0.02356621,0.01398526,0.01739278,0.01199755
2019-02-25,0.08091734,0.08132106,0.02741035,0.05426188,0.08276159
2019-03-11,0.01625414,0.01629903,0.01072656,0.00985506,0.01665344
2019-03-25,0.03606716,0.03576702,0.02289054,0.02255501,0.03674727
2019-04-08,0.09642853,0.09653114,0.06398994,0.05660090,0.09834752
2019-04-22,-0.02829943,-0.02833413,-0.01599790,-0.01607619,-0.02302350
2019-05-06,-0.07767601,-0.07756399,-0.03209751,-0.05561966,-0.06289265
2019-05-20,-0.02474245,-0.02480805,-0.00357430,-0.02120752,-0.00750603
2019-06-03,0.03628644,0.03650058,0.00000000,0.03325278,0.01102592
2019-06-17,0.00669451,0.00671031,0.00000000,0.00613668,0.00202414
2019-07-01,0.13791775,0.13840730,0.01147037,0.12126179,0.06962212
2019-07-15,-0.02234709,-0.02265314,-0.00191857,-0.01938651,-0.01144502
2019-07-29,-0.00542296,-0.00541881,-0.00078483,-0.00460433,-0.00164814
2019-08-12,-0.03544018,-0.03539944,-0.00513884,-0.02637939,-0.01079157
2019-08-26,0.03173602,0.03153362,0.01336461,0.02361081,0.01603753
2019-09-09,0.03981562,0.03988926,0.00338418,0.03599053,0.02017164
2019-09-23,-0.02666370,-0.02665430,-0.00511316,-0.02068677,-0.02161162
2019-09-30,-0.00833124,-0.00833709,-0.00119270,-0.00656520,-0.00675018
2019-10-21,0.03027565,0.03031159,0.00286854,0.02571652,0.02463602
2019-11-04,0.01938791,0.01941374,0.00183085,0.01586287,0.01574716
2019-11-18,-0.01693201,-0.01695598,-0.00000000,-0.01444291,-0.00511181
2019-12-02,-0.04377933,-0.04362464,-0.00000000,-0.03472493,-0.01317874
2019-12-16,0.02125929,0.02134027,0.00000000,0.01618653,0.01073432
2019-12-30,0.02420496,0.02427837,0.00185930,0.01743916,0.02458754
2020-01-13,0.02579882,0.02582613,0.00000000,0.01679803,0.02622910
2020-01-23,-0.04033674,-0.04042023,-0.00000000,-0.02736746,-0.03267413
2020-02-10,-0.02623898,-0.02627059,-0.00128070,-0.01492643,-0.02140801
2020-02-24,0.01317361,0.01320881,0.00000000,0.00796022,0.01339343
2020-03-09,-0.01848319,-0.01844596,-0.00000000,-0.01188791,-0.01497774
2020-03-23,-0.10846660,-0.10902112,-0.00000000,-0.07057087,-0.08851019
2020-04-03,0.07334374,0.07397944,0.00000000,0.05208746,0.02232320
2020-04-20,0.03941606,0.03947462,0.00000000,0.02955577,0.01990834
2020-04-30,0.00394409,0.00394740,0.00000000,0.00287713,0.00199186
2020-05-18,0.03279454,0.03292823,0.00000000,0.02566308,0.01655683
2020-06-01,-0.00549551,-0.00554943,-0.00045222,-0.00444907,-0.00278980
2020-06-15,-0.03955935,-0.03981558,-0.00547884,-0.02666099,-0.03231685
2020-06-29,0.04376502,0.04417333,0.00632299,0.02917309,0.03575612
2020-07-13,0.11580988,0.11581523,0.00874998,0.08110202,0.11791324
2020-07-27,-0.03339154,-0.03361667,-0.00629105,-0.02664197,-0.02736400
2020-08-10,0.03087877,0.03107613,0.00150217,0.02330961,0.02518831
2020-08-24,0.02029890,0.02035345,0.00000000,0.01603496,0.01645814
2020-09-07,-0.01902700,-0.01909806,-0.00094103,-0.01518012,-0.01543008
2020-09-21,0.00135150,0.00135208,0.00000000,0.00107939,0.00109355
2020-09-30,-0.00402299,-0.00405993,-0.00019844,-0.00328085,-0.00328908
2020-10-19,0.03111588,0.03114468,0.00000000,0.02552559,0.01567737
2020-11-02,-0.00242607,-0.00242935,-0.00000000,-0.00192783,-0.00073165
2020-11-16,0.05965547,0.05996654,0.00489792,0.05023617,0.03015283
2020-11-30,-0.04435209,-0.04440950,-0.01109543,-0.03424978,-0.03599980
2020-12-14,0.06974027,0.06992652,0.01001651,0.05446649,0.05653261
2020-12-28,0.02682707,0.02715536,0.00000000,0.02259350,0.00818041
2021-01-11,0.12470008,0.12534758,0.01798047,0.10308803,0.03775899
2021-01-25,0.04087196,0.04095244,0.01725492,0.03470904,0.02068661
2021-02-08,-0.03552227,-0.03545968,-0.03093956,-0.03145522,-0.01082885
2021-02-22,0.10088369,0.10061903,0.07663857,0.07643241,0.05111847
2021-03-08,-0.00972823,-0.00974136,-0.00413313,-0.00827247,-0.00496377
2021-03-22,-0.02075177,-0.02087105,-0.00856523,-0.01566504,-0.01700674
2021-04-02,0.01583084,0.01583265,0.00722547,0.01195668,0.01286939
2021-04-19,-0.01101301,-0.01105429,-0.00312667,-0.00724969,-0.01122028
2021-04-30,0.03727699,0.03711027,0.01705515,0.02651587,0.03032057
2021-05-17,-0.00028872,-0.00028874,-0.00005827,-0.00020153,-0.00023368
2021-05-31,0.02331133,0.02333878,0.00753633,0.01673139,0.02366642
2021-06-11,-0.00876444,-0.00876385,-0.00214242,-0.00586334,-0.00708512
2021-06-28,0.04498483,0.04513218,0.01170637,0.02917279,0.03653450
2021-07-12,-0.03005838,-0.03003778,-0.02296451,-0.01749205,-0.02445041
2021-07-26,-0.04618863,-0.04667236,-0.03774538,-0.02253805,-0.03772307
2021-08-09,0.02791246,0.02806140,0.02709259,0.01998000,0.02288159
2021-08-23,0.03044858,0.03070254,0.02984328,0.01837078,0.03122303
2021-09-06,0.04013814,0.04009876,0.02666656,0.02939914,0.03296650
2021-09-17,0.01437159,0.01431587,0.00592497,0.01010147,0.01171520
2021-09-30,-0.01260811,-0.01266083,-0.00515681,-0.00895599,-0.01032295
2021-10-18,0.02001976,0.02025354,0.00917496,0.01350956,0.01648285
2021-11-01,0.00772763,0.00773161,0.00724895,0.00531846,0.00395414
2021-11-15,0.01445765,0.01432379,0.01340621,0.00885028,0.00731716
2021-11-29,0.03643157,0.03679244,0.02455462,0.02372829,0.03760930
2021-12-13,0.03465824,0.03487391,0.03032691,0.02339933,0.02843534
2021-12-27,0.03276975,0.03315235,0.02709664,0.02503413,0.02684381
2022-01-10,-0.01671861,-0.01669436,-0.01376931,-0.01094583,-0.01363185
2022-01-24,-0.01175950,-0.01182937,-0.01213271,-0.00820454,-0.00970617
2022-02-07,-0.03554930,-0.03577035,-0.03135048,-0.02138915,-0.02917841
2022-02-21,0.02660386,0.02656459,0.02696005,0.01537054,0.01348002
2022-03-07,-0.00569913,-0.00577787,-0.00583274,-0.00262473,-0.00291637
2022-03-21,-0.04490499,-0.04457758,-0.04533091,-0.02633510,-0.01359927
2022-04-01,0.03866926,0.03949544,0.03655508,0.01661594,0.01993913
2022-04-18,-0.03002860,-0.03032651,-0.03054479,-0.01512694,-0.00916344
2022-04-29,-0.14716889,-0.14818581,-0.12805472,-0.08465840,-0.04481915
2022-05-16,0.08903646,0.08944830,0.06053197,0.06183601,0.04540095
2022-05-30,0.06179390,0.06276840,0.04758349,0.04697796,0.03168806
2022-06-13,0.02128796,0.02124584,0.01801382,0.01506598,0.01080365
2022-06-27,-0.11968211,-0.12024207,-0.10851280,-0.07936042,-0.12234196
2022-07-11,0.12985817,0.13123439,0.11380278,0.08157524,0.10695361
2022-07-25,0.00300852,0.00302710,0.00248785,0.00203119,0.00246634
2022-08-08,0.01684589,0.01684183,0.01716449,0.00936968,0.01373159
2022-08-22,0.07081224,0.07116998,0.07204885,0.04425623,0.05763908
2022-09-05,0.00579508,0.00584098,0.00564039,0.00412414,0.00474094
2022-09-19,-0.04776160,-0.04798836,-0.04849009,-0.03833026,-0.01454703
