date,port_ret,n_stocks,bench_ret_000001.SH,excess_000001.SH,bench_ret_000300.SH,excess_000300.SH,bench_ret_000905.SZ,excess_000905.SZ
2018-01-29,-0.14753112,8,0.03299014,-0.18052127,0.01817147,-0.16570259,0.00187793,-0.14940906
2018-02-12,-0.08154196,8,-0.10470486,0.02316291,-0.09574890,0.01420694,-0.14245548,0.06091353
2018-02-26,0.19705981,7,0.05562502,0.14143479,0.05869097,0.13836884,0.12896175,0.06809806
2018-03-12,0.05256158,12,-0.00086332,0.05342490,0.00224542,0.05031615,0.03097773,0.02158384
2018-03-26,-0.06045342,7,-0.05800867,-0.00244474,-0.06002743,-0.00042598,-0.13333333,0.07287992
2018-04-09,0.02700083,20,0.00145890,0.02554193,-0.00694962,0.03395045,0.11484290,-0.08784207
2018-04-23,-0.05196180,7,-0.02239485,-0.02956696,-0.02247731,-0.02948449,-0.10106900,0.04910719
2018-05-07,0.03512142,12,0.02237045,0.01275097,0.01801809,0.01710333,0.01081081,0.02431061
2018-05-21,0.01772245,12,0.02461088,-0.00688844,0.02270478,-0.00498234,0.02459893,-0.00687648
2018-06-04,-0.06697207,7,-0.03816291,-0.02880916,-0.02898673,-0.03798533,-0.03340292,-0.03356914
2018-06-15,-0.07810841,7,-0.02241534,-0.05569307,-0.01422014,-0.06388827,-0.05507559,-0.02303282
2018-07-02,-0.06352669,7,-0.08151949,0.01799280,-0.09204105,0.02851437,-0.11428571,0.05075903
2018-07-16,-0.01510416,12,0.01386561,-0.02896977,0.01881537,-0.03391953,-0.02064516,0.00554100
2018-07-30,0.03005132,12,0.01954758,0.01050374,0.01238261,0.01766870,0.02898551,0.00106581
2018-08-13,-0.01332790,11,-0.02899131,0.01566340,-0.03548577,0.02215787,0.02048656,-0.03381446
2018-08-27,-0.00576334,11,-0.00178508,-0.00397826,0.00478695,-0.01055029,-0.05646173,0.05069839
2018-09-10,-0.05049346,7,-0.04006420,-0.01042926,-0.05181318,0.00131972,-0.05984043,0.00934696
2018-09-21,0.03830260,11,0.04794944,-0.00964685,0.05585563,-0.01755304,0.01697313,0.02132947
2018-10-08,-0.02512382,7,-0.02894543,0.00382161,-0.03506445,0.00994063,-0.04033380,0.01520998
2018-10-22,0.03874779,7,-0.02268874,0.06143653,-0.00626747,0.04501526,-0.13043478,0.16918258
2018-11-05,-0.01446874,12,0.00397548,-0.01844422,-0.00227446,-0.01219428,0.02500000,-0.03946874
2018-11-19,-0.00905489,12,0.01428700,-0.02334189,0.00973632,-0.01879121,0.10406504,-0.11311993
2018-12-03,-0.02583033,19,-0.01801864,-0.00781169,-0.01021455,-0.01561577,0.02356406,-0.04939439
2018-12-17,-0.02519233,20,-0.02140438,-0.00378796,-0.03059035,0.00539801,-0.06906475,0.04387241
2018-12-28,-0.04438862,20,-0.04006103,-0.00432760,-0.04762216,0.00323353,-0.06336940,0.01898077
2019-01-14,0.03451222,12,0.01678863,0.01772359,0.01897624,0.01553598,0.05280528,-0.01829306
2019-01-28,0.01847007,12,0.02413922,-0.00566915,0.03781009,-0.01934002,-0.03291536,0.05138543
2019-02-11,0.02267505,11,0.02191752,0.00075752,0.03853749,-0.01586244,0.00810373,0.01457132
2019-02-25,0.08536934,24,0.11582496,-0.03045562,0.12793411,-0.04256477,0.13504823,-0.04967889
2019-03-11,0.00251587,25,0.02218940,-0.01967353,0.00012643,0.00238944,0.02832861,-0.02581275
2019-03-25,0.03958976,25,0.00529859,0.03429116,0.00345061,0.03613915,0.33471074,-0.29512099
2019-04-08,0.10703562,24,0.06630855,0.04072707,0.08400163,0.02303400,-0.03818369,0.14521932
2019-04-22,-0.03469444,19,-0.00917394,-0.02552050,-0.00779293,-0.02690151,-0.01287554,-0.02181891
2019-05-06,-0.07844439,19,-0.09597963,0.01753524,-0.08470617,0.00626178,-0.18913043,0.11068604
