date,model_a_score,model_b_score,small_cap,industry_momentum,market_state
2018-01-29,-0.12017648,-0.12002156,-0.12241791,-0.09735139,-0.03672537
2018-02-12,0.08689546,0.08606014,0.08757419,0.07089339,0.02627226
2018-02-26,0.08311461,0.08308631,0.08457553,0.07088235,0.02537266
2018-03-12,0.09484949,0.09362597,0.09576717,0.07898544,0.04788358
2018-03-26,-0.05300282,-0.05262745,-0.05328760,-0.03958508,-0.01598628
2018-04-09,0.03494665,0.03476473,0.03539869,0.01962289,0.02831896
2018-04-23,-0.03378922,-0.03367542,-0.03403532,-0.02155570,-0.01021060
2018-05-07,0.03668103,0.03662298,0.03704979,0.02290147,0.01852490
2018-05-21,0.02644232,0.02645620,0.02667889,0.01667336,0.01333944
2018-06-04,-0.04958559,-0.04960979,-0.05009198,-0.03577999,-0.01502759
2018-06-15,-0.08362923,-0.08395315,-0.04814157,-0.06659584,-0.02527432
2018-07-02,-0.04546806,-0.04514410,-0.03940103,-0.03611761,-0.01379036
2018-07-16,0.00348299,0.00346741,0.00351096,0.00210264,0.00175548
2018-07-30,0.04567252,0.04550044,0.03458866,0.02959866,0.02306254
2018-08-13,-0.04768527,-0.04770304,-0.03208349,-0.03266062,-0.02410758
2018-08-27,-0.00189166,-0.00189039,-0.00112301,-0.00141060,-0.00096184
2018-09-10,-0.05172797,-0.05155479,-0.01484737,-0.04008791,-0.01558974
2018-09-21,0.04153750,0.04161691,0.01745794,0.02948350,0.02095124
2018-10-08,-0.02713694,-0.02696354,-0.00000000,-0.02492648,-0.00817900
2018-10-22,0.00547855,0.00547351,0.00394360,0.00362811,0.00165631
2018-11-05,0.03195042,0.03186997,0.00268162,0.02518815,0.01608018
2018-11-19,-0.00623432,-0.00620462,-0.00157518,-0.00463272,-0.00314511
2018-12-03,-0.01521925,-0.01520261,-0.01389424,-0.00919983,-0.01234603
2018-12-17,-0.03645522,-0.03607889,-0.03329297,-0.02074189,-0.02950119
2018-12-28,-0.04792437,-0.04784836,-0.03905951,-0.02982365,-0.03911437
2019-01-14,0.06465514,0.06460628,0.02728726,0.05049443,0.03279848
2019-01-28,0.04076885,0.04090125,0.00339762,0.02899449,0.02062052
2019-02-11,0.03288633,0.03262664,0.01382118,0.02467587,0.01657242
2019-02-25,0.11575679,0.11582956,0.04288186,0.08083245,0.11815022
2019-03-11,0.02697319,0.02690197,0.01673850,0.01969230,0.02754582
2019-03-25,0.04418778,0.04386257,0.03455105,0.02875176,0.04477052
2019-04-08,0.08090921,0.08045952,0.04360578,0.05702031,0.08225085
2019-04-22,-0.03718212,-0.03722497,-0.01517881,-0.02361699,-0.03025558
2019-05-06,-0.09139458,-0.09133044,-0.04255856,-0.06933192,-0.07412145
2019-05-20,-0.01141801,-0.01143415,-0.00164460,-0.01003206,-0.00345366
2019-06-03,0.02842326,0.02848241,0.00000000,0.02672948,0.00859162
2019-06-17,0.00425557,0.00425716,0.00000000,0.00389029,0.00128318
2019-07-01,0.14848949,0.14870050,0.00000000,0.13363252,0.07490749
2019-07-15,-0.02507585,-0.02510050,-0.00205626,-0.02260797,-0.01266335
2019-07-29,-0.00933098,-0.00929286,-0.00000000,-0.00833743,-0.00280887
2019-08-12,-0.04686485,-0.04670251,-0.00677082,-0.03904505,-0.01421872
2019-08-26,0.03900349,0.03877827,0.00656708,0.03389766,0.01967731
2019-09-09,0.03973279,0.03968925,0.00328803,0.03490308,0.01999297
2019-09-23,-0.02377308,-0.02364440,-0.00700986,-0.01832771,-0.01925685
2019-09-30,-0.01299603,-0.01295501,-0.00391013,-0.00973505,-0.01050706
2019-10-21,-0.00109355,-0.00108978,-0.00010491,-0.00087037,-0.00088454
2019-11-04,0.02378329,0.02366101,0.00233886,0.01819309,0.01925071
2019-11-18,0.00077497,0.00077159,0.00011174,0.00065925,0.00023465
2019-12-02,-0.03065136,-0.03058419,-0.00000000,-0.02789489,-0.00924936
2019-12-16,0.01519615,0.01526501,0.00000000,0.01272926,0.00768453
2019-12-30,0.02765814,0.02755949,0.00000000,0.02063483,0.02790822
2020-01-13,0.02853581,0.02844449,0.00108192,0.01816895,0.02891934
2020-01-23,-0.04292360,-0.04285180,-0.00000000,-0.03005948,-0.03471819
2020-02-10,-0.02264085,-0.02259365,-0.00438419,-0.01386155,-0.01833745
2020-02-24,0.02881663,0.02870196,0.00000000,0.02023098,0.02916660
2020-03-09,-0.02936131,-0.02922463,-0.00000000,-0.02153808,-0.02375502
2020-03-23,-0.11110349,-0.11117429,-0.00000000,-0.08187906,-0.09028989
2020-04-03,0.07702017,0.07742690,0.00000000,0.05833142,0.02340687
2020-04-20,0.03900822,0.03900525,0.00325286,0.03046229,0.01969932
2020-04-30,0.00492553,0.00487667,0.00165740,0.00357722,0.00248610
2020-05-18,0.05393602,0.05392518,0.00451786,0.04261068,0.02720570
2020-06-01,-0.02185462,-0.02189091,-0.00184158,-0.01769438,-0.01102220
2020-06-15,-0.02853803,-0.02844593,-0.00000000,-0.02307744,-0.02304631
2020-06-29,0.05609874,0.05569452,0.00247586,0.04550565,0.04528926
2020-07-13,0.10825674,0.10758341,0.00000000,0.07679031,0.10942497
2020-07-27,-0.03667602,-0.03661919,-0.00000000,-0.02842828,-0.02959951
2020-08-10,0.02195969,0.02198519,0.00000000,0.01597554,0.01779090
2020-08-24,0.02638198,0.02633492,0.00000000,0.02145202,0.02131521
2020-09-07,-0.02574768,-0.02569635,-0.00000000,-0.02177383,-0.02081932
2020-09-21,0.00683774,0.00684079,0.00000000,0.00550613,0.00552597
2020-09-30,0.00142979,0.00143064,0.00035165,0.00110282,0.00115949
2020-10-19,0.03182141,0.03190990,0.00267519,0.02693026,0.01605115
2020-11-02,0.02702733,0.02709206,0.00389329,0.02322994,0.00817590
2020-11-16,0.06639144,0.06625496,0.00000000,0.05892230,0.03345776
2020-11-30,-0.04929876,-0.04907680,-0.01000164,-0.03811021,-0.03993378
2020-12-14,0.06392291,0.06335558,0.01611882,0.04673038,0.05190027
2020-12-28,0.03128884,0.03109199,0.01800432,0.02400576,0.00945227
2021-01-11,0.01249518,0.01245663,0.00901479,0.00949558,0.00378621
2021-01-25,0.02605921,0.02602166,0.01979079,0.02111279,0.01319531
2021-02-08,-0.01143777,-0.01137850,-0.01155246,-0.00968206,-0.00346574
2021-02-22,0.11838446,0.11794765,0.08993991,0.08754441,0.05991612
2021-03-08,-0.03473512,-0.03461997,-0.00585928,-0.02607379,-0.01757783
2021-03-22,0.01029723,0.01020637,0.00358051,0.00810146,0.00833468
2021-04-02,0.03682717,0.03615238,0.02468200,0.02755755,0.02992004
2021-04-19,0.02238235,0.02205980,0.01096492,0.01488986,0.02278270
2021-04-30,0.01163974,0.01148206,0.01008771,0.00695932,0.00947699
2021-05-17,0.03010556,0.02949218,0.02482650,0.01643491,0.02451149
2021-05-31,0.00572375,0.00559269,0.00468394,0.00318291,0.00582364
2021-06-11,-0.00091730,-0.00091251,-0.00061609,-0.00050086,-0.00074705
2021-06-28,0.01654316,0.01643503,0.01268854,0.01028573,0.01348012
2021-07-12,-0.00514135,-0.00511631,-0.00523165,-0.00348706,-0.00418532
2021-07-26,-0.02130484,-0.02099091,-0.02060142,-0.01167169,-0.01730949
2021-08-09,0.01407551,0.01387313,0.01430996,0.01004530,0.01144797
