date,port_ret,n_stocks,bench_ret_000001.SH,excess_000001.SH,bench_ret_000300.SH,excess_000300.SH,bench_ret_000905.SZ,excess_000905.SZ
2018-01-29,-0.12175351,8,0.03299014,-0.15474365,0.01817147,-0.13992498,0.00187793,-0.12363144
2018-02-12,0.08719666,7,-0.10470486,0.19190152,-0.09574890,0.18294556,-0.14245548,0.22965214
2018-02-26,0.08393492,7,0.05562502,0.02830990,0.05869097,0.02524396,0.12896175,-0.04502683
2018-03-12,0.09527091,12,-0.00086332,0.09613423,0.00224542,0.09302548,0.03097773,0.06429317
2018-03-26,-0.05284826,7,-0.05800867,0.00516041,-0.06002743,0.00717917,-0.13333333,0.08048507
2018-04-09,0.03529898,20,0.00145890,0.03384008,-0.00694962,0.04224861,0.11484290,-0.07954392
2018-04-23,-0.03350633,7,-0.02239485,-0.01111149,-0.02247731,-0.01102902,-0.10106900,0.06756266
2018-05-07,0.03670098,12,0.02237045,0.01433053,0.01801809,0.01868289,0.01081081,0.02589017
2018-05-21,0.02660073,12,0.02461088,0.00198985,0.02270478,0.00389595,0.02459893,0.00200180
2018-06-04,-0.04971691,7,-0.03816291,-0.01155400,-0.02898673,-0.02073018,-0.03340292,-0.01631399
2018-06-15,-0.08364903,6,-0.02241534,-0.06123368,-0.01422014,-0.06942888,-0.05507559,-0.02857343
2018-07-02,-0.03809643,6,-0.08151949,0.04342305,-0.09204105,0.05394462,-0.11428571,0.07618928
2018-07-16,-0.00084621,12,0.01386561,-0.01471183,0.01881537,-0.01966158,-0.02064516,0.01979895
2018-07-30,0.04602341,12,0.01954758,0.02647583,0.01238261,0.03364079,0.02898551,0.01703790
2018-08-13,-0.04572542,12,-0.02899131,-0.01673411,-0.03548577,-0.01023965,0.02048656,-0.06621198
2018-08-27,-0.00314553,11,-0.00178508,-0.00136045,0.00478695,-0.00793248,-0.05646173,0.05331620
2018-09-10,-0.04570492,6,-0.04006420,-0.00564072,-0.05181318,0.00610826,-0.05984043,0.01413551
2018-09-21,0.03401694,11,0.04794944,-0.01393250,0.05585563,-0.02183869,0.01697313,0.01704382
2018-10-08,-0.02457728,7,-0.02894543,0.00436815,-0.03506445,0.01048717,-0.04033380,0.01575652
2018-10-22,0.00302860,7,-0.02268874,0.02571734,-0.00626747,0.00929607,-0.13043478,0.13346338
2018-11-05,0.03219769,11,0.00397548,0.02822222,-0.00227446,0.03447215,0.02500000,0.00719769
2018-11-19,-0.00499103,12,0.01428700,-0.01927803,0.00973632,-0.01472735,0.10406504,-0.10905607
2018-12-03,-0.02185826,20,-0.01801864,-0.00383962,-0.01021455,-0.01164370,0.02356406,-0.04542232
2018-12-17,-0.03648056,20,-0.02140438,-0.01507618,-0.03059035,-0.00589021,-0.06906475,0.03258419
2018-12-28,-0.04777527,20,-0.04006103,-0.00771424,-0.04762216,-0.00015311,-0.06336940,0.01559413
2019-01-14,0.06475614,12,0.01678863,0.04796751,0.01897624,0.04577989,0.05280528,0.01195086
2019-01-28,0.03921948,11,0.02413922,0.01508026,0.03781009,0.00140940,-0.03291536,0.07213485
2019-02-11,0.02644868,11,0.02191752,0.00453116,0.03853749,-0.01208881,0.00810373,0.01834495
2019-02-25,0.11541665,25,0.11582496,-0.00040831,0.12793411,-0.01251745,0.13504823,-0.01963158
2019-03-11,0.02883549,25,0.02218940,0.00664609,0.00012643,0.02870907,0.02832861,0.00050688
2019-03-25,0.04268621,25,0.00529859,0.03738762,0.00345061,0.03923561,0.33471074,-0.29202453
