date,ts_code,name,shares,buy_price,buy_date,current_price,market_value,pnl_pct
20180129,600855.SH,航天长峰,10300,13.7606,20180115,15.58,160474.0,13.22
20180129,000705.SZ,浙江震元,17600,8.0921,20180115,8.29,145904.0,2.45
20180129,000721.SZ,西安饮食,26800,5.338,20180115,5.43,145524.0,1.72
20180129,600889.SH,南京化纤,17200,8.3024,20180115,8.3,142760.0,-0.03
20180129,603020.SH,爱普股份,12100,11.7376,20180115,11.72,141812.0,-0.15
20180129,600237.SH,铜峰电子,27300,5.2278,20180115,5.13,140049.0,-1.87
20180129,000737.SZ,北方铜业,31800,4.4967,20180115,0.0,0.0,-100.0
20180212,600313.SH,农发种业,39900,3.1347,20180129,3.81,152019.0,21.54
20180212,000737.SZ,北方铜业,31800,4.4967,20180115,4.22,134196.0,-6.15
20180212,603117.SH,万林物流,14200,8.8032,20180129,8.59,121978.0,-2.42
20180212,603020.SH,爱普股份,10700,11.7376,20180115,10.34,110638.0,-11.91
20180212,000428.SZ,华天酒店,30400,4.1262,20180129,3.62,110048.0,-12.27
20180212,600540.SH,新赛股份,28400,4.4166,20180129,3.84,109056.0,-13.06
20180212,600854.SH,春兰股份,23700,5.2879,20180129,4.6,109020.0,-13.01
20180212,600336.SH,澳柯玛,25700,4.8773,20180129,4.22,108454.0,-13.48
20180226,600215.SH,派斯林,16000,8.5228,20180212,10.63,170080.0,24.72
20180226,600647.SH,退市同达(退),10400,13.0495,20180212,14.38,149552.0,10.2
20180226,600288.SH,大恒科技,20100,6.7802,20180212,7.22,145122.0,6.49
20180226,600756.SH,浪潮软件,9900,13.7205,20180212,14.56,144144.0,6.12
20180226,000985.SZ,大庆华科,8900,15.2128,20180212,16.06,142934.0,5.57
20180226,600616.SH,金枫酒业,18900,7.2208,20180212,7.5,141750.0,3.87
20180226,600854.SH,春兰股份,29600,5.1522,20180129,4.73,140008.0,-8.19
20180312,600716.SH,凤凰股份,35100,4.2163,20180226,4.95,173745.0,17.4
20180312,600288.SH,大恒科技,20400,6.7868,20180212,8.25,168300.0,21.56
20180312,603020.SH,爱普股份,13900,10.656,20180226,11.66,162074.0,9.42
20180312,600616.SH,金枫酒业,19700,7.2326,20180212,8.18,161146.0,13.1
20180312,000733.SZ,振华科技,12000,12.2984,20180226,13.24,158880.0,7.66
20180312,600480.SH,凌云股份,10800,13.7005,20180226,14.44,155952.0,5.4
20180312,600854.SH,春兰股份,31200,5.1309,20180129,4.99,155688.0,-2.75
20180326,600819.SH,耀皮玻璃,18300,5.0876,20180312,5.24,95892.0,3.0
20180326,600587.SH,新华医疗,6500,14.5418,20180312,14.11,91715.0,-2.97
20180326,600668.SH,尖峰集团,6300,15.0125,20180312,14.55,91665.0,-3.08
20180326,600791.SH,京能置业,14400,6.5999,20180312,6.25,90000.0,-5.3
20180326,000159.SZ,国际实业,20200,4.7071,20180312,4.43,89486.0,-5.89
20180326,000965.SZ,天保基建,16600,5.7086,20180312,5.37,89142.0,-5.93
20180326,000809.SZ,和展能源,27200,3.4952,20180312,3.26,88672.0,-6.73
20180326,600470.SH,六国化工,17000,5.5683,20180312,5.2,88400.0,-6.61
20180326,000716.SZ,黑芝麻,17500,5.4281,20180312,5.04,88200.0,-7.15
20180326,600854.SH,春兰股份,19000,5.1309,20180129,4.64,88160.0,-9.57
20180326,600159.SH,大龙地产,26200,3.6254,20180312,3.32,86984.0,-8.42
20180326,000978.SZ,桂林旅游,11600,7.9219,20180312,7.41,85956.0,-6.46
20180409,000582.SZ,北部湾港,18400,8.3525,20180326,9.58,176272.0,14.7
20180409,000978.SZ,桂林旅游,20700,7.7017,20180312,7.69,159183.0,-0.15
20180409,603300.SH,海南华铁,22200,6.9104,20180326,7.05,156510.0,2.02
20180409,600573.SH,惠泉啤酒,20400,7.5313,20180326,7.66,156264.0,1.71
20180409,600854.SH,春兰股份,33000,4.9256,20180129,4.71,155430.0,-4.38
20180409,000159.SZ,国际实业,34600,4.5945,20180312,4.49,155354.0,-2.27
20180409,601218.SH,吉鑫科技,48900,3.1147,20180326,3.14,153546.0,0.81
20180423,600573.SH,惠泉啤酒,8200,7.5313,20180326,8.56,70192.0,13.66
20180423,600854.SH,春兰股份,12900,4.9256,20180129,4.55,58695.0,-7.63
20180423,603300.SH,海南华铁,8100,6.9104,20180326,7.1,57510.0,2.74
20180423,600237.SH,铜峰电子,12000,4.5568,20180409,4.74,56880.0,4.02
20180423,600589.SH,大位科技,10200,5.4381,20180409,5.38,54876.0,-1.07
20180423,000159.SZ,国际实业,13100,4.5945,20180312,4.18,54758.0,-9.02
20180423,000573.SZ,粤宏远Ａ,12700,4.6169,20180409,4.27,54229.0,-7.51
20180423,603979.SH,金诚信,5900,9.374,20180409,9.17,54103.0,-2.18
20180423,000521.SZ,长虹美菱,12800,4.1562,20180409,4.2,53760.0,1.05
20180423,600592.SH,龙溪股份,6600,8.5929,20180409,7.88,52008.0,-8.3
20180423,601949.SH,中国出版,8400,6.2794,20180409,6.18,51912.0,-1.58
20180423,600078.SH,澄星股份,12200,4.5168,20180409,4.23,51606.0,-6.35
20180423,600576.SH,祥源文旅,8600,6.2994,20180409,5.98,51428.0,-5.07
20180423,000419.SZ,通程控股,9600,5.5483,20180409,5.34,51264.0,-3.75
20180423,600470.SH,六国化工,10100,5.358,20180409,4.97,50197.0,-7.24
20180423,000570.SZ,苏常柴Ａ,10700,5.0776,20180409,4.69,50183.0,-7.63
20180423,601218.SH,吉鑫科技,16500,3.1147,20180326,3.04,50160.0,-2.4
20180423,600356.SH,恒丰纸业,6600,7.9119,20180409,7.51,49566.0,-5.08
20180423,603117.SH,万林物流,6400,8.4927,20180409,7.72,49408.0,-9.1
20180423,600713.SH,南京医药,9400,5.5784,20180409,5.21,48974.0,-6.6
20180507,603558.SH,健盛集团,16300,9.4241,20180423,10.29,167727.0,9.19
20180507,603117.SH,万林物流,19800,7.9776,20180409,8.44,167112.0,5.8
20180507,600854.SH,春兰股份,33700,4.698,20180129,4.77,160749.0,1.53
20180507,000159.SZ,国际实业,36700,4.332,20180312,4.33,158911.0,-0.05
20180507,600592.SH,龙溪股份,19400,8.1303,20180409,8.09,156946.0,-0.5
20180507,600078.SH,澄星股份,36300,4.3306,20180409,4.21,152823.0,-2.78
20180507,000978.SZ,桂林旅游,21700,7.0305,20180423,6.91,149947.0,-1.71
20180521,600159.SH,大龙地产,29000,3.2148,20180507,3.47,100630.0,7.94
20180521,600078.SH,澄星股份,22100,4.3306,20180409,4.54,100334.0,4.84
20180521,000159.SZ,国际实业,21500,4.332,20180312,4.6,98900.0,6.19
20180521,600616.SH,金枫酒业,12700,7.331,20180507,7.67,97409.0,4.62
20180521,600791.SH,京能置业,16800,5.5483,20180507,5.68,95424.0,2.37
20180521,000859.SZ,国风新材,26700,3.4852,20180507,3.55,94785.0,1.86
20180521,000978.SZ,桂林旅游,13400,7.0305,20180423,7.06,94604.0,0.42
20180521,000428.SZ,华天酒店,25800,3.6154,20180507,3.62,93396.0,0.13
20180521,000530.SZ,冰山冷热,19500,4.7772,20180507,4.77,93015.0,-0.15
20180521,600302.SH,标准股份,17300,5.318,20180507,5.36,92728.0,0.79
20180521,000548.SZ,湖南投资,16200,5.7486,20180507,5.66,91692.0,-1.54
20180521,000760.SZ,斯太退(退),22700,3.976,20180507,3.99,90573.0,0.35
20180604,000760.SZ,斯太退(退),23900,3.977,20180507,4.43,105877.0,11.39
20180604,000573.SZ,粤宏远Ａ,22500,4.2464,20180521,4.19,94275.0,-1.33
20180604,000530.SZ,冰山冷热,20000,4.7772,20180507,4.59,91800.0,-3.92
20180604,000978.SZ,桂林旅游,13500,7.0308,20180423,6.78,91530.0,-3.57
20180604,600232.SH,金鹰股份,15700,6.029,20180521,5.82,91374.0,-3.47
20180604,600463.SH,空港股份,9900,9.5543,20180521,9.1,90090.0,-4.76
20180604,600692.SH,亚通股份,10500,9.0736,20180521,8.52,89460.0,-6.1
20180604,000428.SZ,华天酒店,26300,3.6156,20180507,3.38,88894.0,-6.52
20180604,000565.SZ,渝三峡Ａ,15300,6.2393,20180521,5.8,88740.0,-7.04
20180604,000859.SZ,国风新材,26800,3.4855,20180507,3.27,87636.0,-6.18
20180604,000548.SZ,湖南投资,16800,5.7457,20180507,5.13,86184.0,-10.72
20180604,601798.SH,蓝科高新,16300,5.8488,20180521,4.98,81174.0,-14.85
20180615,000953.SZ,河化股份,24400,6.3495,20180604,5.93,144692.0,-6.61
20180615,000428.SZ,华天酒店,45900,3.5172,20180507,3.13,143667.0,-11.01
20180615,000859.SZ,国风新材,47400,3.394,20180507,3.03,143622.0,-10.72
20180615,000679.SZ,大连友谊,28600,5.4381,20180604,4.98,142428.0,-8.42
20180615,600470.SH,六国化工,36200,4.2864,20180604,3.92,141904.0,-8.55
20180615,000153.SZ,丰原药业,21100,7.311,20180604,6.67,140737.0,-8.77
20180615,000548.SZ,湖南投资,30200,5.4759,20180507,4.58,138316.0,-16.36
20180702,000016.SZ,深康佳Ａ,29300,4.8473,20180615,5.26,154118.0,8.51
20180702,603558.SH,健盛集团,17200,8.2423,20180615,8.8,151360.0,6.77
20180702,600470.SH,六国化工,36200,4.2864,20180604,3.66,132492.0,-14.61
20180702,000858.SZ,五粮液,1700,83.3749,20180615,74.28,126276.0,-10.91
20180702,000655.SZ,金岭矿业,40200,3.5353,20180615,3.14,126228.0,-11.18
20180702,000333.SZ,美的集团,2500,56.3644,20180615,48.68,121700.0,-13.63
20180702,600519.SH,贵州茅台,100,774.49,20180615,711.55,71155.0,-8.13
20180716,600613.SH,神奇制药,22400,6.0491,20180702,6.23,139552.0,2.99
20180716,600470.SH,六国化工,37000,4.273,20180604,3.74,138380.0,-12.47
20180716,603003.SH,退市龙宇(退),16800,8.0621,20180702,8.16,137088.0,1.21
20180716,000635.SZ,英力特,14900,9.1036,20180702,9.08,135292.0,-0.26
20180716,000716.SZ,黑芝麻,38100,3.5653,20180702,3.53,134493.0,-0.99
20180716,000548.SZ,湖南投资,31500,4.3064,20180702,4.11,129465.0,-4.56
20180716,600519.SH,贵州茅台,100,774.49,20180615,754.68,75468.0,-2.56
20180730,000662.SZ,天夏退(退),13600,5.8788,20180716,6.75,91800.0,14.82
20180730,600889.SH,南京化纤,15400,5.1878,20180716,5.5,84700.0,6.02
20180730,600505.SH,西昌电力,17600,4.5268,20180716,4.78,84128.0,5.59
20180730,000958.SZ,电投产融,22800,3.4251,20180716,3.67,83676.0,7.15
20180730,600078.SH,澄星股份,23700,3.3751,20180716,3.53,83661.0,4.59
20180730,601326.SH,秦港股份,20600,3.8658,20180716,4.06,83636.0,5.02
20180730,000716.SZ,黑芝麻,22600,3.5653,20180702,3.69,83394.0,3.5
20180730,000159.SZ,国际实业,22000,3.6354,20180716,3.71,81620.0,2.05
20180730,600831.SH,广电网络,13500,5.8688,20180716,6.03,81405.0,2.75
20180730,601599.SH,浙文影业,20600,3.8658,20180716,3.94,81164.0,1.92
20180730,603385.SH,惠达卫浴,7600,10.5158,20180716,10.39,78964.0,-1.2
20180730,000809.SZ,和展能源,27700,2.7541,20180716,2.85,78945.0,3.48
20180813,000159.SZ,国际实业,22400,3.6369,20180716,4.24,94976.0,16.58
20180813,000850.SZ,华茂股份,21900,3.7857,20180730,3.78,82782.0,-0.15
20180813,000809.SZ,和展能源,29100,2.7589,20180716,2.81,81771.0,1.85
20180813,000978.SZ,桂林旅游,13700,6.0591,20180730,5.92,81104.0,-2.3
20180813,600585.SH,海螺水泥,2100,39.1486,20180730,38.48,80808.0,-1.71
20180813,000657.SZ,中钨高新,12000,6.9304,20180730,6.68,80160.0,-3.61
20180813,603385.SH,惠达卫浴,8000,10.5102,20180716,9.71,77680.0,-7.61
20180813,603660.SH,苏州科达,4100,19.8898,20180730,18.73,76793.0,-5.83
20180813,603358.SH,华达科技,4100,20.02,20180730,18.13,74333.0,-9.44
20180813,000568.SZ,泸州老窖,1500,55.2327,20180730,47.9,71850.0,-13.28
20180813,000858.SZ,五粮液,1100,72.7089,20180730,64.41,70851.0,-11.41
20180813,603788.SH,宁波高发,3300,24.4767,20180730,20.26,66858.0,-17.23
20180827,603737.SH,三棵树,1900,40.5808,20180813,44.33,84227.0,9.24
20180827,000978.SZ,桂林旅游,13300,6.0591,20180730,6.03,80199.0,-0.48
20180827,603518.SH,锦泓集团,4600,17.1557,20180813,17.22,79212.0,0.37
20180827,000858.SZ,五粮液,1200,72.0254,20180730,65.31,78372.0,-9.32
20180827,601888.SH,中国中免,1200,63.8356,20180813,64.98,77976.0,1.79
20180827,000428.SZ,华天酒店,28000,2.8342,20180813,2.78,77840.0,-1.91
20180827,603660.SH,苏州科达,4200,19.8628,20180730,18.36,77112.0,-7.57
20180827,600585.SH,海螺水泥,2000,39.1486,20180730,38.48,76960.0,-1.71
20180827,000809.SZ,和展能源,28200,2.7589,20180716,2.71,76422.0,-1.77
20180827,000568.SZ,泸州老窖,1600,54.7789,20180730,47.17,75472.0,-13.89
20180827,603358.SH,华达科技,4300,19.9333,20180730,17.48,75164.0,-12.31
20180827,600708.SH,光明地产,17900,4.2363,20180813,4.12,73748.0,-2.75
20180910,603987.SH,康德莱,12600,6.2293,20180827,6.16,77616.0,-1.11
20180910,600308.SH,华泰股份,16800,4.697,20180827,4.6,77280.0,-2.07
20180910,603358.SH,华达科技,4500,19.8255,20180730,17.15,77175.0,-13.5
20180910,600287.SH,苏豪时尚,15600,5.0375,20180827,4.92,76752.0,-2.33
20180910,603660.SH,苏州科达,4300,19.8285,20180730,17.81,76583.0,-10.18
20180910,001896.SZ,豫能控股,22800,3.4552,20180827,3.35,76380.0,-3.04
20180910,600721.SH,百花医药,13400,5.8988,20180827,5.66,75844.0,-4.05
20180910,000858.SZ,五粮液,1200,72.0254,20180730,60.38,72456.0,-16.17
20180910,600585.SH,海螺水泥,2000,39.1486,20180730,34.12,68240.0,-12.84
20180910,600809.SH,山西汾酒,1500,49.0435,20180827,45.49,68235.0,-7.25
20180910,000568.SZ,泸州老窖,1600,54.7789,20180730,41.13,65808.0,-24.92
20180910,600519.SH,贵州茅台,100,688.331,20180827,644.8,64480.0,-6.32
20180921,000858.SZ,五粮液,2100,67.0733,20180730,66.42,139482.0,-0.97
