date,strategy,bench_000001.SH,bench_000300.SH,bench_000905.SZ
2023-01-09,2612135.61,931269.75,949797.00,680751.17
2023-01-20,2669851.71,957286.35,989654.41,719248.83
2023-02-06,2773336.54,949628.80,967253.59,727699.53
2023-02-20,2820344.88,964770.47,978285.32,694835.68
2023-03-06,2849955.84,974061.69,972491.71,716431.92
2023-03-20,2774858.42,948518.25,932273.11,712676.06
2023-04-03,2753107.91,966546.67,968126.85,683568.08
2023-04-17,2677435.99,992705.24,982047.01,737089.20
2023-04-28,2647705.28,974427.83,953575.77,707981.22
2023-05-15,2717605.52,970751.55,946428.57,734272.30
2023-05-29,2720140.10,944571.04,907390.41,690140.85
2023-06-12,2620214.65,946736.48,909873.29,723943.66
2023-06-26,2615402.86,923802.90,901652.17,681690.14
2023-07-10,2793141.81,939365.75,909848.33,742723.00
2023-07-24,2773426.24,927773.57,900593.01,759624.41
2023-08-07,2837430.85,958464.27,944361.45,730516.43
2023-08-21,2823495.53,906901.75,882684.92,716431.92
2023-09-04,2848686.16,931555.87,910942.89,713615.02
2023-09-18,2825817.30,916564.35,882248.49,702347.42
2023-09-28,2785588.86,912032.27,873209.05,692957.75
2023-10-16,2726874.38,901282.40,858317.59,686384.98
2023-10-30,2763365.17,885959.20,848181.97,654460.09
2023-11-13,2884843.20,893283.52,847150.62,675117.37
2023-11-27,2886264.97,888934.38,831181.89,678873.24
2023-12-11,2835977.23,877129.12,809292.58,671361.50
2023-12-25,2802095.85,855834.25,792251.17,673239.44
2024-01-08,2845494.85,846664.09,777720.78,664788.73
2024-01-22,2548521.76,808195.11,761827.05,588732.39
2024-02-05,1967175.02,792316.19,757453.38,530516.43
2024-02-19,1989590.13,853409.78,805589.35,587793.43
2024-03-04,2233638.33,891164.35,838027.94,592488.26
2024-03-18,2414312.43,904540.94,852857.73,610328.64
2024-04-01,2440022.05,902327.88,850992.42,608450.70
2024-04-15,2292921.21,896463.33,839970.39,600938.97
2024-04-29,2529047.94,912785.21,857682.17,608450.70
2024-05-13,2529993.80,923041.08,867333.29,616901.41
2024-05-27,2479646.69,916010.41,860473.84,610328.64
2024-06-07,2246834.91,894675.05,845896.30,570892.02
2024-06-24,2204838.40,868819.57,822867.05,521126.76
2024-07-08,2214451.24,856900.72,805104.79,521126.76
2024-07-22,2216564.72,869146.97,831887.77,525821.60
2024-08-05,2236554.41,838794.22,791273.64,542723.00
2024-08-19,2255279.67,848463.22,794503.57,544600.94
2024-09-02,2217545.84,824232.44,772739.90,521126.76
2024-09-13,2127658.94,792874.64,747708.42,507042.25
2024-09-30,2574848.63,978304.92,950917.62,606572.77
2024-10-14,2474356.65,963006.56,937542.73,599061.03
2024-10-28,2753530.31,974112.01,938208.85,604694.84
2024-11-11,2960983.65,1017468.91,977727.16,638497.65
2024-11-25,2935987.88,956977.27,910739.16,615023.47
2024-12-09,3285260.01,997667.81,938780.15,636619.72
2024-12-23,3132278.96,982632.66,930970.18,600000.00
2025-01-06,2979512.16,940311.95,892013.31,671361.50
2025-01-20,3212694.78,951294.19,906380.95,692018.78
2025-01-27,3187266.68,953118.88,903399.77,674178.40
2025-02-17,3347538.03,983973.38,934242.54,655399.06
2025-03-03,3421713.84,972566.13,920296.70,659154.93
2025-03-17,3668097.41,1004585.94,945931.65,
2025-03-31,3550240.98,978084.66,920020.22,709859.15
2025-04-14,3384448.02,956698.08,889687.41,751173.71
2025-04-28,3446119.74,964206.44,895007.01,699530.52
2025-05-12,3725264.11,987906.80,920802.19,719248.83
2025-05-26,3760529.31,981337.16,913582.98,749295.77
2025-06-09,3908326.74,996857.75,919532.75,750234.74
2025-06-23,3775921.90,991524.20,913061.09,776525.82
2025-07-07,3982492.73,1018366.55,938449.71,776525.82
2025-07-21,4143420.93,1043777.60,966952.85,769014.08
2025-08-04,4200816.54,1050673.27,963425.27,786854.46
2025-08-18,4246566.43,1093106.64,1003354.41,770892.02
2025-09-01,4345555.29,1136356.49,1070640.21,821596.24
2025-09-15,4337245.91,1131950.43,1072851.83,800000.00
2025-09-29,4284688.82,1132545.10,1093441.69,769953.05
2025-10-13,4312023.63,1140453.21,1087270.61,790610.33
2025-10-27,4456231.68,1171956.70,1116154.20,976525.82
2025-11-10,4610838.33,1178305.56,1111191.67,1020657.28
2025-11-24,4317806.83,1124990.11,1052732.75,947417.84
2025-12-08,4471850.56,1150591.23,1093844.44,1239436.62
2025-12-22,4502784.92,1148622.59,1091446.70,1261032.86
2025-12-31,4511980.29,1163716.12,1095781.60,1227230.05
