date,ts_code,name,shares,buy_price,buy_date,current_price,market_value,pnl_pct
20180129,600855.SH,航天长峰,900,13.7606,20180115,15.58,14022.0,13.22
20180129,000721.SZ,西安饮食,2500,5.338,20180115,5.43,13575.0,1.72
20180129,600237.SH,铜峰电子,2600,5.2278,20180115,5.13,13338.0,-1.87
20180129,000159.SZ,国际实业,2400,5.2278,20180115,5.42,13008.0,3.68
20180129,603020.SH,爱普股份,1100,11.7376,20180115,11.72,12892.0,-0.15
20180129,000978.SZ,桂林旅游,1500,8.1622,20180115,8.33,12495.0,2.06
20180129,600889.SH,南京化纤,1500,8.3024,20180115,8.3,12450.0,-0.03
20180129,000890.SZ,法尔胜,1800,6.4096,20180115,6.91,12438.0,7.81
20180129,000705.SZ,浙江震元,1500,8.0921,20180115,8.29,12435.0,2.45
20180129,600613.SH,神奇制药,1500,8.1422,20180115,8.25,12375.0,1.32
20180129,000809.SZ,和展能源,3400,3.6955,20180115,3.63,12342.0,-1.77
20180129,600302.SH,标准股份,2000,5.8087,20180115,6.08,12160.0,4.67
20180129,000859.SZ,国风新材,2900,4.1863,20180115,4.17,12093.0,-0.39
20180129,600288.SH,大恒科技,1400,8.6029,20180115,8.59,12026.0,-0.15
20180129,603117.SH,万林物流,1300,9.2639,20180115,8.79,11427.0,-5.12
20180129,600313.SH,农发种业,3600,3.1247,20180115,3.13,11268.0,0.17
20180129,600232.SH,金鹰股份,1500,7.371,20180115,6.68,10020.0,-9.38
20180129,000737.SZ,北方铜业,2800,4.4967,20180115,0.0,0.0,-100.0
20180129,600866.SH,星湖科技,2500,4.4867,20180115,0.0,0.0,-100.0
20180212,600313.SH,农发种业,4300,3.1263,20180115,3.81,16383.0,21.87
20180212,603117.SH,万林物流,1600,9.1775,20180115,8.59,13744.0,-6.4
20180212,000737.SZ,北方铜业,2800,4.4967,20180115,4.22,11816.0,-6.15
20180212,603020.SH,爱普股份,1100,11.7376,20180115,10.34,11374.0,-11.91
20180212,600237.SH,铜峰电子,2500,5.2278,20180115,4.19,10475.0,-19.85
20180212,600613.SH,神奇制药,1400,8.1422,20180115,7.41,10374.0,-8.99
20180212,000859.SZ,国风新材,2900,4.1863,20180115,3.57,10353.0,-14.72
20180212,600854.SH,春兰股份,2200,5.2879,20180129,4.6,10120.0,-13.01
20180212,000428.SZ,华天酒店,2700,4.1262,20180129,3.62,9774.0,-12.27
20180212,600186.SH,莲花控股,3700,2.8242,20180129,2.63,9731.0,-6.88
20180212,600540.SH,新赛股份,2500,4.4166,20180129,3.84,9600.0,-13.06
20180212,600336.SH,澳柯玛,2200,4.8773,20180129,4.22,9284.0,-13.48
20180212,600865.SH,百大集团,1300,7.5113,20180129,6.98,9074.0,-7.07
20180212,600235.SH,民丰特纸,1600,6.3595,20180129,5.65,9040.0,-11.16
20180212,600408.SH,安泰集团,3500,3.0546,20180129,2.55,8925.0,-16.52
20180212,000692.SZ,惠天热电,2300,4.4767,20180129,3.83,8809.0,-14.45
20180212,600847.SH,万里股份,800,12.6389,20180129,10.8,8640.0,-14.55
20180212,600889.SH,南京化纤,1300,8.3024,20180115,6.28,8164.0,-24.36
20180212,603199.SH,九华旅游,300,26.9904,20180129,26.38,7914.0,-2.26
20180212,600501.SH,航天晨光,900,11.0365,20180129,8.34,7506.0,-24.43
20180212,600866.SH,星湖科技,2500,4.4867,20180115,0.0,0.0,-100.0
20180226,600215.SH,派斯林,1300,8.5228,20180212,10.63,13819.0,24.72
20180226,600235.SH,民丰特纸,2200,6.1683,20180129,5.95,13090.0,-3.54
20180226,600288.SH,大恒科技,1700,6.7802,20180212,7.22,12274.0,6.49
20180226,600616.SH,金枫酒业,1600,7.2208,20180212,7.5,12000.0,3.87
20180226,600756.SH,浪潮软件,800,13.7205,20180212,14.56,11648.0,6.12
20180226,600647.SH,退市同达(退),800,13.0495,20180212,14.38,11504.0,10.2
20180226,600105.SH,永鼎股份,2100,5.1577,20180212,5.42,11382.0,5.09
20180226,600119.SH,长江投资,1000,9.9349,20180212,11.28,11280.0,13.54
20180226,000985.SZ,大庆华科,700,15.2128,20180212,16.06,11242.0,5.57
20180226,600679.SH,上海凤凰,700,14.9123,20180212,15.9,11130.0,6.62
20180226,600833.SH,第一医药,1000,10.3655,20180212,11.03,11030.0,6.41
20180226,600626.SH,申达股份,1700,5.9489,20180212,6.35,10795.0,6.74
20180226,603020.SH,爱普股份,1000,11.7376,20180115,10.64,10640.0,-9.35
20180226,000973.SZ,佛塑科技,2100,4.7772,20180212,5.04,10584.0,5.5
20180226,600321.SH,正源股份(退),3100,3.325,20180212,3.4,10540.0,2.26
20180226,600662.SH,外服控股,2200,4.5969,20180212,4.76,10472.0,3.55
20180226,000153.SZ,丰原药业,1400,7.0506,20180212,7.44,10416.0,5.52
20180226,600866.SH,星湖科技,2500,4.4867,20180115,0.0,0.0,-100.0
20180312,600288.SH,大恒科技,1900,6.8276,20180212,8.25,15675.0,20.83
20180312,600616.SH,金枫酒业,1900,7.2667,20180212,8.18,15542.0,12.57
20180312,600105.SH,永鼎股份,2600,5.2097,20180212,5.83,15158.0,11.91
20180312,600756.SH,浪潮软件,800,13.7205,20180212,16.74,13392.0,22.01
20180312,600833.SH,第一医药,1100,10.4274,20180212,11.84,13024.0,13.55
20180312,600716.SH,凤凰股份,2600,4.2163,20180226,4.95,12870.0,17.4
20180312,603020.SH,爱普股份,1100,11.6393,20180115,11.66,12826.0,0.18
20180312,600679.SH,上海凤凰,700,14.9123,20180212,17.22,12054.0,15.47
20180312,000985.SZ,大庆华科,700,15.2128,20180212,17.2,12040.0,13.06
20180312,000733.SZ,振华科技,900,12.2984,20180226,13.24,11916.0,7.66
20180312,600321.SH,正源股份(退),3300,3.3298,20180212,3.57,11781.0,7.21
20180312,000530.SZ,冰山冷热,2000,4.8072,20180226,5.69,11380.0,18.36
20180312,600235.SH,民丰特纸,1800,6.1683,20180129,6.21,11178.0,0.68
20180312,000565.SZ,渝三峡Ａ,1700,6.0791,20180226,6.52,11084.0,7.25
20180312,600854.SH,春兰股份,2200,4.7371,20180226,4.99,10978.0,5.34
20180312,000859.SZ,国风新材,2700,3.7056,20180226,3.92,10584.0,5.79
20180312,600573.SH,惠泉啤酒,1300,7.4712,20180226,8.06,10478.0,7.88
20180312,600775.SH,南京熊猫,1400,6.8402,20180226,7.48,10472.0,9.35
20180312,600480.SH,凌云股份,700,13.7005,20180226,14.44,10108.0,5.4
20180312,603979.SH,金诚信,1000,9.5543,20180226,10.01,10010.0,4.77
20180312,600866.SH,星湖科技,2500,4.4867,20180115,0.0,0.0,-100.0
20180326,600854.SH,春兰股份,3000,4.8065,20180226,4.64,13920.0,-3.46
20180326,600480.SH,凌云股份,900,13.8697,20180226,14.64,13176.0,5.55
20180326,603979.SH,金诚信,1400,9.6888,20180226,9.04,12656.0,-6.7
20180326,600791.SH,京能置业,1900,6.5999,20180312,6.25,11875.0,-5.3
20180326,000809.SZ,和展能源,3600,3.4952,20180312,3.26,11736.0,-6.73
20180326,600668.SH,尖峰集团,800,15.0125,20180312,14.55,11640.0,-3.08
20180326,600159.SH,大龙地产,3500,3.6254,20180312,3.32,11620.0,-8.42
20180326,600819.SH,耀皮玻璃,2200,5.0876,20180312,5.24,11528.0,3.0
20180326,000159.SZ,国际实业,2600,4.7071,20180312,4.43,11518.0,-5.89
20180326,600587.SH,新华医疗,800,14.5418,20180312,14.11,11288.0,-2.97
