date,port_ret,n_stocks,bench_ret_000001.SH,excess_000001.SH,bench_ret_000300.SH,excess_000300.SH,bench_ret_000905.SZ,excess_000905.SZ
2018-01-29,-0.07209108,21,0.03299014,-0.10508123,0.01817147,-0.09026255,0.00187793,-0.07396902
2018-02-12,-0.03962731,18,-0.10470486,0.06507755,-0.09574890,0.05612159,-0.14245548,0.10282817
2018-02-26,0.04781454,21,0.05562502,-0.00781049,0.05869097,-0.01087643,0.12896175,-0.08114721
2018-03-12,0.06927244,22,-0.00086332,0.07013576,0.00224542,0.06702701,0.03097773,0.03829470
2018-03-26,-0.04268169,20,-0.05800867,0.01532698,-0.06002743,0.01734574,-0.13333333,0.09065165
2018-04-09,0.03100099,26,0.00145890,0.02954208,-0.00694962,0.03795061,0.11484290,-0.08384192
2018-04-23,-0.03375611,20,-0.02239485,-0.01136127,-0.02247731,-0.01127880,-0.10106900,0.06731289
2018-05-07,0.05264367,20,0.02237045,0.03027322,0.01801809,0.03462558,0.01081081,0.04183286
2018-05-21,0.02458572,20,0.02461088,-0.00002516,0.02270478,0.00188094,0.02459893,-0.00001321
2018-06-04,-0.07809833,18,-0.03816291,-0.03993542,-0.02898673,-0.04911160,-0.03340292,-0.04469541
2018-06-15,-0.05211345,17,-0.02241534,-0.02969811,-0.01422014,-0.03789331,-0.05507559,0.00296215
2018-07-02,-0.02504094,17,-0.08151949,0.05647854,-0.09204105,0.06700011,-0.11428571,0.08924477
2018-07-16,0.03290753,21,0.01386561,0.01904191,0.01881537,0.01409216,-0.02064516,0.05355269
2018-07-30,0.03953564,20,0.01954758,0.01998807,0.01238261,0.02715303,0.02898551,0.01055014
2018-08-13,-0.01676932,19,-0.02899131,0.01222198,-0.03548577,0.01871645,0.02048656,-0.03725588
2018-08-27,-0.00227184,19,-0.00178508,-0.00048676,0.00478695,-0.00705878,-0.05646173,0.05418990
2018-09-10,-0.07080613,19,-0.04006420,-0.03074193,-0.05181318,-0.01899296,-0.05984043,-0.01096571
2018-09-21,0.02675500,21,0.04794944,-0.02119444,0.05585563,-0.02910063,0.01697313,0.00978188
2018-10-08,-0.02133335,19,-0.02894543,0.00761208,-0.03506445,0.01373110,-0.04033380,0.01900045
2018-10-22,-0.01814389,19,-0.02268874,0.00454485,-0.00626747,-0.01187643,-0.13043478,0.11229089
2018-11-05,0.05696717,20,0.00397548,0.05299169,-0.00227446,0.05924163,0.02500000,0.03196717
2018-11-19,0.01751281,20,0.01428700,0.00322581,0.00973632,0.00777649,0.10406504,-0.08655223
2018-12-03,-0.02228460,23,-0.01801864,-0.00426596,-0.01021455,-0.01207005,0.02356406,-0.04584866
2018-12-17,-0.02863339,22,-0.02140438,-0.00722901,-0.03059035,0.00195696,-0.06906475,0.04043136
2018-12-28,-0.04419675,22,-0.04006103,-0.00413572,-0.04762216,0.00342541,-0.06336940,0.01917265
2019-01-14,0.05855931,20,0.01678863,0.04177068,0.01897624,0.03958306,0.05280528,0.00575403
2019-01-28,0.01942644,19,0.02413922,-0.00471278,0.03781009,-0.01838364,-0.03291536,0.05234180
2019-02-11,0.02230445,19,0.02191752,0.00038692,0.03853749,-0.01623304,0.00810373,0.01420072
2019-02-25,0.07213607,23,0.11582496,-0.04368889,0.12793411,-0.05579803,0.13504823,-0.06291216
2019-03-11,0.03678697,25,0.02218940,0.01459758,0.00012643,0.03666055,0.02832861,0.00845836
