date,model_a_score,model_b_score,small_cap,industry_momentum,market_state
2018-01-29,-0.07041459,-0.07036612,-0.07209108,-0.04548372,-0.02162733
2018-02-12,-0.03908217,-0.03897376,-0.03962731,-0.02570589,-0.00000000
2018-02-26,0.04673814,0.04653517,0.04781454,0.03093762,0.01434436
2018-03-12,0.06823003,0.06735129,0.06927244,0.04739997,0.03463622
2018-03-26,-0.04208897,-0.04198424,-0.04268169,-0.02697147,-0.01280451
2018-04-09,0.03049339,0.03034968,0.03100099,0.01684852,0.02480079
2018-04-23,-0.03310314,-0.03329615,-0.03375611,-0.01831484,-0.01012683
2018-05-07,0.05209940,0.05190321,0.05264367,0.02764968,0.02632184
2018-05-21,0.02428552,0.02428828,0.02458572,0.01412538,0.01229286
2018-06-04,-0.07735421,-0.07688384,-0.07809833,-0.04369773,-0.00000000
2018-06-15,-0.05137564,-0.05114510,-0.04094713,-0.03617369,-0.00000000
2018-07-02,-0.02473680,-0.02458548,-0.02355325,-0.01426602,-0.00000000
2018-07-16,0.03249368,0.03225058,0.03290753,0.01621167,0.01645376
2018-07-30,0.03889058,0.03892083,0.03225388,0.02254776,0.01976782
2018-08-13,-0.01639608,-0.01634998,-0.01169807,-0.01085494,-0.00838466
2018-08-27,-0.00223167,-0.00221083,-0.00134341,-0.00144358,-0.00113592
2018-09-10,-0.06963674,-0.06942550,-0.02921817,-0.04786659,-0.02124184
2018-09-21,0.02636643,0.02610816,0.01329391,0.01785342,0.01337750
2018-10-08,-0.02103409,-0.02103651,-0.00429358,-0.01562025,-0.00640000
2018-10-22,-0.01787506,-0.01789962,-0.00895548,-0.01093221,-0.00544317
2018-11-05,0.05600611,0.05605319,0.01328012,0.03733597,0.02848359
2018-11-19,0.01722826,0.01704280,0.00578642,0.01186830,0.00875640
2018-12-03,-0.02188402,-0.02180488,-0.02039975,-0.01309321,-0.01782768
2018-12-17,-0.02828347,-0.02787396,-0.02636329,-0.01526829,-0.02290671
2018-12-28,-0.04312520,-0.04313127,-0.03285281,-0.02717448,-0.03535740
2019-01-14,0.05714069,0.05754972,0.02471626,0.04159850,0.02927965
2019-01-28,0.01908472,0.01883858,0.00393169,0.01273977,0.00971322
2019-02-11,0.02193143,0.02183466,0.00753847,0.01641922,0.01115222
2019-02-25,0.07044751,0.07070930,0.02912891,0.05160545,0.07213607
2019-03-11,0.03591724,0.03585924,0.01929969,0.02690442,0.03678697
2019-03-25,0.04383643,0.04341479,0.03436119,0.02977027,0.04453091
2019-04-08,0.07710729,0.07661855,0.04203240,0.05395565,0.07837155
2019-04-22,-0.03248469,-0.03247805,-0.01450610,-0.02009539,-0.02646797
2019-05-06,-0.09081460,-0.09043494,-0.04429822,-0.06679904,-0.07379835
2019-05-20,-0.01359081,-0.01377341,-0.00505565,-0.01021282,-0.00000000
2019-06-03,0.02324808,0.02333266,0.00221725,0.01842022,0.00708476
2019-06-17,0.00648422,0.00647189,0.00063213,0.00490739,0.00196896
2019-07-01,0.06507465,0.06515458,0.00609064,0.05014321,0.03309003
2019-07-15,-0.01201074,-0.01202280,-0.00167431,-0.00952774,-0.00607663
2019-07-29,-0.00796990,-0.00795073,-0.00102467,-0.00625246,-0.00242126
2019-08-12,-0.04036270,-0.04007081,-0.01233780,-0.02510487,-0.01230561
2019-08-26,0.01331054,0.01323284,0.00331663,0.00983168,0.00674918
2019-09-09,0.02933965,0.02908903,0.00131403,0.02355559,0.01481973
2019-09-23,-0.01477455,-0.01470265,-0.00371194,-0.01059503,-0.01197420
2019-09-30,-0.00936144,-0.00935540,-0.00331043,-0.00671742,-0.00760898
2019-10-21,0.00214957,0.00213428,0.00028587,0.00171897,0.00174096
2019-11-04,0.01224292,0.01215584,0.00106138,0.00924415,0.00990482
2019-11-18,-0.00268383,-0.00264493,-0.00040550,-0.00218922,-0.00081596
2019-12-02,-0.01956263,-0.01945095,-0.00205100,-0.01683213,-0.00594779
2019-12-16,0.01222683,0.01222052,0.00000000,0.00952233,0.00620893
2019-12-30,0.01428270,0.01424302,0.00000000,0.01052876,0.01441947
2020-01-13,0.02000031,0.01996383,0.00075200,0.01296124,0.02027698
2020-01-23,-0.03367914,-0.03367605,-0.00000000,-0.02288428,-0.02732871
2020-02-10,-0.00908947,-0.00904400,-0.00151958,-0.00552997,-0.00736244
2020-02-24,0.02363851,0.02368316,0.00197347,0.01575318,0.02412371
2020-03-09,-0.01464491,-0.01462080,-0.00000000,-0.01031740,-0.01191096
2020-03-23,-0.07742920,-0.07702144,-0.00000000,-0.05614773,-0.06273461
2020-04-03,0.04609426,0.04563871,0.00000000,0.03123572,0.01402780
2020-04-20,0.03271314,0.03249061,0.00143165,0.02337425,0.01653189
2020-04-30,0.00573867,0.00572853,0.00225305,0.00401012,0.00291794
2020-05-18,0.01206844,0.01213971,0.00261885,0.00882718,0.00618575
2020-06-01,0.00366609,0.00366378,0.00034242,0.00284332,0.00185620
2020-06-15,-0.00384746,-0.00382502,-0.00016759,-0.00302327,-0.00311602
2020-06-29,0.02595595,0.02560753,0.00099821,0.02016819,0.02096495
2020-07-13,0.07402634,0.07409317,0.00000000,0.05468089,0.07522956
2020-07-27,-0.05180470,-0.05167261,-0.00000000,-0.03767308,-0.04197440
2020-08-10,0.01642421,0.01649582,0.00000000,0.01199717,0.01334382
2020-08-24,0.01315462,0.01307895,0.00000000,0.01023072,0.01065662
