trade_month,industry,ret,n_stocks
2015-02,801790.SI,0.06757184961301421,33
2015-02,801880.SI,0.08813977878699442,102
2015-02,801890.SI,0.045398071595227796,208
2015-02,801950.SI,-0.0016494302649282533,35
2015-02,801960.SI,0.003132314780805334,33
2015-02,801970.SI,0.09434313298206232,49
2015-02,801980.SI,0.036828336542048534,7
2015-03,801010.SI,0.25674033476595803,76
2015-03,801030.SI,0.22672033968942995,199
2015-03,801040.SI,0.20109136817517292,33
2015-03,801050.SI,0.18108731105444775,94
2015-03,801080.SI,0.226081895889092,135
2015-03,801110.SI,0.16748892940388282,53
2015-03,801120.SI,0.12274225898548452,64
2015-03,801130.SI,0.27823762759696735,71
2015-03,801140.SI,0.27258298573305595,81
2015-03,801150.SI,0.21293238156317096,178
2015-03,801160.SI,0.14157331476998647,72
2015-03,801170.SI,0.21307082720914727,84
2015-03,801180.SI,0.227573701490269,133
2015-03,801200.SI,0.31326660995588584,87
2015-03,801210.SI,0.39208413376830253,28
2015-03,801230.SI,0.2167420432143996,44
2015-03,801710.SI,0.2425917604431429,65
2015-03,801720.SI,0.29782341582618277,67
2015-03,801730.SI,0.2752483299987254,137
2015-03,801740.SI,0.136172148708948,29
2015-03,801750.SI,0.3361211931524499,124
2015-03,801760.SI,0.2084140534891632,62
2015-03,801770.SI,0.17934583768451295,52
2015-03,801780.SI,0.08904592278305223,16
2015-03,801790.SI,0.08732328126023536,35
2015-03,801880.SI,0.1502914793767598,108
2015-03,801890.SI,0.29200985941778934,214
2015-03,801950.SI,0.11749504715522452,34
2015-03,801960.SI,0.04406869264538105,34
2015-03,801970.SI,0.1905509467302473,51
2015-03,801980.SI,0.19383093564562315,8
2015-04,801010.SI,0.16060436940380862,77
2015-04,801030.SI,0.17724856114260445,202
2015-04,801040.SI,0.22701431012286988,33
2015-04,801050.SI,0.21275437145137976,92
2015-04,801080.SI,0.14853649346469933,135
2015-04,801110.SI,0.21094003929888783,51
2015-04,801120.SI,0.18483004088621247,66
2015-04,801130.SI,0.2617923390261805,72
2015-04,801140.SI,0.22683604094839604,83
2015-04,801150.SI,0.1921632441233183,185
2015-04,801160.SI,0.26860519081906253,72
2015-04,801170.SI,0.3554337460991168,84
2015-04,801180.SI,0.21367910088682063,133
2015-04,801200.SI,0.1722113408172754,87
2015-04,801210.SI,0.22244523613563638,30
2015-04,801230.SI,0.20654739938983946,43
2015-04,801710.SI,0.16110922407869954,64
2015-04,801720.SI,0.39461517981506034,64
2015-04,801730.SI,0.2569814587444901,138
2015-04,801740.SI,0.2907864473182753,28
2015-04,801750.SI,0.19008769228692635,124
2015-04,801760.SI,0.2819099950836099,64
2015-04,801770.SI,0.3501742235015315,50
2015-04,801780.SI,0.12160384043444972,16
2015-04,801790.SI,0.09818266384862429,36
2015-04,801880.SI,0.1534570392918866,108
2015-04,801890.SI,0.4161102575865603,220
2015-04,801950.SI,0.19103920517838557,37
2015-04,801960.SI,0.18702077440905596,36
2015-04,801970.SI,0.21699346968445732,53
2015-04,801980.SI,0.11344757361301738,8
2015-05,801010.SI,0.261141859709737,80
2015-05,801030.SI,0.2893656470360704,207
2015-05,801040.SI,0.03850062208897009,32
2015-05,801050.SI,0.11818492255510837,90
2015-05,801080.SI,0.3557352773040363,136
2015-05,801110.SI,0.16161961500998,50
2015-05,801120.SI,0.11384530184578256,65
2015-05,801130.SI,0.3095028645041047,71
2015-05,801140.SI,0.3772604670794242,82
2015-05,801150.SI,0.2298083514187248,182
2015-05,801160.SI,0.10237545998126629,73
2015-05,801170.SI,0.03283922451071497,80
2015-05,801180.SI,0.09493709065447598,129
2015-05,801200.SI,0.22871979424594557,88
2015-05,801210.SI,0.27125361578651863,29
2015-05,801230.SI,0.3077437743427871,43
2015-05,801710.SI,0.15748938219863895,61
2015-05,801720.SI,-0.05860742657784146,62
2015-05,801730.SI,0.2828111920636762,142
2015-05,801740.SI,0.3157502252842823,30
2015-05,801750.SI,0.4115873165276236,129
2015-05,801760.SI,0.24950799624132047,64
2015-05,801770.SI,0.3170153798372961,56
2015-05,801780.SI,-0.06440905180000767,16
2015-05,801790.SI,-0.03858399746597607,36
2015-05,801880.SI,0.11649272148649548,102
2015-05,801890.SI,0.31861288043460867,224
2015-05,801950.SI,-0.03765545692651451,36
2015-05,801960.SI,-0.08731284086744862,36
2015-05,801970.SI,0.209653418155878,51
2015-05,801980.SI,0.13423705078560944,8
2015-06,801010.SI,-0.058038263336477214,77
2015-06,801030.SI,-0.09797234872326266,208
2015-06,801040.SI,0.07379594947829116,29
2015-06,801050.SI,-0.11872856058789705,90
2015-06,801080.SI,-0.09308945914135858,139
2015-06,801110.SI,-0.017443718849886825,51
2015-06,801120.SI,0.00979653403328462,66
2015-06,801130.SI,-0.08212696750060511,73
2015-06,801140.SI,-0.08052510867398632,82
2015-06,801150.SI,-0.10301246410572729,186
2015-06,801160.SI,0.06911501915899843,71
2015-06,801170.SI,0.0603526530869225,82
2015-06,801180.SI,-0.00704580538381494,125
2015-06,801200.SI,-0.07957308605479241,87
2015-06,801210.SI,-0.04416056596066398,29
2015-06,801230.SI,-0.07317049760347105,42
2015-06,801710.SI,-0.10632282614154498,62
2015-06,801720.SI,-0.13904905788678368,63
2015-06,801730.SI,-0.13876225181997848,146
2015-06,801740.SI,-0.15890786840269522,29
2015-06,801750.SI,-0.22090877872811232,135
2015-06,801760.SI,-0.21187266027332818,58
2015-06,801770.SI,-0.17714429233361706,58
2015-06,801780.SI,0.05746601866642531,16
2015-06,801790.SI,-0.10482476865708301,38
2015-06,801880.SI,-0.05852238540062682,104
2015-06,801890.SI,-0.19711482632229582,226
2015-06,801950.SI,0.0684808315826968,36
2015-06,801960.SI,-0.024245465261122368,36
2015-06,801970.SI,-0.13110766967890775,54
2015-06,801980.SI,-0.0821996250399506,7
2015-07,801010.SI,-0.026997882654494987,74
2015-07,801030.SI,-0.11243206342638812,205
2015-07,801040.SI,-0.21793643793800677,27
2015-07,801050.SI,-0.1915875648360681,90
2015-07,801080.SI,-0.05487303401808419,133
2015-07,801110.SI,-0.14731621633304193,51
2015-07,801120.SI,-0.115191234013857,63
2015-07,801130.SI,-0.08567425731211875,72
2015-07,801140.SI,-0.15097093107673765,74
2015-07,801150.SI,-0.053046497043131136,189
2015-07,801160.SI,-0.1818900576372966,71
2015-07,801170.SI,-0.1809406158439527,84
2015-07,801180.SI,-0.10571119166662624,123
2015-07,801200.SI,-0.14382985347405308,80
2015-07,801210.SI,-0.08057707177568074,28
2015-07,801230.SI,-0.2130371113352756,37
2015-07,801710.SI,-0.12766666236141544,61
2015-07,801720.SI,-0.07935360346040998,66
2015-07,801730.SI,-0.11143363632473957,138
2015-07,801740.SI,-0.057519360988216306,29
2015-07,801750.SI,-0.08807632077649807,134
2015-07,801760.SI,-0.06343022376645513,67
2015-07,801770.SI,-0.05109541460701339,56
2015-07,801780.SI,-0.06291340790427324,16
2015-07,801790.SI,-0.1644167387980653,37
2015-07,801880.SI,-0.12706518568311254,106
2015-07,801890.SI,-0.1286925504343961,218
2015-07,801950.SI,-0.20852161059575447,35
2015-07,801960.SI,-0.06423352207496158,35
2015-07,801970.SI,-0.06014006997672294,51
2015-07,801980.SI,-0.1531450695412936,8
2015-08,801010.SI,-0.16338477696438813,74
2015-08,801030.SI,-0.1369718332811235,203
2015-08,801040.SI,-0.14439990711127926,27
2015-08,801050.SI,-0.13734239601267295,87
2015-08,801080.SI,-0.1780104752263626,125
2015-08,801110.SI,-0.140363290533014,47
2015-08,801120.SI,-0.10354890241225478,64
2015-08,801130.SI,-0.08888796529833631,71
2015-08,801140.SI,-0.10678443829608353,68
2015-08,801150.SI,-0.12071704455908827,187
2015-08,801160.SI,-0.10230576740594843,70
2015-08,801170.SI,-0.07864395566939109,82
2015-08,801180.SI,-0.09956528098532835,128
2015-08,801200.SI,-0.10166019210942856,82
2015-08,801210.SI,-0.17411914191897393,26
2015-08,801230.SI,-0.08526765758006505,38
2015-08,801710.SI,-0.05886163877083195,62
2015-08,801720.SI,-0.13184190295410791,67
2015-08,801730.SI,-0.15799424087724023,130
2015-08,801740.SI,-0.15085049256327554,28
2015-08,801750.SI,-0.2430554788933632,131
2015-08,801760.SI,-0.20998798470796665,66
2015-08,801770.SI,-0.11371671472175837,50
2015-08,801780.SI,-0.098111742507621,16
2015-08,801790.SI,-0.17169160489548374,37
2015-08,801880.SI,-0.09978606839208226,108
2015-08,801890.SI,-0.1533386558095584,212
2015-08,801950.SI,-0.10902047497212297,36
2015-08,801960.SI,-0.1812619350522725,29
2015-08,801970.SI,-0.10360979510046775,52
2015-08,801980.SI,-0.0626262656146438,8
2015-09,801010.SI,-0.066026302622468,73
2015-09,801030.SI,-0.06726705617807649,210
2015-09,801040.SI,-0.14265379664991706,30
2015-09,801050.SI,-0.0882373843075045,81
2015-09,801080.SI,-0.06366236759364285,132
2015-09,801110.SI,-0.08562993463139967,48
2015-09,801120.SI,-0.03600278837650017,64
2015-09,801130.SI,-0.08934090571352815,70
2015-09,801140.SI,-0.025417320520838338,66
2015-09,801150.SI,-0.021125375019651615,182
2015-09,801160.SI,-0.10783855096191375,70
2015-09,801170.SI,-0.04790463912593912,76
2015-09,801180.SI,-0.05347641356552746,122
2015-09,801200.SI,-0.06464673245617247,79
2015-09,801210.SI,0.04845990856324822,26
2015-09,801230.SI,-0.057991263524668435,39
2015-09,801710.SI,-0.05475104435405753,60
2015-09,801720.SI,-0.045813638900084164,69
2015-09,801730.SI,-0.03451621774291824,134
2015-09,801740.SI,-0.1741081695178761,27
2015-09,801750.SI,0.025567121863469655,136
2015-09,801760.SI,0.030361895506064274,64
2015-09,801770.SI,-0.06509092847057951,50
2015-09,801780.SI,0.0016448143242573376,16
2015-09,801790.SI,-0.01861827920108694,38
2015-09,801880.SI,0.017086916051961776,108
2015-09,801890.SI,-0.03999910363653825,216
2015-09,801950.SI,-0.07533646182835085,36
2015-09,801960.SI,-0.05809764603578427,32
2015-09,801970.SI,-0.028511088896615022,54
2015-09,801980.SI,-0.006856272772684968,7
2015-10,801010.SI,0.1934992755863827,71
2015-10,801030.SI,0.24081342316936416,211
2015-10,801040.SI,0.06772419112846806,31
2015-10,801050.SI,0.2093355491332567,85
2015-10,801080.SI,0.23262649232471833,136
2015-10,801110.SI,0.1798995559726011,49
2015-10,801120.SI,0.12997658036277082,63
2015-10,801130.SI,0.25759129020866434,68
2015-10,801140.SI,0.1933004506916407,70
2015-10,801150.SI,0.18126052699589534,189
2015-10,801160.SI,0.118650862363187,72
2015-10,801170.SI,0.12463504914589119,77
2015-10,801180.SI,0.195525947236042,125
2015-10,801200.SI,0.2486029808065522,77
2015-10,801210.SI,0.1321998908566968,28
2015-10,801230.SI,0.2016345713658454,38
2015-10,801710.SI,0.14589746124202296,62
2015-10,801720.SI,0.15496830716577303,68
2015-10,801730.SI,0.2656968605334502,136
2015-10,801740.SI,0.24983813923469578,27
2015-10,801750.SI,0.3205704212338072,137
2015-10,801760.SI,0.2344084967478428,66
2015-10,801770.SI,0.24506800977601073,54
2015-10,801780.SI,0.04765745470866567,16
2015-10,801790.SI,0.14823068883730306,39
2015-10,801880.SI,0.17264284419215215,112
2015-10,801890.SI,0.19463883566472706,226
2015-10,801950.SI,0.08530174791534373,36
2015-10,801960.SI,0.07942522040498279,34
2015-10,801970.SI,0.2536485763170877,55
2015-10,801980.SI,0.3467447793239862,6
2015-11,801010.SI,0.10649367497738482,75
2015-11,801030.SI,0.14320892007214003,218
2015-11,801040.SI,-0.036352992898402214,32
2015-11,801050.SI,0.09708021698966562,86
2015-11,801080.SI,0.18577833639305075,141
2015-11,801110.SI,0.0829420722638956,51
2015-11,801120.SI,0.012749221522543541,68
2015-11,801130.SI,0.09302591934499627,71
2015-11,801140.SI,0.14311680861738862,77
2015-11,801150.SI,0.02955395488524437,193
2015-11,801160.SI,0.01564280749284297,70
2015-11,801170.SI,-0.030880782886369085,79
2015-11,801180.SI,0.07649069565748667,128
2015-11,801200.SI,0.023176692110128405,79
2015-11,801210.SI,0.10567864634316093,30
2015-11,801230.SI,0.25951970203391084,40
2015-11,801710.SI,0.05226000961806054,62
2015-11,801720.SI,-0.018386119702573422,69
2015-11,801730.SI,0.08660441095880578,142
2015-11,801740.SI,-0.05096542064413845,27
2015-11,801750.SI,0.09385561425540878,138
2015-11,801760.SI,0.09641848925899255,66
2015-11,801770.SI,0.09131692925846457,55
2015-11,801780.SI,0.03413689266493969,16
2015-11,801790.SI,0.07928980166098709,39
2015-11,801880.SI,0.0833396380613669,113
2015-11,801890.SI,0.06358077015934716,232
2015-11,801950.SI,0.006165008297944974,37
2015-11,801960.SI,-0.02365200502158704,35
2015-11,801970.SI,0.062484085088293284,58
2015-11,801980.SI,0.07122541010998718,7
2015-12,801010.SI,0.07914420703121294,80
2015-12,801030.SI,0.0842626007534073,219
2015-12,801040.SI,0.02640746588830578,33
2015-12,801050.SI,0.05523539801684274,93
2015-12,801080.SI,0.0652406845699236,149
2015-12,801110.SI,0.13679189149622362,54
2015-12,801120.SI,0.08628811529079194,70
2015-12,801130.SI,0.08456135227504791,75
2015-12,801140.SI,0.05483603550357952,80
2015-12,801150.SI,0.0859231148331785,196
2015-12,801160.SI,-0.00824865479105863,71
2015-12,801170.SI,0.013720881465593804,84
2015-12,801180.SI,0.1558205859496442,137
2015-12,801200.SI,0.058867605683897706,84
2015-12,801210.SI,0.16776523799275211,29
2015-12,801230.SI,0.059928475176242335,42
2015-12,801710.SI,0.09953693686486775,64
2015-12,801720.SI,-0.005800905339699125,75
2015-12,801730.SI,0.04747761608970369,142
2015-12,801740.SI,-0.030558179253563855,29
2015-12,801750.SI,0.07218470936474808,142
2015-12,801760.SI,0.04216410671891957,69
2015-12,801770.SI,0.07400688899414565,54
2015-12,801780.SI,0.01845139478255331,16
2015-12,801790.SI,0.06948554363071291,40
2015-12,801880.SI,0.08856901206936918,113
2015-12,801890.SI,0.0477341289119515,235
2015-12,801950.SI,0.010883904340233563,37
2015-12,801960.SI,0.007581307278315297,37
2015-12,801970.SI,0.015759144306898065,57
2015-12,801980.SI,0.18460927955283668,8
2016-01,801010.SI,-0.26396790597610864,79
2016-01,801030.SI,-0.3024436504131397,221
2016-01,801040.SI,-0.20201815451828375,34
2016-01,801050.SI,-0.2755174465654381,95
2016-01,801080.SI,-0.29400774024151877,149
2016-01,801110.SI,-0.2379336532626286,54
2016-01,801120.SI,-0.18508371026702475,71
2016-01,801130.SI,-0.30337031623252353,73
2016-01,801140.SI,-0.3281671756207095,87
2016-01,801150.SI,-0.2493718260138329,201
2016-01,801160.SI,-0.2551801700246811,72
2016-01,801170.SI,-0.27975967895646325,87
2016-01,801180.SI,-0.2813486054432889,135
2016-01,801200.SI,-0.29383742380060474,86
2016-01,801210.SI,-0.27025497952396393,29
2016-01,801230.SI,-0.35780404137974076,43
2016-01,801710.SI,-0.2557165003892964,64
2016-01,801720.SI,-0.24667749097001346,72
2016-01,801730.SI,-0.296099417056385,147
2016-01,801740.SI,-0.2744595452368568,31
2016-01,801750.SI,-0.34118895438342933,141
2016-01,801760.SI,-0.3153644137777881,69
2016-01,801770.SI,-0.30943079131623075,53
2016-01,801780.SI,-0.1336829265769186,16
2016-01,801790.SI,-0.25544569930967753,40
2016-01,801880.SI,-0.24714153522539795,113
2016-01,801890.SI,-0.3003726573097433,236
2016-01,801950.SI,-0.11793959411007326,36
2016-01,801960.SI,-0.134898455593653,36
2016-01,801970.SI,-0.29757565683183895,54
2016-01,801980.SI,-0.24834426890751116,7
2016-02,801010.SI,0.028311028140584504,79
2016-02,801030.SI,-0.016222365396988847,220
2016-02,801040.SI,-0.011095482853801464,32
2016-02,801050.SI,0.09009731437533919,95
2016-02,801080.SI,-0.01803882030736559,148
2016-02,801110.SI,-0.06069438453721088,57
2016-02,801120.SI,0.00016655568465528958,71
2016-02,801130.SI,0.013124428698281898,74
2016-02,801140.SI,-0.009494844827626525,87
2016-02,801150.SI,-0.02535705062800997,201
2016-02,801160.SI,-0.01406464800126539,72
2016-02,801170.SI,-0.03157032099239976,90
2016-02,801180.SI,0.01051632089445298,131
2016-02,801200.SI,-0.015306438939147182,86
2016-02,801210.SI,-0.03653368682141589,30
2016-02,801230.SI,-0.013436841476309302,40
2016-02,801710.SI,0.01955262672853908,61
2016-02,801720.SI,-0.02833933996325344,74
2016-02,801730.SI,-0.02627162248845527,144
2016-02,801740.SI,-0.04003128066240558,31
2016-02,801750.SI,-0.0532144400665443,138
2016-02,801760.SI,-0.0639618718788707,73
2016-02,801770.SI,-0.04775204645720077,50
2016-02,801780.SI,-0.007181192804559866,16
2016-02,801790.SI,-0.045108974946779345,38
2016-02,801880.SI,-0.0019481938941927623,112
2016-02,801890.SI,-0.0440722704971922,241
2016-02,801950.SI,0.04154062325027286,35
2016-02,801960.SI,-0.00907299390725258,35
2016-02,801970.SI,-0.00917920818137985,54
2016-02,801980.SI,0.001613866214546178,7
2016-03,801010.SI,0.18145716233116138,78
2016-03,801030.SI,0.21382689207906713,224
2016-03,801040.SI,0.07987706741905831,32
2016-03,801050.SI,0.16314143448880736,94
2016-03,801080.SI,0.20658390481518696,147
2016-03,801110.SI,0.1927041251331727,57
2016-03,801120.SI,0.18174256932871136,73
2016-03,801130.SI,0.20513782416290716,73
2016-03,801140.SI,0.19563344687729578,88
2016-03,801150.SI,0.14601330296203519,203
2016-03,801160.SI,0.12298844533267128,74
2016-03,801170.SI,0.1606368823314852,87
2016-03,801180.SI,0.12184992455886023,132
2016-03,801200.SI,0.18902750269150448,87
2016-03,801210.SI,0.1838002457490393,30
2016-03,801230.SI,0.21849292958127742,41
2016-03,801710.SI,0.18844949768149144,61
2016-03,801720.SI,0.16095420389107984,76
2016-03,801730.SI,0.2067051360808707,145
2016-03,801740.SI,0.1904891612829076,31
2016-03,801750.SI,0.23371300711386844,142
2016-03,801760.SI,0.23735811733085854,72
2016-03,801770.SI,0.20512992037406397,52
2016-03,801780.SI,0.07745911789231608,16
2016-03,801790.SI,0.21013668804074603,39
2016-03,801880.SI,0.18332147734057003,111
2016-03,801890.SI,0.20303376127031503,243
2016-03,801950.SI,0.037102363674041294,34
2016-03,801960.SI,0.06907640107291302,33
2016-03,801970.SI,0.15153276439242713,54
2016-03,801980.SI,0.1060454420037118,8
2016-04,801010.SI,-0.021443169960446817,78
2016-04,801030.SI,0.011632867025587412,220
2016-04,801040.SI,0.028524442461126176,31
2016-04,801050.SI,0.018285003931403754,93
2016-04,801080.SI,-0.014164268808816272,144
2016-04,801110.SI,0.0244333393631071,56
2016-04,801120.SI,0.018487943957638198,72
2016-04,801130.SI,-0.013633988992816759,75
2016-04,801140.SI,-0.008002532757409475,87
2016-04,801150.SI,-0.010907344406423491,200
2016-04,801160.SI,-0.030752929026769182,73
2016-04,801170.SI,-0.05297564975800739,87
2016-04,801180.SI,-0.013496364129085947,128
2016-04,801200.SI,-0.018798366585783266,87
2016-04,801210.SI,-0.03649471006412275,30
2016-04,801230.SI,0.019721666626158374,41
2016-04,801710.SI,-0.003146730722519586,63
2016-04,801720.SI,-0.04128863216072276,78
2016-04,801730.SI,-0.011958548169374694,146
2016-04,801740.SI,-0.07483941029170083,32
2016-04,801750.SI,-0.06278414564829027,135
2016-04,801760.SI,-0.05536585284652762,71
2016-04,801770.SI,-0.014391220817076333,54
2016-04,801780.SI,-0.0006931480665487433,16
2016-04,801790.SI,-0.04427972707486738,39
2016-04,801880.SI,0.00994524091192317,113
2016-04,801890.SI,-0.02466806908757002,238
2016-04,801950.SI,0.0658884420332746,35
2016-04,801960.SI,-0.006928974176814484,35
2016-04,801970.SI,-0.0039680379983296765,57
2016-04,801980.SI,0.012488945621357939,8
2016-05,801010.SI,0.01385030502010931,82
2016-05,801030.SI,-0.018576068085048636,218
2016-05,801040.SI,-0.04600947180805559,30
2016-05,801050.SI,0.0324752225428353,92
2016-05,801080.SI,0.06870804383669604,142
2016-05,801110.SI,0.03451206508361615,57
2016-05,801120.SI,0.033757892685588375,75
2016-05,801130.SI,-0.006775055387303719,74
2016-05,801140.SI,-0.032028485457971434,88
2016-05,801150.SI,0.0040424761471002935,201
2016-05,801160.SI,-0.006194304312401311,72
2016-05,801170.SI,0.0012751783821656204,86
2016-05,801180.SI,-0.014868277547145037,124
2016-05,801200.SI,-0.021972094147012178,88
2016-05,801210.SI,-0.0322953392457912,26
2016-05,801230.SI,-0.054321253651055446,41
2016-05,801710.SI,-0.03955747194176584,64
2016-05,801720.SI,-0.02912713513872134,79
2016-05,801730.SI,-0.010486576698059524,148
2016-05,801740.SI,-0.017943469964713188,31
2016-05,801750.SI,0.030657507019292485,141
2016-05,801760.SI,0.009465699736680211,69
2016-05,801770.SI,1.666287068546879e-05,54
2016-05,801780.SI,0.016037916304438626,16
2016-05,801790.SI,0.019039682217736997,40
2016-05,801880.SI,0.005283378424282281,114
2016-05,801890.SI,0.0011036450724981606,232
2016-05,801950.SI,-0.08666357657714685,34
2016-05,801960.SI,-0.014625987506083571,36
2016-05,801970.SI,-0.02830164196132634,58
2016-05,801980.SI,0.0035158193673385796,8
2016-06,801010.SI,0.027222570895206966,81
2016-06,801030.SI,0.07359262738961236,220
2016-06,801040.SI,-0.003172531651117083,32
2016-06,801050.SI,0.06835612930226209,93
2016-06,801080.SI,0.10779704739968676,145
2016-06,801110.SI,0.056786869890607106,58
2016-06,801120.SI,0.07728870807967558,76
2016-06,801130.SI,0.014724622642797947,75
2016-06,801140.SI,0.07093512387519407,89
2016-06,801150.SI,0.04832560385612772,203
2016-06,801160.SI,0.012175959054250063,72
2016-06,801170.SI,-0.013074021499910882,87
2016-06,801180.SI,0.01855081399627312,128
2016-06,801200.SI,0.007789159690692271,90
2016-06,801210.SI,0.0016215689992400417,25
2016-06,801230.SI,0.05793875842953944,40
2016-06,801710.SI,0.025893290875098618,63
2016-06,801720.SI,0.009666493353447603,79
2016-06,801730.SI,0.08380629471482814,145
2016-06,801740.SI,0.09128815898531761,31
2016-06,801750.SI,0.07946512072217327,142
2016-06,801760.SI,-0.00282210605470945,76
2016-06,801770.SI,0.06454727666042981,56
2016-06,801780.SI,-0.000843627045031492,16
2016-06,801790.SI,0.0011221534545009515,40
2016-06,801880.SI,0.04856644809829991,114
2016-06,801890.SI,0.058643569797593775,233
2016-06,801950.SI,0.030228682970528054,35
2016-06,801960.SI,-0.008662350551724152,36
2016-06,801970.SI,0.01879818945505951,55
2016-06,801980.SI,0.036044638324038925,8
2016-07,801010.SI,0.024381501367775504,82
2016-07,801030.SI,0.015063332241072036,216
2016-07,801040.SI,0.018798965541310775,31
2016-07,801050.SI,0.03281032482236368,95
2016-07,801080.SI,-0.044461699046848824,147
2016-07,801110.SI,0.08048719716996944,57
2016-07,801120.SI,0.07132748187177351,77
2016-07,801130.SI,0.014525717737492227,74
2016-07,801140.SI,0.029525582791025462,91
2016-07,801150.SI,0.0604092094384272,211
2016-07,801160.SI,0.04723581700106161,76
2016-07,801170.SI,0.0574644058019933,87
2016-07,801180.SI,-0.016452850008324638,126
2016-07,801200.SI,0.03313788170833698,88
2016-07,801210.SI,-5.864281519607495e-05,28
2016-07,801230.SI,0.032511329455141125,36
2016-07,801710.SI,0.0399097310665153,67
2016-07,801720.SI,0.023856709742423376,82
2016-07,801730.SI,-0.013483242711317733,146
2016-07,801740.SI,0.03802074095847252,33
2016-07,801750.SI,-0.03311755064109467,144
2016-07,801760.SI,-0.01395142442966113,86
2016-07,801770.SI,0.03338460540713828,58
2016-07,801780.SI,0.03187037670997639,16
2016-07,801790.SI,-0.0043847625028929915,42
2016-07,801880.SI,0.05396723206571652,116
2016-07,801890.SI,-0.023614117881461394,242
2016-07,801950.SI,0.07148133568979476,36
2016-07,801960.SI,0.0055737601571930195,37
2016-07,801970.SI,0.034630604477709825,57
2016-07,801980.SI,0.03586166783283651,8
2016-08,801010.SI,0.04252869136028381,82
2016-08,801030.SI,0.04788694679841177,217
2016-08,801040.SI,0.09996543982422423,32
2016-08,801050.SI,0.01610636349082939,100
2016-08,801080.SI,0.05548637528337386,148
2016-08,801110.SI,-0.0016060248927052267,58
2016-08,801120.SI,-0.0059571275489642694,79
2016-08,801130.SI,0.03217728999140479,78
2016-08,801140.SI,0.04601357480550505,90
2016-08,801150.SI,0.03906370360886946,214
2016-08,801160.SI,0.03390099016824699,77
2016-08,801170.SI,0.00371625729930658,89
2016-08,801180.SI,0.14216792566743264,125
2016-08,801200.SI,0.06208583062461015,87
2016-08,801210.SI,0.06138376659772815,30
2016-08,801230.SI,0.13040933719098735,36
2016-08,801710.SI,0.08428074443196798,67
2016-08,801720.SI,0.10648727185045348,83
2016-08,801730.SI,0.04279650243335342,145
2016-08,801740.SI,0.045520920178447444,34
2016-08,801750.SI,0.029817746039459747,151
2016-08,801760.SI,0.05638639904966203,95
2016-08,801770.SI,0.04415836313268806,58
2016-08,801780.SI,0.046311257018502694,18
2016-08,801790.SI,0.06280336045627055,43
2016-08,801880.SI,0.007368081626144107,116
2016-08,801890.SI,0.0441515750018493,247
2016-08,801950.SI,0.053584668111180456,34
2016-08,801960.SI,0.04342087016364715,38
2016-08,801970.SI,0.10519451516322298,56
2016-08,801980.SI,0.008813653520542308,7
2016-09,801010.SI,-0.03019517872490085,83
2016-09,801030.SI,0.008027740613648415,227
2016-09,801040.SI,-0.017114841181799845,31
2016-09,801050.SI,-0.04920691498743068,100
2016-09,801080.SI,-0.002583074006628383,149
2016-09,801110.SI,0.05223620087929581,59
2016-09,801120.SI,-0.029016781528988123,79
2016-09,801130.SI,-0.0008937999087812454,76
2016-09,801140.SI,0.0022252315921069687,89
2016-09,801150.SI,-0.01048492590426664,215
2016-09,801160.SI,-0.01898179438183145,77
2016-09,801170.SI,-0.02595166203897803,92
2016-09,801180.SI,0.00037230347087513493,124
2016-09,801200.SI,-0.017022795653412137,86
2016-09,801210.SI,0.01174592851844114,31
2016-09,801230.SI,-0.0031183370992491355,38
2016-09,801710.SI,0.032806669182734005,68
2016-09,801720.SI,-0.027765621620038705,88
2016-09,801730.SI,-0.018908639029763585,147
2016-09,801740.SI,-0.07449492508548494,32
2016-09,801750.SI,-0.03555794250278865,154
2016-09,801760.SI,-0.03965630115527441,98
2016-09,801770.SI,0.003527308495499648,60
2016-09,801780.SI,-0.02455890729812482,20
2016-09,801790.SI,-0.024547575093759932,43
2016-09,801880.SI,0.004882460947225553,117
2016-09,801890.SI,-0.0018187385171186676,250
2016-09,801950.SI,0.010187692737934961,34
2016-09,801960.SI,-0.026268557577005747,39
2016-09,801970.SI,0.009340482961652574,57
2016-09,801980.SI,0.041366290770840974,7
2016-10,801010.SI,0.03988693236922458,84
2016-10,801030.SI,0.0386916562181403,227
2016-10,801040.SI,0.059285883369594394,32
2016-10,801050.SI,0.05744806158210514,100
2016-10,801080.SI,0.0368893820155185,150
2016-10,801110.SI,0.01139511882307187,58
2016-10,801120.SI,0.07033476422578588,80
2016-10,801130.SI,0.03924433779960079,76
2016-10,801140.SI,0.035333540873898395,90
2016-10,801150.SI,0.02331713189781781,215
2016-10,801160.SI,0.027977263029154376,77
2016-10,801170.SI,0.037735573493099306,92
2016-10,801180.SI,-0.0022101485488025263,124
2016-10,801200.SI,0.029536252216078696,85
2016-10,801210.SI,0.022797097868320737,31
2016-10,801230.SI,0.05186816254195947,38
2016-10,801710.SI,0.06358464482539739,68
2016-10,801720.SI,0.11176755432472785,90
2016-10,801730.SI,0.028708956918290784,146
2016-10,801740.SI,0.03413258755823034,30
2016-10,801750.SI,0.03376475266803558,158
2016-10,801760.SI,0.020643328997964394,97
2016-10,801770.SI,0.04984926402587231,65
2016-10,801780.SI,0.006754674289682239,21
2016-10,801790.SI,0.03463094571535974,41
2016-10,801880.SI,0.03964683166409211,121
2016-10,801890.SI,0.05031321727947802,252
