date,ts_code,direction,price,shares,amount,commission,status,reason
20180105,603508.SH,BUY,39.168665000000004,800,31334.932000000004,4.7002398,FILLED,
20180105,000705.SZ,BUY,8.382555,3900,32691.9645,4.903794674999999,FILLED,
20180105,603117.SH,BUY,9.944895,3300,32818.1535,4.922723025,FILLED,
20180105,600222.SH,BUY,5.398085,6100,32928.3185,4.939247775,FILLED,
20180105,000978.SZ,BUY,8.412600000000001,3900,32809.14000000001,4.921371000000001,FILLED,
20180105,600051.SH,BUY,9.744595,3400,33131.623,4.969743449999999,FILLED,
20180105,600287.SH,BUY,7.491220000000001,4400,32961.368,4.9442052,FILLED,
20180105,600232.SH,BUY,7.821715,4200,32851.203,4.9276804499999995,FILLED,
20180105,603100.SH,BUY,10.17524,3200,32560.768,4.884115199999999,FILLED,
20180105,603116.SH,BUY,15.613385000000001,2100,32788.1085,4.918216275,FILLED,
20180105,601368.SH,BUY,9.15371,3600,32953.356,4.943003399999999,FILLED,
20180105,600747.SH,BUY,2.7240800000000003,12200,33233.776000000005,4.9850664,FILLED,
20180105,000859.SZ,BUY,4.376555000000001,7600,33261.81800000001,4.989272700000001,FILLED,
20180105,600218.SH,BUY,7.260875,4500,32673.937500000004,4.901090625,FILLED,
20180105,603118.SH,BUY,8.95341,3700,33127.617,4.969142549999999,FILLED,
20180105,000809.SZ,BUY,3.90585,8500,33199.725,4.97995875,FILLED,
20180105,000993.SZ,BUY,8.102135,4100,33218.7535,4.982813025,FILLED,
20180105,600229.SH,BUY,7.821715,4200,32851.203,4.9276804499999995,FILLED,
20180105,000906.SZ,BUY,7.59137,4300,32642.891000000003,4.89643365,FILLED,
20180105,600969.SH,BUY,12.6189,2600,32809.14,4.921371,FILLED,
20180105,600313.SH,BUY,3.3149650000000004,10000,33149.65,4.9724474999999995,FILLED,
20180105,600880.SH,BUY,5.358025,6200,33219.755,4.982963249999999,FILLED,
20180105,000589.SZ,BUY,4.76714,7000,33369.98,5.005497,FILLED,
20180105,600192.SH,BUY,6.73008,4900,32977.392,4.9466088,FILLED,
20180105,000551.SZ,BUY,8.33248,4000,33329.92,4.9994879999999995,FILLED,
20180105,600810.SH,BUY,7.300935000000001,4500,32854.207500000004,4.928131125,FILLED,
20180105,000948.SZ,BUY,10.545795,3100,32691.964500000002,4.903794674999999,FILLED,
20180105,600613.SH,BUY,8.482705000000001,3900,33082.5495,4.9623824249999995,FILLED,
20180105,600237.SH,BUY,5.458175000000001,6100,33294.86750000001,4.9942301250000005,FILLED,
20180105,600336.SH,BUY,5.10765,6500,33199.725,4.97995875,FILLED,
20180112,000705.SZ,SELL,8.297535000000002,100,829.7535000000001,0.124463025,FILLED,
20180112,600222.SH,SELL,5.361945,6100,32707.864500000003,4.906179675,FILLED,
20180112,000978.SZ,SELL,8.30752,100,830.7520000000001,0.1246128,FILLED,
20180112,600287.SH,SELL,7.648510000000001,4400,33653.444,5.0480166,FILLED,
