date,model_a_score,model_b_score,small_cap,industry_momentum,market_state
2018-01-29,-0.11773804,-0.11883145,-0.12092792,-0.08695293,-0.03627838
2018-02-12,0.01426502,0.01414729,0.01435447,0.01339751,0.00143545
2018-02-26,0.04993575,0.04991874,0.05081348,0.04258653,0.01524404
2018-03-12,0.09407634,0.09266745,0.09541579,0.07799691,0.04770789
2018-03-26,-0.05248926,-0.05239694,-0.05353184,-0.04078617,-0.01605955
2018-04-09,0.03744616,0.03723810,0.03790755,0.02122567,0.03032604
2018-04-23,-0.03249401,-0.03249269,-0.03285716,-0.01924491,-0.00985715
2018-05-07,0.02431193,0.02427105,0.02456995,0.01550299,0.01228498
2018-05-21,0.02562386,0.02564946,0.02588859,0.01653700,0.01294430
2018-06-04,-0.06405017,-0.06409383,-0.06509712,-0.05207770,-0.00650971
2018-06-15,-0.07636679,-0.07664003,-0.07669524,-0.05240842,-0.00766952
2018-07-02,-0.00059187,-0.00058166,-0.00059798,-0.00050828,-0.00005980
2018-07-16,0.02309682,0.02299359,0.02328232,0.01393532,0.01164116
2018-07-30,0.04546563,0.04510611,0.03496764,0.02780993,0.02298224
2018-08-13,-0.03346909,-0.03353536,-0.02545429,-0.02268175,-0.01704994
2018-08-27,-0.00058525,-0.00057780,-0.00039635,-0.00041725,-0.00029793
2018-09-10,-0.04110445,-0.04133224,-0.02813823,-0.02438647,-0.01266220
2018-09-21,0.05840017,0.05829165,0.03920831,0.03822810,0.02940623
2018-10-08,-0.02233144,-0.02115405,-0.00747752,-0.02068780,-0.00672977
2018-10-22,-0.01782459,-0.01747393,-0.01211974,-0.01676565,-0.00545388
2018-11-05,0.01047279,0.01049032,0.00175999,0.00874130,0.00527998
2018-11-19,-0.00051094,-0.00051369,-0.00017252,-0.00039679,-0.00025878
2018-12-03,-0.00724444,-0.00731113,-0.00663710,-0.00548175,-0.00589964
2018-12-17,-0.03478315,-0.03445469,-0.03162401,-0.02354232,-0.02811023
2018-12-28,-0.03652977,-0.03693191,-0.02630773,-0.02618246,-0.03006598
2019-01-14,0.06906447,0.06933289,0.01162250,0.05733766,0.03486750
2019-01-28,0.05949187,0.05874115,0.01006724,0.05167851,0.03020172
2019-02-11,0.02204309,0.02186197,0.01124138,0.01923525,0.01124138
2019-02-25,0.14958131,0.15055856,0.06163781,0.10743038,0.15333663
2019-03-11,0.02487195,0.02491532,0.01443665,0.01775651,0.02553029
2019-03-25,0.04368136,0.04324440,0.03415543,0.02960396,0.04439449
2019-04-08,0.07467517,0.07421272,0.04035514,0.05219739,0.07590439
2019-04-22,-0.03454498,-0.03458365,-0.01435254,-0.02200121,-0.02811727
2019-05-06,-0.08990033,-0.08981549,-0.03639252,-0.07187522,-0.07278504
2019-05-20,0.05219134,0.05201611,0.02644384,0.04319161,0.00528877
2019-06-03,-0.04547098,-0.04530054,-0.00000000,-0.04411016,-0.01368936
2019-06-17,0.00142307,0.00142809,0.00000000,0.00138505,0.00042984
2019-07-01,0.12613025,0.12580892,0.00000000,0.11355219,0.06361913
2019-07-15,-0.01056019,-0.01061277,-0.00000000,-0.00956882,-0.00534903
2019-07-29,0.00355765,0.00355686,0.00000000,0.00314353,0.00107632
2019-08-12,-0.04542129,-0.04511484,-0.01530436,-0.04285220,-0.01377392
2019-08-26,0.06501887,0.06472517,0.01636773,0.05527742,0.03283108
2019-09-09,0.03473239,0.03464553,0.00000000,0.03085219,0.01749945
2019-09-23,-0.02570056,-0.02567949,-0.00519428,-0.02406683,-0.02077712
2019-09-30,-0.01695368,-0.01688337,-0.00341739,-0.01577697,-0.01366958
2019-10-21,0.00235118,0.00234262,0.00000000,0.00214639,0.00189387
