date,ts_code,name,shares,buy_price,buy_date,current_price,market_value,pnl_pct
20180129,600855.SH,航天长峰,3100,13.7606,20180115,15.58,48298.0,13.22
20180129,000705.SZ,浙江震元,5300,8.0921,20180115,8.29,43937.0,2.45
20180129,000721.SZ,西安饮食,8000,5.338,20180115,5.43,43440.0,1.72
20180129,600889.SH,南京化纤,5100,8.3024,20180115,8.3,42330.0,-0.03
20180129,603020.SH,爱普股份,3600,11.7376,20180115,11.72,42192.0,-0.15
20180129,600237.SH,铜峰电子,8200,5.2278,20180115,5.13,42066.0,-1.87
20180129,000737.SZ,北方铜业,9500,4.4967,20180115,0.0,0.0,-100.0
20180212,000737.SZ,北方铜业,9500,4.4967,20180115,4.22,40090.0,-6.15
20180212,603117.SH,万林物流,4200,8.8032,20180129,8.59,36078.0,-2.42
20180212,603020.SH,爱普股份,3200,11.7376,20180115,10.34,33088.0,-11.91
20180212,000428.SZ,华天酒店,9100,4.1262,20180129,3.62,32942.0,-12.27
20180212,600854.SH,春兰股份,7100,5.2879,20180129,4.6,32660.0,-13.01
20180212,600540.SH,新赛股份,8500,4.4166,20180129,3.84,32640.0,-13.06
20180212,600237.SH,铜峰电子,7300,5.2278,20180115,4.19,30587.0,-19.85
20180212,600889.SH,南京化纤,4500,8.3024,20180115,6.28,28260.0,-24.36
20180226,600288.SH,大恒科技,19700,6.7802,20180212,7.22,142234.0,6.49
20180226,600616.SH,金枫酒业,18500,7.2208,20180212,7.5,138750.0,3.87
20180312,600716.SH,凤凰股份,9500,4.2163,20180226,4.95,47025.0,17.4
20180312,600288.SH,大恒科技,5500,6.7802,20180212,8.25,45375.0,21.68
20180312,600616.SH,金枫酒业,5300,7.2208,20180212,8.18,43354.0,13.28
20180312,603020.SH,爱普股份,3700,10.656,20180226,11.66,43142.0,9.42
20180312,000733.SZ,振华科技,3200,12.2984,20180226,13.24,42368.0,7.66
20180312,600854.SH,春兰股份,8400,4.7371,20180226,4.99,41916.0,5.34
20180312,600480.SH,凌云股份,2900,13.7005,20180226,14.44,41876.0,5.4
20180326,600480.SH,凌云股份,1700,13.7005,20180226,14.64,24888.0,6.86
20180326,600668.SH,尖峰集团,1700,15.0125,20180312,14.55,24735.0,-3.08
20180326,600791.SH,京能置业,3900,6.5999,20180312,6.25,24375.0,-5.3
20180326,000965.SZ,天保基建,4500,5.7086,20180312,5.37,24165.0,-5.93
20180326,600587.SH,新华医疗,1700,14.5418,20180312,14.11,23987.0,-2.97
20180326,000159.SZ,国际实业,5400,4.7071,20180312,4.43,23922.0,-5.89
20180326,000809.SZ,和展能源,7300,3.4952,20180312,3.26,23798.0,-6.73
20180326,000716.SZ,黑芝麻,4700,5.4281,20180312,5.04,23688.0,-7.15
20180326,600854.SH,春兰股份,5100,4.7371,20180226,4.64,23664.0,-2.05
20180326,600159.SH,大龙地产,7100,3.6254,20180312,3.32,23572.0,-8.42
20180326,000733.SZ,振华科技,1900,12.2984,20180226,12.38,23522.0,0.66
20180326,600470.SH,六国化工,4400,5.5683,20180312,5.2,22880.0,-6.61
20180409,000733.SZ,振华科技,3300,12.3409,20180226,13.73,45309.0,11.26
20180409,000809.SZ,和展能源,12700,3.3973,20180312,3.53,44831.0,3.91
20180409,600470.SH,六国化工,8000,5.4061,20180312,5.35,42800.0,-1.04
20180409,600159.SH,大龙地产,12500,3.4956,20180312,3.38,42250.0,-3.31
20180409,600573.SH,惠泉啤酒,5500,7.5313,20180326,7.66,42130.0,1.71
