date,ts_code,name,shares,buy_price,buy_date,current_price,market_value,pnl_pct
20180129,600855.SH,航天长峰,900,13.7606,20180115,15.58,14022.0,13.22
20180129,000721.SZ,西安饮食,2400,5.338,20180115,5.43,13032.0,1.72
20180129,600889.SH,南京化纤,1500,8.3024,20180115,8.3,12450.0,-0.03
20180129,000705.SZ,浙江震元,1500,8.0921,20180115,8.29,12435.0,2.45
20180129,600237.SH,铜峰电子,2400,5.2278,20180115,5.13,12312.0,-1.87
20180129,603020.SH,爱普股份,1000,11.7376,20180115,11.72,11720.0,-0.15
20180129,000737.SZ,北方铜业,2800,4.4967,20180115,0.0,0.0,-100.0
20180212,603117.SH,万林物流,1400,8.8032,20180129,8.59,12026.0,-2.42
20180212,000737.SZ,北方铜业,2800,4.4967,20180115,4.22,11816.0,-6.15
20180212,000428.SZ,华天酒店,3000,4.1262,20180129,3.62,10860.0,-12.27
20180212,600540.SH,新赛股份,2800,4.4166,20180129,3.84,10752.0,-13.06
20180212,600854.SH,春兰股份,2300,5.2879,20180129,4.6,10580.0,-13.01
20180212,603020.SH,爱普股份,1000,11.7376,20180115,10.34,10340.0,-11.91
20180212,600237.SH,铜峰电子,2400,5.2278,20180115,4.19,10056.0,-19.85
20180212,600889.SH,南京化纤,1400,8.3024,20180115,6.28,8792.0,-24.36
20180226,600288.SH,大恒科技,2100,6.7802,20180212,7.22,15162.0,6.49
20180226,600616.SH,金枫酒业,2000,7.2208,20180212,7.5,15000.0,3.87
20180312,600288.SH,大恒科技,2000,6.7802,20180212,8.25,16500.0,21.68
20180312,600616.SH,金枫酒业,1900,7.2208,20180212,8.18,15542.0,13.28
20180312,603020.SH,爱普股份,1300,10.656,20180226,11.66,15158.0,9.42
20180326,000159.SZ,国际实业,2600,4.7071,20180312,4.43,11518.0,-5.89
20180326,000809.SZ,和展能源,3500,3.4952,20180312,3.26,11410.0,-6.73
20180326,600159.SH,大龙地产,3400,3.6254,20180312,3.32,11288.0,-8.42
20180326,000965.SZ,天保基建,2100,5.7086,20180312,5.37,11277.0,-5.93
20180326,600791.SH,京能置业,1800,6.5999,20180312,6.25,11250.0,-5.3
20180326,000716.SZ,黑芝麻,2200,5.4281,20180312,5.04,11088.0,-7.15
20180409,000809.SZ,和展能源,4400,3.4481,20180312,3.53,15532.0,2.37
20180409,600573.SH,惠泉啤酒,1900,7.5313,20180326,7.66,14554.0,1.71
20180409,000159.SZ,国际实业,3200,4.6563,20180312,4.49,14368.0,-3.57
20180423,600573.SH,惠泉啤酒,1500,7.5313,20180326,8.56,12840.0,13.66
20180423,600237.SH,铜峰电子,2500,4.5568,20180409,4.74,11850.0,4.02
