date,port_ret,n_stocks,bench_ret_000001.SH,excess_000001.SH,bench_ret_000300.SH,excess_000300.SH,bench_ret_000905.SZ,excess_000905.SZ
2018-01-29,-0.12092792,8,0.03299014,-0.15391807,0.01817147,-0.13909939,0.00187793,-0.12280586
2018-02-12,0.01435447,2,-0.10470486,0.11905934,-0.09574890,0.11010337,-0.14245548,0.15680996
2018-02-26,0.05081348,7,0.05562502,-0.00481155,0.05869097,-0.00787749,0.12896175,-0.07814827
2018-03-12,0.09541579,12,-0.00086332,0.09627911,0.00224542,0.09317036,0.03097773,0.06443805
2018-03-26,-0.05353184,7,-0.05800867,0.00447683,-0.06002743,0.00649559,-0.13333333,0.07980149
2018-04-09,0.03790755,20,0.00145890,0.03644864,-0.00694962,0.04485717,0.11484290,-0.07693535
2018-04-23,-0.03285716,7,-0.02239485,-0.01046232,-0.02247731,-0.01037985,-0.10106900,0.06821183
2018-05-07,0.02456995,12,0.02237045,0.00219951,0.01801809,0.00655186,0.01081081,0.01375914
2018-05-21,0.02588859,12,0.02461088,0.00127771,0.02270478,0.00318381,0.02459893,0.00128966
2018-06-04,-0.06509712,2,-0.03816291,-0.02693421,-0.02898673,-0.03611039,-0.03340292,-0.03169420
2018-06-15,-0.07669524,2,-0.02241534,-0.05427990,-0.01422014,-0.06247510,-0.05507559,-0.02161965
2018-07-02,-0.00059798,2,-0.08151949,0.08092151,-0.09204105,0.09144308,-0.11428571,0.11368774
2018-07-16,0.02328232,12,0.01386561,0.00941671,0.01881537,0.00446695,-0.02064516,0.04392748
2018-07-30,0.04596447,12,0.01954758,0.02641689,0.01238261,0.03358186,0.02898551,0.01697896
2018-08-13,-0.03409988,12,-0.02899131,-0.00510857,-0.03548577,0.00138589,0.02048656,-0.05458644
2018-08-27,-0.00059585,11,-0.00178508,0.00118923,0.00478695,-0.00538280,-0.05646173,0.05586588
2018-09-10,-0.04220735,3,-0.04006420,-0.00214315,-0.05181318,0.00960583,-0.05984043,0.01763308
2018-09-21,0.05881247,5,0.04794944,0.01086302,0.05585563,0.00295684,0.01697313,0.04183934
2018-10-08,-0.02243256,3,-0.02894543,0.00651287,-0.03506445,0.01263189,-0.04033380,0.01790124
2018-10-22,-0.01817962,3,-0.02268874,0.00450912,-0.00626747,-0.01191215,-0.13043478,0.11225517
2018-11-05,0.01055996,6,0.00397548,0.00658449,-0.00227446,0.01283442,0.02500000,-0.01444004
2018-11-19,-0.00051756,6,0.01428700,-0.01480455,0.00973632,-0.01025387,0.10406504,-0.10458260
2018-12-03,-0.00737455,10,-0.01801864,0.01064409,-0.01021455,0.00284000,0.02356406,-0.03093862
2018-12-17,-0.03513779,10,-0.02140438,-0.01373341,-0.03059035,-0.00454744,-0.06906475,0.03392696
2018-12-28,-0.03758248,10,-0.04006103,0.00247855,-0.04762216,0.01003968,-0.06336940,0.02578692
2019-01-14,0.06973500,6,0.01678863,0.05294637,0.01897624,0.05075875,0.05280528,0.01692972
2019-01-28,0.06040345,6,0.02413922,0.03626423,0.03781009,0.02259336,-0.03291536,0.09331881
2019-02-11,0.02248276,6,0.02191752,0.00056524,0.03853749,-0.01605472,0.00810373,0.01437904
2019-02-25,0.15333663,25,0.11582496,0.03751167,0.12793411,0.02540253,0.13504823,0.01828840
2019-03-11,0.02553029,25,0.02218940,0.00334089,0.00012643,0.02540386,0.02832861,-0.00279832
2019-03-25,0.04439449,25,0.00529859,0.03909589,0.00345061,0.04094388,0.33471074,-0.29031626
2019-04-08,0.07590439,24,0.06630855,0.00959583,0.08400163,-0.00809724,-0.03818369,0.11408808
2019-04-22,-0.03514659,19,-0.00917394,-0.02597265,-0.00779293,-0.02735366,-0.01287554,-0.02227105
2019-05-06,-0.09098130,9,-0.09597963,0.00499833,-0.08470617,-0.00627512,-0.18913043,0.09814914
2019-05-20,0.05288769,2,-0.01233781,0.06522550,-0.01813605,0.07102374,0.00134048,0.05154721
2019-06-03,-0.04563120,3,0.00678474,-0.05241594,0.00393066,-0.04956186,0.01070950,-0.05634070
2019-06-17,0.00143281,3,-0.00085077,0.00228358,0.00628084,-0.00484803,-0.03973510,0.04116791
2019-07-01,0.12723827,10,0.05446720,0.07277107,0.07688106,0.05035721,0.07862069,0.04861758
2019-07-15,-0.01069806,6,-0.03373425,0.02303618,-0.02836106,0.01766300,0.00895141,-0.01964947
2019-07-29,0.00358772,6,-0.00040048,0.00398821,0.00786640,-0.00427868,-0.03041825,0.03400597
2019-08-12,-0.04591307,3,-0.04284675,-0.00306632,-0.04025813,-0.00565495,-0.08496732,0.03905425
2019-08-26,0.06566216,11,0.01725506,0.04840710,0.01805999,0.04760217,0.02428571,0.04137645
2019-09-09,0.03499891,10,0.05628347,-0.02128456,0.05497685,-0.01997794,0.05020921,-0.01521030
2019-09-23,-0.02597140,9,-0.01575743,-0.01021398,-0.02071177,-0.00525963,-0.00132802,-0.02464338
2019-09-30,-0.01708697,9,-0.02414701,0.00706004,-0.01956824,0.00248127,-0.03723404,0.02014707
