date,model_a_score,model_b_score,small_cap,industry_momentum,market_state
2018-01-29,-0.03477368,-0.03509661,-0.03571580,-0.02568136,-0.01071474
2018-02-12,0.00077038,0.00076402,0.00077521,0.00072353,0.00007752
2018-02-26,0.00506356,0.00507754,0.00518275,0.00477964,0.00155482
2018-03-12,0.01532969,0.01519114,0.01540368,0.01292197,0.00770184
2018-03-26,-0.01603493,-0.01590278,-0.01616675,-0.01347229,-0.00485002
2018-04-09,0.00499547,0.00493499,0.00502947,0.00310151,0.00402358
2018-04-23,-0.00742041,-0.00733537,-0.00750021,-0.00446441,-0.00225006
2018-05-07,0.01083730,0.01075168,0.01089367,0.00780713,0.00544683
2018-05-21,0.00739218,0.00740523,0.00746242,0.00526515,0.00373121
2018-06-04,-0.01425438,-0.01426409,-0.01448737,-0.01158990,-0.00144874
2018-06-15,-0.00375594,-0.00376937,-0.00377209,-0.00257759,-0.00037721
2018-07-02,-0.00012015,-0.00011807,-0.00012139,-0.00010318,-0.00001214
2018-07-16,0.00075545,0.00075100,0.00075943,0.00056535,0.00037972
2018-07-30,0.01297892,0.01285580,0.01092046,0.01048364,0.00655227
2018-08-13,-0.00388544,-0.00390216,-0.00330967,-0.00289044,-0.00198580
2018-08-27,-0.00331570,-0.00332477,-0.00167773,-0.00259116,-0.00167773
2018-09-10,-0.00969486,-0.00970140,-0.00324637,-0.00714202,-0.00292174
2018-09-21,0.00493284,0.00492203,0.00247988,0.00377493,0.00247988
2018-10-08,-0.00450950,-0.00428253,-0.00151306,-0.00408526,-0.00136175
2018-10-22,-0.00206018,-0.00204510,-0.00207649,-0.00159198,-0.00062295
2018-11-05,0.00918038,0.00924699,0.00312070,0.00743768,0.00468105
2018-11-19,0.00358646,0.00360579,0.00121097,0.00278523,0.00181645
2018-12-03,-0.00199935,-0.00201775,-0.00183173,-0.00151287,-0.00162821
2018-12-17,-0.01443054,-0.01424309,-0.01324765,-0.00844121,-0.01166355
2018-12-28,-0.03289613,-0.03287380,-0.02580383,-0.02130042,-0.02697893
2019-01-14,0.05023299,0.05071798,0.02114790,0.04024641,0.02573410
2019-01-28,0.01343398,0.01350569,0.00227610,0.01175987,0.00682831
2019-02-11,0.00553494,0.00546182,0.00281101,0.00484119,0.00281101
2019-02-25,0.03789872,0.03807470,0.01930529,0.02985810,0.03872509
2019-03-11,0.01820709,0.01829597,0.01399856,0.01395030,0.01860722
2019-03-25,0.02215278,0.02193206,0.02069187,0.01724678,0.02248972
2019-04-08,0.03026634,0.03017404,0.02060703,0.02325398,0.03070395
2019-04-22,-0.01518134,-0.01523027,-0.00776929,-0.01180932,-0.01243087
2019-05-06,-0.04218522,-0.04195965,-0.02131633,-0.03481667,-0.03410612
