date,ts_code,name,shares,buy_price,buy_date,current_price,market_value,pnl_pct
20180129,601088.SH,中国神华,6000,23.5553,20180115,26.13,156780.0,10.93
20180129,601006.SH,大秦铁路,14800,9.6645,20180115,10.07,149036.0,4.2
20180129,000001.SZ,平安银行,10000,14.2213,20180115,13.74,137400.0,-3.38
20180129,000670.SZ,盈方微,23100,6.1793,20180115,5.85,135135.0,-5.33
20180129,601318.SH,中国平安,1800,77.7665,20180115,73.36,132048.0,-5.67
20180129,600732.SH,爱旭股份,20000,7.1307,20180115,6.6,132000.0,-7.44
20180129,603288.SH,海天味业,2400,57.9568,20180115,54.52,130848.0,-5.93
20180212,600887.SH,伊利股份,4100,33.5202,20180129,31.65,129765.0,-5.58
20180212,000651.SZ,格力电器,2500,55.8637,20180129,51.51,128775.0,-7.79
20180212,000858.SZ,五粮液,1700,82.2031,20180129,74.4,126480.0,-9.49
20180212,000333.SZ,美的集团,2300,59.9598,20180129,54.42,125166.0,-9.24
20180212,601398.SH,工商银行,18800,7.4411,20180129,6.61,124268.0,-11.17
20180212,600028.SH,中国石化,18800,7.4512,20180129,6.3,118440.0,-15.45
20180212,600519.SH,贵州茅台,100,737.4245,20180129,697.48,69748.0,-5.42
20180226,000803.SZ,山高环能,7100,17.8267,20180212,20.73,147183.0,16.29
20180226,601088.SH,中国神华,5300,23.9459,20180212,25.83,136899.0,7.87
20180226,601398.SH,工商银行,19300,7.4199,20180129,7.02,135486.0,-5.39
20180226,600019.SH,宝钢股份,12700,10.005,20180212,10.62,134874.0,6.15
20180226,603168.SH,莎普爱思,10800,11.7476,20180212,12.32,133056.0,4.87
20180226,600048.SH,保利发展,8800,14.5218,20180212,15.09,132792.0,3.91
20180226,600800.SH,渤海化学,27100,4.7171,20180212,4.86,131706.0,3.03
20180312,601857.SH,中国石油,16500,8.2724,20180226,8.05,132825.0,-2.69
20180312,600028.SH,中国石化,20500,6.6399,20180226,6.45,132225.0,-2.86
20180312,000858.SZ,五粮液,1700,78.6378,20180226,76.15,129455.0,-3.16
20180312,000001.SZ,平安银行,10700,12.6489,20180226,12.03,128721.0,-4.89
20180312,000002.SZ,万科Ａ,3900,34.2313,20180226,32.62,127218.0,-4.71
20180312,601398.SH,工商银行,19400,7.4179,20180129,6.48,125712.0,-12.64
20180312,601088.SH,中国神华,5200,23.9459,20180212,23.25,120900.0,-2.91
20180326,601998.SH,中信银行,11400,6.7301,20180312,6.4,72960.0,-4.9
20180326,600519.SH,贵州茅台,100,725.0359,20180312,713.49,71349.0,-1.59
20180326,000858.SZ,五粮液,1000,78.6378,20180226,69.99,69990.0,-11.0
20180326,000001.SZ,平安银行,6400,12.6489,20180226,10.93,69952.0,-13.59
20180326,000002.SZ,万科Ａ,2300,34.2313,20180226,30.33,69759.0,-11.4
20180326,601088.SH,中国神华,3300,23.9459,20180212,21.06,69498.0,-12.05
20180326,000725.SZ,京东方Ａ,12700,6.0691,20180312,5.44,69088.0,-10.37
20180326,601766.SH,中国中车,6800,10.7261,20180312,10.1,68680.0,-5.84
20180326,600926.SH,杭州银行,6200,11.9279,20180312,11.05,68510.0,-7.36
20180326,000651.SZ,格力电器,1400,53.3699,20180312,48.13,67382.0,-9.82
20180326,601668.SH,中国建筑,7700,9.0435,20180312,8.73,67221.0,-3.47
20180326,601628.SH,中国人寿,2500,27.4511,20180312,26.04,65100.0,-5.14
20180409,000002.SZ,万科Ａ,3900,32.6494,20180226,31.62,123318.0,-3.15
20180409,600926.SH,杭州银行,10800,11.561,20180312,11.16,120528.0,-3.47
20180409,600028.SH,中国石化,18100,6.65,20180326,6.59,119279.0,-0.9
20180409,000858.SZ,五粮液,1700,75.1202,20180226,69.75,118575.0,-7.15
20180409,601998.SH,中信银行,18700,6.605,20180312,6.24,116688.0,-5.53
20180409,601398.SH,工商银行,19900,6.029,20180326,5.86,116614.0,-2.8
20180409,000651.SZ,格力电器,2400,51.2167,20180312,45.72,109728.0,-10.73
20180423,000858.SZ,五粮液,800,75.1202,20180226,69.69,55752.0,-7.23
20180423,600028.SH,中国石化,7700,6.65,20180326,6.83,52591.0,2.71
20180423,000002.SZ,万科Ａ,1700,32.6494,20180226,29.91,50847.0,-8.39
20180423,601998.SH,中信银行,7800,6.605,20180312,6.38,49764.0,-3.41
20180423,600019.SH,宝钢股份,5200,8.5728,20180409,9.13,47476.0,6.5
20180423,601088.SH,中国神华,2100,20.3204,20180409,20.59,43239.0,1.33
20180423,600030.SH,中信证券,2300,19.369,20180409,18.53,42619.0,-4.33
20180423,601229.SH,上海银行,2800,14.4617,20180409,14.92,41776.0,3.17
20180423,601601.SH,中国太保,1300,33.8807,20180409,31.6,41080.0,-6.73
20180423,600308.SH,华泰股份,7400,5.7186,20180409,5.52,40848.0,-3.47
20180423,601169.SH,北京银行,5900,6.8302,20180409,6.74,39766.0,-1.32
20180423,600538.SH,国发股份,6700,5.5984,20180409,5.72,38324.0,2.17
20180423,603288.SH,海天味业,600,58.5477,20180409,61.57,36942.0,5.16
20180423,000785.SZ,居然智家,3700,9.4742,20180409,9.42,34854.0,-0.57
20180423,600279.SH,重庆港,5600,6.019,20180409,5.99,33544.0,-0.48
20180423,600738.SH,丽尚国潮,4300,7.7216,20180409,7.53,32379.0,-2.48
20180423,603088.SH,宁波精达,1400,24.687,20180409,23.12,32368.0,-6.35
20180423,600731.SH,湖南海利,4700,7.1607,20180409,6.71,31537.0,-6.29
20180423,603689.SH,皖天然气,2800,11.9279,20180409,11.0,30800.0,-7.78
20180423,600527.SH,江南高纤,7100,4.7772,20180409,2.77,19667.0,-42.02
