date,strategy,bench_000001.SH,bench_000300.SH,bench_000905.SZ
2018-01-15,998367.06,1000000.00,1000000.00,1000000.00
2018-01-29,978986.50,1032990.14,1018171.47,1001877.93
2018-02-12,892111.58,924831.05,920682.67,859154.93
2018-02-26,952394.48,976274.80,974718.43,969953.05
2018-03-12,902871.68,975431.96,976907.08,1000000.00
2018-03-26,840579.96,918848.45,918265.86,866666.67
2018-04-09,831506.46,920188.96,911884.26,966197.18
2018-04-23,808223.11,899581.47,891387.55,868544.60
2018-05-07,838845.06,919705.51,907448.65,877934.27
2018-05-21,843467.51,942340.28,928052.08,899530.52
2018-06-04,782834.09,906377.83,901150.88,869483.57
2018-06-15,771006.51,886061.06,888336.38,821596.24
2018-07-02,711254.17,813829.82,806572.97,727699.53
2018-07-16,737356.28,825114.07,821748.94,712676.06
2018-07-30,742615.22,841243.05,831924.34,733333.33
2018-08-13,716878.86,816854.31,802402.86,748356.81
2018-08-27,709056.49,815396.17,806243.92,706103.29
2018-09-10,668639.20,782727.97,764469.86,663849.77
2018-09-21,719546.15,820259.34,807169.81,675117.37
2018-10-08,693053.88,796516.58,778866.84,647887.32
2018-10-22,693862.34,778444.62,773985.32,563380.28
2018-11-05,662224.59,781539.31,772224.92,577464.79
2018-11-19,652620.11,792705.16,779743.55,637558.69
2018-12-03,640862.37,778421.69,771778.82,652582.16
2018-12-17,636401.91,761760.06,748169.84,607511.74
2018-12-28,562658.19,731243.17,712540.38,569014.08
2019-01-14,572454.40,743519.74,726061.72,599061.03
2019-01-28,607509.65,761467.73,753514.17,579342.72
2019-02-11,622581.56,778157.22,782552.72,584037.56
2019-02-25,742510.31,868287.24,882667.90,662910.80
2019-03-11,736892.90,887554.02,882779.49,681690.14
2019-03-25,754717.45,892256.80,885825.61,909859.15
2019-04-08,790631.95,951421.06,960236.41,875117.37
2019-04-22,761901.22,942692.78,952753.35,863849.77
2019-05-06,709719.39,852213.47,872049.26,700469.48
2019-05-20,670851.99,841699.03,856233.73,701408.45
2019-06-03,719577.02,847409.73,859599.29,708920.19
2019-06-17,723409.02,846688.78,864998.30,680751.17
2019-07-01,815770.07,892805.55,931500.28,734272.30
2019-07-15,804093.21,862687.43,905081.94,740845.07
2019-07-29,799131.19,862341.94,912201.68,718309.86
2019-08-12,760562.38,825393.39,875478.15,657277.00
2019-08-26,793584.12,839635.60,891289.28,673239.44
2019-09-09,845752.48,886893.20,940289.56,707042.25
2019-09-23,823514.12,872918.05,920814.50,706103.29
2019-09-30,813483.75,851839.69,902795.78,679812.21
2019-10-21,828913.04,861934.63,918489.94,675117.37
2019-11-04,851496.18,872453.36,941513.92,678873.24
2019-11-18,841829.21,853015.76,924901.25,657277.00
2019-12-02,816439.99,843224.50,907891.51,643192.49
2019-12-16,857369.74,875063.14,943744.51,672300.47
2019-12-30,871302.94,891374.99,966012.36,696713.62
2020-01-13,895993.61,913525.99,994970.46,708920.19
2020-01-23,861867.58,872757.19,947615.27,648826.29
2020-02-10,842910.97,847529.04,926812.64,599061.03
2020-02-24,898546.35,888797.47,978131.30,625352.11
2020-03-09,834000.69,863011.55,946013.28,633802.82
2020-03-23,755479.89,779996.07,835528.01,564319.25
2020-04-03,797898.32,810437.46,878818.46,563380.28
2020-04-20,853141.48,836406.00,912008.72,569014.08
2020-04-30,816575.13,838613.72,926001.33,555868.54
2020-05-18,836917.99,843110.26,928447.22,550234.74
2020-06-01,828198.25,854842.75,939908.94,625352.11
2020-06-15,856719.98,847394.99,936038.89,604694.84
2020-06-29,836115.09,868355.56,972658.85,587793.43
2020-07-13,995259.70,1009616.83,1148564.82,834741.78
2020-07-27,935463.76,939814.66,1071761.78,661971.83
2020-08-10,921643.82,990841.25,1118249.02,693896.71
2020-08-24,997120.52,992713.68,1125581.01,690140.85
2020-09-07,1021702.41,965430.90,1105113.19,660093.90
2020-09-21,1023664.24,972569.00,1110334.30,660093.90
2020-09-30,1021679.31,943575.20,1085712.54,622535.21
2020-10-19,1058367.27,971317.57,1125495.52,637558.69
2020-11-02,1056984.40,945647.49,1117293.24,607511.74
2020-11-16,1114337.98,981375.39,1160684.93,656338.03
2020-11-30,1089924.62,994507.21,1173957.63,680751.17
2020-12-14,1079025.51,987870.33,1167942.18,651643.19
2020-12-28,1162008.14,996128.77,1198610.15,637558.69
2021-01-11,1312318.39,1035481.61,1287775.18,625352.11
2021-01-25,1299405.44,1062674.28,1331504.04,621596.24
2021-02-08,1293537.52,1035759.84,1316981.45,591549.30
2021-02-22,1346786.35,1068012.76,1324737.44,630985.92
2021-03-08,1212239.70,1003203.62,1202304.59,634741.78
2021-03-22,1219490.62,1009661.67,1196891.26,677934.27
2021-04-02,1284187.74,1021669.68,1221601.08,663849.77
2021-04-19,1254228.69,1019662.96,1203959.38,665727.70
2021-04-30,1263226.70,1010663.63,1212591.44,634741.78
2021-05-17,1233928.88,1031411.22,1227145.95,650704.23
2021-05-31,1321094.59,1060105.50,1261838.50,637558.69
2021-06-11,1319481.68,1052561.36,1236546.06,629107.98
2021-06-28,1326446.71,1057435.77,1242949.81,630985.92
2021-07-12,1368614.98,1040272.24,1214773.52,615962.44
2021-07-26,1304707.09,1016699.28,1165685.22,603755.87
2021-08-09,1320698.37,1024672.89,1179948.01,600938.97
2021-08-23,1326860.55,1019540.87,1144521.73,614084.51
2021-09-06,1305314.75,1061976.79,1167679.71,643192.49
2021-09-17,1252960.81,1059662.46,1149269.87,649765.26
2021-09-30,1155715.98,1046233.44,1151741.30,621596.24
2021-10-18,1186913.64,1046224.97,1153727.62,615962.44
2021-11-01,1208349.01,1039288.01,1157493.04,597183.10
2021-11-15,1225035.57,1036010.80,1155526.91,660093.90
2021-11-29,1296178.31,1044629.56,1148200.77,705164.32
2021-12-13,1246484.87,1079341.66,1203198.29,681690.14
2021-12-27,1143961.52,1060251.17,1164271.05,717370.89
2022-01-10,1118320.70,1053666.95,1146454.62,729577.46
2022-01-24,1098225.86,1033313.94,1132891.50,669483.57
2022-02-07,1063261.18,1005598.23,1096763.89,703286.38
2022-02-21,1052339.30,1023493.44,1096816.95,717370.89
2022-03-07,1051977.60,988965.51,1030184.85,738967.14
2022-03-21,990320.86,954023.44,1007930.11,681690.14
2022-04-01,1027638.34,962535.69,1012051.08,764319.25
2022-04-18,963051.19,936969.67,986070.64,775586.85
2022-04-29,862537.04,893438.78,950535.75,644131.46
2022-05-16,1001496.48,901263.58,936405.61,719248.83
2022-05-30,976123.26,923346.02,953559.70,776525.82
2022-06-13,974657.36,954570.40,991506.61,749295.77
