date,ts_code,direction,price,shares,amount,commission,status,reason
20180131,601118.SH,BUY,5.855849999999999,8500,49774.72499999999,7.466208749999998,FILLED,
20180131,601966.SH,BUY,17.507489999999997,2600,45519.473999999995,6.827921099999998,FILLED,
20180131,601163.SH,BUY,19.699679999999997,2200,43339.295999999995,6.500894399999999,FILLED,
20180131,600352.SH,BUY,12.48247,2200,27461.433999999997,4.119215099999999,FILLED,
20180131,000959.SZ,BUY,6.146139999999999,14600,89733.64399999999,13.460046599999997,FILLED,
20180131,600010.SH,BUY,2.48248,26000,64544.479999999996,9.681671999999999,FILLED,
20180131,600019.SH,BUY,9.98998,3600,35963.928,5.3945891999999995,FILLED,
20180131,600219.SH,BUY,3.5335299999999994,31600,111659.54799999998,16.748932199999995,FILLED,
20180131,600547.SH,BUY,31.81178,3100,98616.518,14.792477699999997,FILLED,
20180131,601958.SH,BUY,7.297289999999999,11800,86108.022,12.916203299999998,FILLED,
20180131,600489.SH,BUY,9.799789999999998,9000,88198.10999999999,13.229716499999997,FILLED,
20180131,601212.SH,BUY,6.556549999999999,100,655.6549999999999,0.09834824999999997,FILLED,
20180131,600074.SH,BUY,3.1831799999999997,17700,56342.28599999999,8.451342899999998,FILLED,
20180131,600703.SH,BUY,23.243219999999997,2400,55783.727999999996,8.367559199999999,FILLED,
20180131,603160.SH,BUY,84.9849,200,16996.98,2.5495469999999996,FILLED,
20180131,000725.SZ,BUY,6.086079999999999,1000,6086.079999999999,0.9129119999999997,FILLED,
20180131,600690.SH,BUY,21.221199999999996,4600,97617.51999999997,14.642627999999995,FILLED,
20180131,000100.SZ,BUY,3.5735699999999992,19700,70399.32899999998,10.559899349999997,FILLED,
20180131,000651.SZ,BUY,55.99593999999999,2300,128790.66199999998,19.318599299999995,FILLED,
20180131,000333.SZ,BUY,59.879819999999995,2000,119759.63999999998,17.963945999999996,FILLED,
20180131,000895.SZ,BUY,27.917889999999996,2500,69794.72499999999,10.469208749999998,FILLED,
20180131,000568.SZ,BUY,65.37531,1100,71912.841,10.78692615,FILLED,
20180131,000858.SZ,BUY,84.46437999999999,1700,143589.446,21.538416899999998,FILLED,
20180131,600887.SH,BUY,34.1341,2000,68268.2,10.240229999999999,FILLED,
20180131,600519.SH,BUY,765.3045399999999,200,153060.90799999997,22.959136199999993,FILLED,
20180131,600177.SH,BUY,9.11911,6400,58362.304,8.754345599999999,FILLED,
20180131,603858.SH,BUY,49.39935,1100,54339.284999999996,8.150892749999999,FILLED,
20180131,000623.SZ,BUY,22.69267,2900,65808.743,9.87131145,FILLED,
20180131,600332.SH,BUY,27.597569999999997,2300,63474.41099999999,9.521161649999998,FILLED,
20180131,600436.SH,BUY,73.36328999999999,800,58690.63199999999,8.803594799999997,FILLED,
20180131,601607.SH,BUY,23.89387,2800,66902.836,10.035425399999998,FILLED,
20180131,600196.SH,BUY,40.63059,1800,73135.06199999999,10.970259299999997,FILLED,
20180131,600535.SH,BUY,35.865829999999995,1600,57385.327999999994,8.607799199999999,FILLED,
20180131,600518.SH,BUY,20.850829999999995,3700,77148.07099999998,11.572210649999997,FILLED,
20180131,000503.SZ,BUY,39.519479999999994,400,15807.791999999998,2.3711687999999995,FILLED,
20180131,600674.SH,BUY,9.73973,5600,54542.488,8.1813732,FILLED,
20180131,600023.SH,BUY,5.805799999999999,8300,48188.13999999999,7.228220999999998,FILLED,
20180131,600900.SH,BUY,15.915899999999999,6300,100270.17,15.040525499999998,FILLED,
20180131,600886.SH,BUY,7.19719,6500,46781.735,7.01726025,FILLED,
20180131,600795.SH,BUY,3.1231199999999997,12100,37789.75199999999,5.668462799999999,FILLED,
20180131,600011.SH,BUY,6.316309999999999,4600,29055.025999999994,4.3582538999999985,FILLED,
20180131,601991.SH,BUY,4.104099999999999,3000,12312.299999999997,1.8468449999999994,FILLED,
20180131,600021.SH,BUY,8.63863,200,1727.7259999999999,0.25915889999999997,FILLED,
20180131,601006.SH,BUY,9.65965,12300,118813.69499999999,17.822054249999997,FILLED,
20180131,600018.SH,BUY,7.24724,10900,78994.916,11.849237399999998,FILLED,
20180131,601021.SH,BUY,34.97494,1800,62954.89199999999,9.443233799999998,FILLED,
20180131,601333.SH,BUY,5.075069999999999,13200,66990.92399999998,10.048638599999997,FILLED,
20180131,600233.SH,BUY,16.18617,3200,51795.744,7.769361599999999,FILLED,
20180131,601872.SH,BUY,4.33433,11900,51578.526999999995,7.736779049999998,FILLED,
20180131,601018.SH,BUY,5.285279999999999,11000,58138.079999999994,8.720711999999999,FILLED,
20180131,601866.SH,BUY,3.47347,11100,38555.517,5.783327549999999,FILLED,
20180131,000402.SZ,BUY,11.8118,5900,69689.62,10.453442999999998,FILLED,
20180131,600048.SH,BUY,17.24723,8100,139702.563,20.955384449999997,FILLED,
20180131,600383.SH,BUY,15.675659999999999,4900,76810.734,11.521610099999998,FILLED,
20180131,600649.SH,BUY,8.878869999999997,6800,60376.315999999984,9.056447399999996,FILLED,
20180131,600376.SH,BUY,10.58057,5500,58193.135,8.72897025,FILLED,
20180131,000002.SZ,BUY,37.59756,4400,165429.264,24.8143896,FILLED,
20180131,600663.SH,BUY,19.58957,2700,52891.83899999999,7.933775849999998,FILLED,
20180131,600895.SH,BUY,14.22421,2700,38405.367,5.760805049999999,FILLED,
20180131,600739.SH,BUY,17.68767,3400,60138.078,9.0207117,FILLED,
