date,ts_code,name,shares,buy_price,buy_date,current_price,market_value,pnl_pct
20180228,000898.SZ,鞍钢股份,3500,7.1171,20180131,7.25,25375.0,1.87
20180228,600019.SH,宝钢股份,2500,9.99,20180131,10.04,25100.0,0.5
20180228,601669.SH,中国电建,3400,7.3373,20180131,7.34,24956.0,0.04
20180228,600739.SH,辽宁成大,1400,17.6877,20180131,17.7,24780.0,0.07
20180228,600900.SH,长江电力,1500,15.9159,20180131,16.47,24705.0,3.48
20180228,600377.SH,宁沪高速,2500,9.97,20180131,9.86,24650.0,-1.1
20180228,600170.SH,上海建工,6400,3.8739,20180131,3.79,24256.0,-2.17
20180228,000709.SZ,河钢股份,6100,4.044,20180131,3.97,24217.0,-1.83
20180228,000883.SZ,湖北能源,5300,4.6847,20180131,4.55,24115.0,-2.87
20180228,600023.SH,浙能电力,4300,5.8058,20180131,5.56,23908.0,-4.23
20180228,600642.SH,申能股份,4100,6.036,20180131,5.82,23862.0,-3.58
20180228,600219.SH,南山铝业,7000,3.5335,20180131,3.37,23590.0,-4.63
20180228,000157.SZ,中联重科,5500,4.4945,20180131,4.28,23540.0,-4.77
20180228,601328.SH,交通银行,3600,6.7868,20180131,6.5,23400.0,-4.23
20180228,600886.SH,国投电力,3400,7.1972,20180131,6.88,23392.0,-4.41
20180228,600350.SH,山东高速,3900,6.3363,20180131,5.99,23361.0,-5.47
20180228,601006.SH,大秦铁路,2500,9.6596,20180131,9.32,23300.0,-3.52
20180228,601988.SH,中国银行,5500,4.5445,20180131,4.23,23265.0,-6.92
20180228,600015.SH,华夏银行,2500,9.8598,20180131,9.3,23250.0,-5.68
20180228,601333.SH,广深铁路,4900,5.0751,20180131,4.74,23226.0,-6.6
20180228,601166.SH,兴业银行,1300,18.6987,20180131,17.86,23218.0,-4.49
20180228,600332.SH,白云山,900,27.5976,20180131,25.78,23202.0,-6.59
20180228,601288.SH,农业银行,5600,4.4645,20180131,4.13,23128.0,-7.49
20180228,600674.SH,川投能源,2500,9.7397,20180131,9.18,22950.0,-5.75
