date,ts_code,name,shares,buy_price,buy_date,current_price,market_value,pnl_pct
20190329,000423.SZ,东阿阿胶,400,46.8468,20180831,47.45,18980.0,1.29
20190329,603288.SH,海天味业,200,59.0223,20180330,86.7,17340.0,46.89
20190329,600270.SH,外运发展(退),800,20.2502,20181031,0.0,0.0,-100.0
20190430,601166.SH,兴业银行,1200,15.4186,20180831,19.92,23904.0,29.19
20190430,000568.SZ,泸州老窖,300,66.6466,20190329,77.88,23364.0,16.86
20190430,601888.SH,中国中免,300,70.1501,20190329,77.49,23247.0,10.46
20190430,600000.SH,浦发银行,1900,11.2913,20190329,11.97,22743.0,6.01
20190430,600660.SH,福耀玻璃,900,25.7096,20180131,25.12,22608.0,-2.29
20190430,601238.SH,广汽集团,1800,10.5289,20181130,12.49,22482.0,18.63
20190430,000651.SZ,格力电器,400,47.2572,20190329,55.58,22232.0,17.61
20190430,000338.SZ,潍柴动力,1800,8.2254,20180427,12.35,22230.0,50.14
20190430,600377.SH,宁沪高速,2200,9.8609,20180131,10.08,22176.0,2.22
20190430,601006.SH,大秦铁路,2600,9.1473,20180131,8.52,22152.0,-6.86
20190430,601818.SH,光大银行,5300,3.8871,20181130,4.17,22101.0,7.28
20190430,600900.SH,长江电力,1300,16.8869,20190329,16.87,21931.0,-0.1
20190430,601328.SH,交通银行,3500,5.8693,20181228,6.26,21910.0,6.66
20190430,600236.SH,桂冠电力,3700,5.8553,20190228,5.92,21904.0,1.1
20190430,600176.SH,中国巨石,2000,9.7828,20181228,10.9,21800.0,11.42
20190430,601088.SH,中国神华,1100,22.4011,20180228,19.69,21659.0,-12.1
20190430,601225.SH,陕西煤业,2400,8.466,20180228,9.02,21648.0,6.54
20190430,600009.SH,上海机场,300,62.2121,20190329,70.63,21189.0,13.53
20190430,600350.SH,山东高速,4300,4.4544,20180928,4.92,21156.0,10.45
20190430,600886.SH,国投电力,2600,7.4059,20181130,8.09,21034.0,9.24
20190430,002001.SZ,新和成,1100,15.025,20181228,19.01,20911.0,26.52
20190430,000999.SZ,华润三九,700,24.9662,20180731,29.5,20650.0,18.16
20190430,600688.SH,上海石化,4000,6.191,20180131,5.13,20520.0,-17.14
20190430,000858.SZ,五粮液,200,95.095,20190329,102.36,20472.0,7.64
20190430,601158.SH,重庆水务,3500,6.4811,20180131,5.84,20440.0,-9.89
20190430,600674.SH,川投能源,2300,9.4679,20180131,8.86,20378.0,-6.42
20190430,000898.SZ,鞍钢股份,3800,5.7529,20181031,5.36,20368.0,-6.83
20190430,600585.SH,海螺水泥,500,33.8688,20180531,39.95,19975.0,17.96
20190430,601216.SH,君正集团,5500,3.984,20190329,3.63,19965.0,-8.89
20190430,600398.SH,海澜之家,2200,9.7798,20190329,9.07,19954.0,-7.26
20190430,002415.SZ,海康威视,600,34.5345,20190228,32.68,19608.0,-5.37
20190430,000786.SZ,北新建材,1000,18.5786,20190228,19.31,19310.0,3.94
20190430,600516.SH,方大炭素,900,22.2622,20190228,20.98,18882.0,-5.76
20190430,603369.SH,今世缘,700,20.8008,20190228,26.12,18284.0,25.57
20190430,603288.SH,海天味业,200,59.0223,20180330,89.28,17856.0,51.26
20190430,000538.SZ,云南白药,200,85.5855,20190329,88.5,17700.0,3.41
20190430,000423.SZ,东阿阿胶,400,46.8468,20180831,43.79,17516.0,-6.53
20190430,002007.SZ,华兰生物,400,38.7487,20190228,42.66,17064.0,10.09
20190430,600436.SH,片仔癀,100,115.0149,20190329,115.3,11530.0,0.25
20190430,600270.SH,外运发展(退),800,20.2502,20181031,0.0,0.0,-100.0
20190531,600377.SH,宁沪高速,2200,9.8609,20180131,10.69,23518.0,8.41
20190531,600642.SH,申能股份,3900,5.6056,20190430,5.92,23088.0,5.61
20190531,600900.SH,长江电力,1300,16.8869,20190329,17.71,23023.0,4.87
20190531,600674.SH,川投能源,2500,9.42,20180131,9.01,22525.0,-4.35
20190531,600004.SH,白云机场,1400,15.2552,20190430,15.67,21938.0,2.72
20190531,600025.SH,华能水电,5400,4.0941,20190430,4.04,21816.0,-1.32
20190531,601158.SH,重庆水务,3700,6.4468,20180131,5.86,21682.0,-9.1
20190531,600886.SH,国投电力,2700,7.4315,20181130,7.87,21249.0,5.9
