symbol,date,open,high,low,close,volume,factor
000001,2021-11-08,3491.9709,3507.2744,3484.2399,3498.6308,298183722.0,1.0
000001,2021-11-09,3507.1075,3514.9512,3489.0431,3507.0018,287315989.0,1.0
000001,2021-11-10,3498.9445,3498.9445,3448.4378,3492.4616,307030708.0,1.0
000001,2021-11-11,3486.451,3534.1991,3482.8291,3532.7858,322087957.0,1.0
000001,2021-11-12,3534.1512,3543.648,3527.3896,3539.1002,308683354.0,1.0
000001,2021-11-15,3542.9034,3550.4438,3521.2924,3533.3026,313017612.0,1.0
000001,2021-11-16,3530.4575,3549.7654,3517.8065,3521.7867,310399909.0,1.0
000001,2021-11-17,3518.5646,3537.5125,3513.523,3537.3662,276735671.0,1.0
000001,2021-11-18,3531.4923,3537.9758,3513.1136,3520.7106,312426927.0,1.0
000001,2021-11-19,3519.2758,3561.9127,3517.6514,3560.3734,317989976.0,1.0
000001,2021-11-22,3562.7628,3585.1876,3562.7505,3582.0797,330009385.0,1.0
000001,2021-11-23,3580.5058,3598.3749,3577.3608,3589.0894,360011593.0,1.0
000001,2021-11-24,3590.0189,3602.7354,3575.2884,3592.7025,336775246.0,1.0
000001,2021-11-25,3593.3883,3597.1478,3579.5333,3584.1788,306451518.0,1.0
000001,2021-11-26,3576.1136,3576.1136,3554.8798,3564.0894,301000066.0,1.0
000001,2021-11-29,3528.672,3563.677,3526.3551,3562.6968,333618331.0,1.0
000001,2021-11-30,3570.7468,3582.115,3546.3618,3563.8872,349187938.0,1.0
000001,2021-12-01,3561.886,3576.8853,3558.691,3576.8853,329873517.0,1.0
000001,2021-12-02,3573.2468,3586.867,3567.137,3573.8358,354041524.0,1.0
000001,2021-12-03,3576.4496,3608.4698,3573.2135,3607.4322,377551048.0,1.0
000001,2021-12-06,3615.2356,3626.1257,3586.8052,3589.3061,418676743.0,1.0
000001,2021-12-07,3611.217,3614.2228,3572.5688,3595.0882,403842594.0,1.0
000001,2021-12-08,3602.824,3637.715,3591.9857,3637.5675,361036657.0,1.0
000001,2021-12-09,3641.1579,3688.3968,3638.7022,3673.0412,431918157.0,1.0
000001,2021-12-10,3654.3684,3667.8547,3651.3525,3666.3479,419988801.0,1.0
000001,2021-12-13,3686.9368,3708.9424,3678.0583,3681.082,424092009.0,1.0
000001,2021-12-14,3669.8067,3671.6784,3654.6561,3661.5253,362171934.0,1.0
000001,2021-12-15,3655.0489,3668.4016,3645.2425,3647.6303,377477667.0,1.0
000001,2021-12-16,3648.9271,3675.016,3644.6646,3675.016,381329507.0,1.0
000001,2021-12-17,3670.2578,3673.6535,3631.6605,3632.3638,408487837.0,1.0
